Well,Time,Observed
199-D5-43,8/16/2020,118.742
199-D5-43,9/15/2020,118.676
199-D5-43,10/16/2020,118.4454
199-D5-43,11/15/2020,118.3101
199-D5-43,12/16/2020,118.3294
199-D5-44,12/16/2016,117.714
199-D5-44,11/15/2017,117.415
199-D5-44,11/15/2018,117.305
199-D5-44,11/15/2019,116.981
199-D5-44,2/14/2020,117.33
199-D5-44,11/15/2020,
199-D5-97,1/31/2014,118.0452
199-D5-97,2/14/2014,118.0069
199-D5-97,3/16/2014,117.8732
199-D5-97,4/15/2014,117.9422
199-D5-97,5/16/2014,118.0728
199-D5-97,6/15/2014,118.2483
199-D5-97,7/16/2014,118.5409
199-D5-97,8/16/2014,118.6922
199-D5-97,9/15/2014,118.5381
199-D5-97,10/16/2014,118.3772
199-D5-97,11/15/2014,118.2475
199-D5-97,12/16/2014,118.2191
199-D5-97,1/16/2015,118.1884
199-D5-97,2/14/2015,118.5375
199-D5-97,3/16/2015,118.6336
199-D5-97,4/15/2015,118.675
199-D5-97,5/16/2015,118.6362
199-D5-97,6/15/2015,118.6169
199-D5-97,7/16/2015,118.5672
199-D5-97,8/16/2015,118.4993
199-D5-97,9/15/2015,118.4384
199-D5-97,10/16/2015,118.3516
199-D5-97,11/15/2015,118.2724
199-D5-97,12/16/2015,118.2707
199-D5-97,1/16/2016,118.2649
199-D5-97,2/15/2016,118.2719
199-D5-97,3/16/2016,118.2997
199-D5-97,4/15/2016,118.2909
199-D5-97,5/16/2016,118.4421
199-D5-97,6/15/2016,118.5641
199-D5-97,7/16/2016,118.6137
199-D5-97,8/16/2016,118.6148
199-D5-97,9/15/2016,118.5332
199-D5-97,10/16/2016,118.3555
199-D5-97,11/15/2016,118.3104
199-D5-97,12/16/2016,118.4117
199-D5-97,1/16/2017,118.5156
199-D5-97,2/14/2017,118.5878
199-D5-97,3/16/2017,118.6521
199-D5-97,4/15/2017,118.757
199-D5-97,5/16/2017,118.9787
199-D5-97,6/15/2017,119.2681
199-D5-97,7/16/2017,119.2589
199-D5-97,8/16/2017,119.0884
199-D5-97,9/15/2017,118.8893
199-D5-97,10/16/2017,118.6399
199-D5-97,11/15/2017,118.4326
199-D5-97,12/16/2017,118.2973
199-D5-97,1/16/2018,118.3087
199-D5-97,2/14/2018,118.3692
199-D5-97,3/16/2018,118.4703
199-D5-97,4/15/2018,118.4075
199-D5-97,5/16/2018,118.5207
199-D5-97,6/15/2018,118.9254
199-D5-97,7/16/2018,118.9866
199-D5-97,8/16/2018,118.8324
199-D5-97,9/15/2018,118.6294
199-D5-97,10/16/2018,118.3836
199-D5-97,11/15/2018,118.1866
199-D5-97,12/16/2018,118.1385
199-D5-97,1/16/2019,118.0684
199-D5-97,2/14/2019,118.0213
199-D5-97,3/16/2019,117.9516
199-D5-97,4/15/2019,117.8699
199-D5-97,5/16/2019,117.8218
199-D5-97,6/15/2019,117.9613
199-D5-97,7/16/2019,117.9947
199-D5-97,8/16/2019,117.9544
199-D5-97,9/15/2019,117.8972
199-D5-97,10/16/2019,117.7633
199-D5-97,11/15/2019,117.6919
199-D5-97,12/16/2019,117.7604
199-D5-97,1/16/2020,117.7581
199-D5-97,2/14/2020,117.7937
199-D5-97,3/16/2020,117.8388
199-D5-97,4/15/2020,117.8296
199-D5-97,5/16/2020,117.8779
199-D5-97,6/15/2020,118.1093
199-D5-97,7/16/2020,118.4975
199-D5-97,8/16/2020,118.5784
199-D5-97,9/15/2020,118.4089
199-D5-97,10/16/2020,118.1763
199-D5-97,11/15/2020,118.0227
199-D5-97,12/16/2020,118.0636
9-199-D4-40,11/15/2017,
9-199-D4-43,12/16/2016,
9-199-D5-155,9/15/2014,
9-199-D5-156,9/15/2014,
9-199-D5-157,9/15/2014,
9-199-D5-158,9/15/2014,
199-D2-10,12/16/2018,
199-D2-10,2/14/2019,117.288
199-D2-10,5/16/2019,117.344
199-D2-10,10/16/2019,116.953
199-D2-10,2/14/2020,117.32
199-D2-10,10/16/2020,117.25
199-D2-12,11/15/2017,117.286
199-D2-12,2/14/2018,117.746
199-D2-12,7/16/2018,118.259
199-D2-12,10/16/2018,117.327
199-D2-12,2/14/2019,117.437
199-D2-12,5/16/2019,117.38
199-D2-12,10/16/2019,117.128
199-D2-12,10/16/2020,117.4
199-D8-93,11/15/2017,117.048
199-D8-93,2/14/2018,118.005
199-D8-93,6/15/2018,
199-D8-93,7/16/2018,117.9824
199-D8-93,8/16/2018,117.6194
199-D8-93,9/15/2018,117.1489
199-D8-93,10/16/2018,117.0006
199-D8-93,11/15/2018,117.3808
199-D8-93,12/16/2018,117.3001
199-D8-93,1/16/2019,117.3176
199-D8-93,2/14/2019,117.3158
199-D8-93,3/16/2019,117.1295
199-D8-93,4/15/2019,117.0514
199-D8-93,5/16/2019,117.7192
199-D8-93,6/15/2019,117.6468
199-D8-93,7/16/2019,117.2535
199-D8-93,8/16/2019,117.2249
199-D8-93,9/15/2019,116.8144
199-D8-93,10/16/2019,116.6771
199-D8-93,11/15/2019,117.067
199-D8-93,12/16/2019,117.0793
199-D8-93,1/16/2020,117.2977
199-D8-93,2/14/2020,117.5519
199-D8-93,3/16/2020,117.2316
199-D8-93,4/15/2020,117.0837
199-D8-93,5/16/2020,118.1104
199-D8-93,6/15/2020,118.7629
199-D8-93,7/16/2020,118.2619
199-D8-93,8/16/2020,117.7
199-D8-93,9/15/2020,117.1686
199-D8-93,10/16/2020,117.028
199-D8-93,11/15/2020,117.4442
199-D8-93,12/16/2020,117.3835
199-D8-94,11/15/2017,116.951
199-D8-94,2/14/2018,118.044
199-D8-94,7/16/2018,117.892
199-D8-94,10/16/2018,116.776
199-D8-94,3/16/2019,117.252
199-D8-94,5/16/2019,117.481
199-D8-94,10/16/2019,116.432
199-D8-94,2/14/2020,117.62
199-D8-94,11/15/2020,117.62
699-95-51,1/31/2014,118.0321
699-95-51,2/14/2014,117.934
699-95-51,3/16/2014,117.9991
699-95-51,4/15/2014,118.1498
699-95-51,5/16/2014,118.3544
699-95-51,6/15/2014,118.5069
699-95-51,7/16/2014,118.5062
699-95-51,8/16/2014,118.3246
699-95-51,9/15/2014,118.1107
699-95-51,10/16/2014,117.9468
699-95-51,11/15/2014,117.9315
699-95-51,12/16/2014,117.9501
699-95-51,1/16/2015,118.0626
699-95-51,2/14/2015,118.2472
699-95-51,3/16/2015,118.3019
699-95-51,4/15/2015,118.2613
699-95-51,5/16/2015,118.1464
699-95-51,6/15/2015,118.1395
699-95-51,7/16/2015,118.0691
699-95-51,8/16/2015,118.0848
699-95-51,9/15/2015,117.988
699-95-51,10/16/2015,117.888
699-95-51,11/15/2015,117.8999
699-95-51,12/16/2015,117.98
699-95-51,1/16/2016,117.9517
699-95-51,2/15/2016,117.9804
699-95-51,3/16/2016,118.0445
699-95-51,4/15/2016,118.0807
699-95-51,5/16/2016,118.2881
699-95-51,6/15/2016,118.2231
699-95-51,7/16/2016,118.1598
699-95-51,8/16/2016,118.022
699-95-51,9/15/2016,117.8837
699-95-51,10/16/2016,117.7947
699-95-51,11/15/2016,117.7935
699-95-51,12/16/2016,117.9151
699-95-51,1/16/2017,117.9587
699-95-51,2/14/2017,117.9048
699-95-51,3/16/2017,117.988
699-95-51,4/15/2017,118.3554
699-95-51,5/16/2017,118.6983
699-95-51,6/15/2017,119.0361
699-95-51,7/16/2017,118.7215
699-95-51,8/16/2017,118.4188
699-95-51,9/15/2017,118.2079
699-95-51,10/16/2017,118.0495
699-95-51,11/15/2017,117.9458
699-95-51,12/16/2017,117.9501
699-95-51,1/16/2018,118.0274
699-95-51,2/14/2018,118.1714
699-95-51,3/16/2018,118.2538
699-95-51,4/15/2018,118.2241
699-95-51,5/16/2018,118.7963
699-95-51,6/15/2018,119.0075
699-95-51,7/16/2018,118.7304
699-95-51,8/16/2018,118.4852
699-95-51,9/15/2018,118.2552
699-95-51,10/16/2018,118.075
699-95-51,11/15/2018,118.0477
699-95-51,12/16/2018,118.0591
699-95-51,1/16/2019,118.0373
699-95-51,2/14/2019,117.99
699-95-51,3/16/2019,117.9336
699-95-51,4/15/2019,117.8429
699-95-51,5/16/2019,117.9878
699-95-51,6/15/2019,118.113
699-95-51,7/16/2019,118.0512
699-95-51,8/16/2019,118.0381
699-95-51,9/15/2019,117.9264
699-95-51,10/16/2019,117.8294
699-95-51,11/15/2019,117.8414
699-95-51,12/16/2019,117.9123
699-95-51,1/16/2020,117.9103
699-95-51,2/14/2020,118.0124
699-95-51,3/16/2020,118.0037
699-95-51,4/15/2020,117.8604
699-95-51,5/16/2020,118.0731
699-95-51,6/15/2020,118.4921
699-95-51,7/16/2020,118.495
699-95-51,8/16/2020,118.2612
699-95-51,9/15/2020,118.1749
699-95-51,10/16/2020,118.0078
699-95-51,11/15/2020,117.9878
699-95-51,12/16/2020,118.0097
699-96-52B,2/14/2014,116.975
699-96-52B,3/16/2014,117.207
699-96-52B,6/15/2014,118.737
699-96-52B,7/16/2014,
699-96-52B,8/16/2014,117.655
699-96-52B,9/15/2014,117.0036
699-96-52B,10/16/2014,116.9369
699-96-52B,11/15/2014,117.3175
699-96-52B,12/16/2014,117.4596
699-96-52B,1/16/2015,117.7551
699-96-52B,2/14/2015,118.0156
699-96-52B,3/16/2015,117.9163
699-96-52B,4/15/2015,117.6964
699-96-52B,5/16/2015,117.5616
699-96-52B,6/15/2015,117.5559
699-96-52B,7/16/2015,117.4216
699-96-52B,8/16/2015,117.5115
699-96-52B,9/15/2015,117.0824
699-96-52B,10/16/2015,116.9477
699-96-52B,11/15/2015,117.2077
699-96-52B,12/16/2015,117.2418
699-96-52B,1/16/2016,117.2926
699-96-52B,2/15/2016,117.3565
699-96-52B,3/16/2016,117.5375
699-96-52B,4/15/2016,117.9658
699-96-52B,5/16/2016,118.0154
699-96-52B,6/15/2016,117.8444
699-96-52B,7/16/2016,117.6327
699-96-52B,8/16/2016,117.389
699-96-52B,9/15/2016,116.9266
699-96-52B,10/16/2016,116.8862
699-96-52B,11/15/2016,117.302
699-96-52B,12/16/2016,117.4714
699-96-52B,1/16/2017,117.6536
699-96-52B,2/14/2017,117.5174
699-96-52B,3/16/2017,117.8135
699-96-52B,4/15/2017,118.5797
699-96-52B,5/16/2017,118.9961
699-96-52B,6/15/2017,119.0188
699-96-52B,7/16/2017,118.013
699-96-52B,8/16/2017,117.3591
699-96-52B,9/15/2017,117.2614
699-96-52B,10/16/2017,116.9994
699-96-52B,11/15/2017,116.9563
699-96-52B,12/16/2017,117.2502
699-96-52B,1/16/2018,117.5449
699-96-52B,2/14/2018,117.9179
699-96-52B,3/16/2018,117.6993
699-96-52B,4/15/2018,117.8168
699-96-52B,5/16/2018,119.296
699-96-52B,6/15/2018,118.8115
699-96-52B,7/16/2018,118.0075
699-96-52B,8/16/2018,117.5786
699-96-52B,9/15/2018,117.0671
699-96-52B,10/16/2018,116.8708
699-96-52B,11/15/2018,117.23
699-96-52B,12/16/2018,117.2031
699-96-52B,1/16/2019,117.2209
699-96-52B,2/14/2019,117.2162
699-96-52B,3/16/2019,117.014
699-96-52B,4/15/2019,116.886
699-96-52B,5/16/2019,117.6386
699-96-52B,6/15/2019,117.6062
699-96-52B,7/16/2019,117.2379
699-96-52B,8/16/2019,117.2411
699-96-52B,9/15/2019,116.7161
699-96-52B,10/16/2019,116.5647
699-96-52B,11/15/2019,117.0411
699-96-52B,12/16/2019,117.1086
699-96-52B,1/16/2020,117.2007
699-96-52B,2/14/2020,117.4919
699-96-52B,3/16/2020,117.1445
699-96-52B,4/15/2020,116.9365
699-96-52B,5/16/2020,117.9835
699-96-52B,6/15/2020,118.6058
699-96-52B,7/16/2020,118.3078
699-96-52B,8/16/2020,117.7284
699-96-52B,9/15/2020,117.0865
699-96-52B,10/16/2020,116.9821
699-96-52B,11/15/2020,117.3027
699-96-52B,12/16/2020,117.2781
699-97-51A,1/31/2014,117.415
699-97-51A,3/16/2014,117.346
699-97-51A,6/15/2014,118.186
699-97-51A,8/16/2014,117.861
699-97-51A,9/15/2014,117.628
699-97-51A,11/15/2014,117.344
699-97-51A,12/16/2014,117.494
699-97-51A,2/14/2015,117.735
699-97-51A,3/16/2015,117.814
699-97-51A,5/16/2015,117.573
699-97-51A,6/15/2015,117.642
699-97-51A,8/16/2015,117.598
699-97-51A,9/15/2015,117.383
699-97-51A,11/15/2015,117.275
699-97-51A,12/16/2015,117.417
699-97-51A,2/15/2016,117.425
699-97-51A,3/16/2016,117.498
699-97-51A,6/15/2016,117.7485
699-97-51A,9/15/2016,117.409
699-97-51A,10/16/2016,
699-97-51A,12/16/2016,117.418
699-97-51A,3/16/2017,117.585
699-97-51A,6/15/2017,119.078
699-97-51A,11/15/2018,117.626
699-97-51A,3/16/2019,117.483
699-97-51A,10/16/2019,117.285
699-97-51A,3/16/2020,117.63
699-97-51A,10/16/2020,117.46
699-98-51,2/14/2014,117.176
699-98-51,3/16/2014,117.216
699-98-51,6/15/2014,118.492
699-98-51,8/16/2014,117.685
699-98-51,9/15/2014,117.369
699-98-51,10/16/2014,117.2752
699-98-51,11/15/2014,117.559
699-98-51,12/16/2014,117.553
699-98-51,1/16/2015,117.7539
699-98-51,2/14/2015,117.8555
699-98-51,3/16/2015,117.825
699-98-51,5/16/2015,117.571
699-98-51,8/16/2015,117.555
699-98-51,9/15/2015,117.3629
699-98-51,11/15/2015,117.3283
699-98-51,12/16/2015,117.3396
699-98-51,1/16/2016,117.3453
699-98-51,2/15/2016,117.3852
699-98-51,3/16/2016,117.4824
699-98-51,4/15/2016,117.7943
699-98-51,5/16/2016,117.9196
699-98-51,6/15/2016,117.7192
699-98-51,7/16/2016,117.6113
699-98-51,8/16/2016,117.4504
699-98-51,9/15/2016,117.2059
699-98-51,10/16/2016,117.135
699-98-51,11/15/2016,117.5016
699-98-51,12/16/2016,117.4325
699-98-51,1/16/2017,117.5611
699-98-51,2/14/2017,117.5451
699-98-51,3/16/2017,117.88
699-98-51,4/15/2017,118.6221
699-98-51,5/16/2017,119.167
699-98-51,6/15/2017,119.1234
699-98-51,7/16/2017,118.1468
699-98-51,8/16/2017,117.6793
699-98-51,9/15/2017,117.4421
699-98-51,10/16/2017,117.2246
699-98-51,11/15/2017,117.2247
699-98-51,12/16/2017,117.3145
699-98-51,1/16/2018,117.4785
699-98-51,2/14/2018,117.7614
699-98-51,3/16/2018,117.7401
699-98-51,4/15/2018,117.7322
699-98-51,5/16/2018,119.6901
699-98-51,6/15/2018,118.8146
699-98-51,7/16/2018,118.0842
699-98-51,8/16/2018,117.7482
699-98-51,9/15/2018,117.4618
699-98-51,10/16/2018,117.2556
699-98-51,11/15/2018,117.525
699-98-51,12/16/2018,117.4606
699-98-51,1/16/2019,117.4125
699-98-51,2/14/2019,117.4029
699-98-51,3/16/2019,117.3299
699-98-51,4/15/2019,117.1913
699-98-51,5/16/2019,117.5294
699-98-51,6/15/2019,117.6377
699-98-51,7/16/2019,117.4414
699-98-51,8/16/2019,117.4369
699-98-51,9/15/2019,117.2317
699-98-51,10/16/2019,117.0404
699-98-51,11/15/2019,117.3109
699-98-51,12/16/2019,117.4059
699-98-51,2/14/2020,117.5664
699-98-51,3/16/2020,117.4423
699-98-51,4/15/2020,117.2433
699-98-51,5/16/2020,117.9001
699-98-51,6/15/2020,118.6797
699-98-51,7/16/2020,118.302
699-98-51,8/16/2020,117.7784
699-98-51,9/15/2020,117.4775
699-98-51,10/16/2020,117.3035
699-98-51,11/15/2020,117.5779
699-98-51,12/16/2020,117.5239
199-H1-3,11/15/2017,116.8
199-H1-3,10/16/2018,116.931
199-H1-3,11/15/2019,116.624
199-H1-3,11/15/2020,116.86
199-H1-5,9/15/2018,
199-H1-5,10/16/2018,
199-H1-5,2/14/2019,
199-H4-82,9/15/2018,
199-H4-82,11/15/2018,
199-H4-82,3/16/2019,
699-93-48A,1/31/2014,117.999
699-93-48A,2/14/2014,118.008
699-93-48A,3/16/2014,117.994
699-93-48A,6/15/2014,118.132
699-93-48A,8/16/2014,118.279
699-93-48A,9/15/2014,118.233
699-93-48A,11/15/2014,118.088
699-93-48A,12/16/2014,118.039
699-93-48A,2/14/2015,118.159
699-93-48A,3/16/2015,118.093
699-93-48A,5/16/2015,118.117
699-93-48A,6/15/2015,118.113
699-93-48A,8/16/2015,118.103
699-93-48A,9/15/2015,118.094
699-93-48A,11/15/2015,118.104
699-93-48A,12/16/2015,118.1
699-93-48A,2/15/2016,118.09
699-93-48A,3/16/2016,118.119
699-93-48A,5/16/2016,118.197
699-93-48A,6/15/2016,118.23
699-93-48A,9/15/2016,118.133
699-93-48A,10/16/2016,118.043
699-93-48A,3/16/2017,118.075
699-93-48A,6/15/2017,118.532
699-93-48A,9/15/2017,118.506
699-93-48A,10/16/2017,118.406
699-93-48A,3/16/2018,118.31
699-93-48A,10/16/2018,118.503
699-93-48A,3/16/2019,118.303
699-93-48A,10/16/2019,118.209
699-93-48A,3/16/2020,118.23
699-93-48A,10/16/2020,118.43
699-95-48,2/14/2014,117.848
699-95-48,3/16/2014,117.817
699-95-48,6/15/2014,118.031
699-95-48,8/16/2014,118.2
699-95-48,11/15/2014,117.947
699-95-48,2/14/2015,118.005
699-95-48,3/16/2015,117.989
699-95-48,5/16/2015,117.993
699-95-48,8/16/2015,117.949
699-95-48,11/15/2015,118.219
699-95-48,2/15/2016,117.866
699-95-48,3/16/2016,117.88
699-95-48,5/16/2016,118.036
699-95-48,10/16/2016,117.75
699-95-48,3/16/2017,117.819
699-95-48,10/16/2017,118.126
699-95-48,3/16/2018,118.042
699-95-48,10/16/2018,118.234
699-95-48,3/16/2019,118.031
699-95-48,10/16/2019,117.968
699-95-48,3/16/2020,117.99
699-95-48,10/16/2020,118.13
699-97-45,1/31/2014,117.1821
699-97-45,2/14/2014,117.1664
699-97-45,3/16/2014,117.1432
699-97-45,4/15/2014,117.1465
699-97-45,5/16/2014,117.1955
699-97-45,6/15/2014,117.3195
699-97-45,7/16/2014,117.416
699-97-45,8/16/2014,117.4272
699-97-45,9/15/2014,117.3903
699-97-45,10/16/2014,117.3207
699-97-45,11/15/2014,117.2526
699-97-45,12/16/2014,117.211
699-97-45,1/16/2015,117.1952
699-97-45,2/14/2015,117.1964
699-97-45,3/16/2015,117.2423
699-97-45,4/15/2015,117.2663
699-97-45,5/16/2015,117.2413
699-97-45,6/15/2015,117.2242
699-97-45,7/16/2015,117.2139
699-97-45,8/16/2015,117.2083
699-97-45,10/16/2015,117.212
699-97-45,11/15/2015,117.2021
699-97-45,12/16/2015,117.2291
699-97-45,1/16/2016,117.2226
699-97-45,2/15/2016,117.2485
699-97-45,3/16/2016,117.2722
699-97-45,4/15/2016,117.2904
699-97-45,5/16/2016,117.3839
699-97-45,6/15/2016,117.461
699-97-45,7/16/2016,117.4899
699-97-45,8/16/2016,117.475
699-97-45,9/15/2016,117.4109
699-97-45,10/16/2016,117.2953
699-97-45,11/15/2016,117.1719
699-97-45,12/16/2016,117.1082
699-97-45,1/16/2017,117.0849
699-97-45,2/14/2017,117.0827
699-97-45,3/16/2017,117.0849
699-97-45,4/15/2017,117.287
699-97-45,5/16/2017,117.6204
699-97-45,6/15/2017,117.9402
699-97-45,7/16/2017,117.9838
699-97-45,8/16/2017,117.8129
699-97-45,9/15/2017,117.6115
699-97-45,10/16/2017,117.5681
699-97-45,11/15/2017,117.5374
699-97-45,12/16/2017,117.4758
699-97-45,1/16/2018,117.4465
699-97-45,2/14/2018,117.4621
699-97-45,3/16/2018,117.5266
699-97-45,4/15/2018,117.5325
699-97-45,5/16/2018,117.6683
699-97-45,6/15/2018,117.9898
699-97-45,7/16/2018,117.9375
699-97-45,8/16/2018,117.8076
699-97-45,9/15/2018,117.7217
699-97-45,10/16/2018,117.6229
699-97-45,11/15/2018,117.5198
699-97-45,12/16/2018,117.493
699-97-45,1/16/2019,117.453
699-97-45,2/14/2019,117.4255
699-97-45,3/16/2019,117.3958
699-97-45,4/15/2019,117.3552
699-97-45,5/16/2019,117.3193
699-97-45,6/15/2019,117.3674
699-97-45,7/16/2019,117.3889
699-97-45,8/16/2019,117.374
699-97-45,9/15/2019,117.365
699-97-45,10/16/2019,117.315
699-97-45,11/15/2019,117.2829
699-97-45,12/16/2019,117.2823
699-97-45,1/16/2020,117.285
699-97-45,2/14/2020,117.3082
699-97-45,3/16/2020,117.3033
699-97-45,4/15/2020,117.2777
699-97-45,5/16/2020,117.2778
699-97-45,6/15/2020,117.4721
699-97-45,7/16/2020,117.689
699-97-45,8/16/2020,117.6436
699-97-45,9/15/2020,117.5388
699-97-45,10/16/2020,117.4865
699-97-45,11/15/2020,117.434
699-97-45,12/16/2020,117.4165
699-97-47B,10/16/2015,117.389
699-97-47B,1/16/2016,117.38
699-97-47B,4/15/2016,117.543
699-97-47B,7/16/2016,117.643
699-97-47B,11/15/2016,117.309
699-97-47B,2/14/2017,117.41
699-97-47B,3/16/2017,117.42
699-97-47B,5/16/2017,118.006
699-97-47B,10/16/2017,117.621
699-97-47B,2/14/2018,117.588
699-97-47B,5/16/2018,117.893
699-97-47B,11/15/2018,117.652
699-97-47B,1/16/2019,117.58
699-97-47B,3/16/2019,117.544
699-97-47B,4/15/2019,117.5006
699-97-47B,5/16/2019,117.5238
699-97-47B,6/15/2019,117.6649
699-97-47B,7/16/2019,117.6692
699-97-47B,10/16/2019,117.4917
699-97-47B,11/15/2019,117.449
699-97-47B,12/16/2019,117.4919
699-97-47B,1/16/2020,117.4741
699-97-47B,2/14/2020,117.5362
699-97-47B,3/16/2020,117.572
699-97-47B,4/15/2020,117.4903
699-97-47B,5/16/2020,117.5511
699-97-47B,6/15/2020,117.9123
699-97-47B,7/16/2020,118.0867
699-97-47B,8/16/2020,117.952
699-97-47B,9/15/2020,117.8362
699-97-47B,10/16/2020,117.7044
699-97-47B,11/15/2020,117.6354
699-97-47B,12/16/2020,117.6504
699-97-48B,3/16/2014,117.6
699-97-48B,10/16/2014,117.72
699-97-48B,1/16/2015,117.6661
699-97-48B,2/14/2015,117.7456
699-97-48B,3/16/2015,117.8174
699-97-48B,4/15/2015,117.8304
699-97-48B,5/16/2015,117.7569
699-97-48B,6/15/2015,117.7552
699-97-48B,7/16/2015,117.7306
699-97-48B,8/16/2015,117.725
699-97-48B,10/16/2015,117.595
699-97-48B,11/15/2015,117.5754
699-97-48B,12/16/2015,117.6122
699-97-48B,1/16/2016,117.6108
699-97-48B,2/15/2016,117.6258
699-97-48B,3/16/2016,117.6963
699-97-48B,4/15/2016,117.7791
699-97-48B,5/16/2016,117.977
699-97-48B,6/15/2016,117.9497
699-97-48B,7/16/2016,117.9096
699-97-48B,8/16/2016,117.7246
699-97-48B,9/15/2016,117.5865
699-97-48B,10/16/2016,117.4653
699-97-48B,11/15/2016,117.4924
699-97-48B,12/16/2016,117.5284
699-97-48B,1/16/2017,117.5961
699-97-48B,2/14/2017,117.6306
699-97-48B,3/16/2017,117.741
699-97-48B,4/15/2017,118.0243
699-97-48B,5/16/2017,118.3389
699-97-48B,6/15/2017,118.6968
699-97-48B,7/16/2017,118.4811
699-97-48B,8/16/2017,118.1911
699-97-48B,9/15/2017,117.9803
699-97-48B,10/16/2017,117.79
699-97-48B,11/15/2017,117.6929
699-97-48B,12/16/2017,117.6898
699-97-48B,1/16/2018,117.7612
699-97-48B,2/14/2018,117.8842
699-97-48B,3/16/2018,117.9458
699-97-48B,4/15/2018,117.9266
699-97-48B,5/16/2018,118.4127
699-97-48B,6/15/2018,118.7823
699-97-48B,7/16/2018,118.4835
699-97-48B,8/16/2018,118.2573
699-97-48B,9/15/2018,118.0826
699-97-48B,10/16/2018,117.8963
699-97-48B,11/15/2018,117.8622
699-97-48B,12/16/2018,117.8558
699-97-48B,1/16/2019,117.8242
699-97-48B,2/14/2019,117.8075
699-97-48B,3/16/2019,117.7711
699-97-48B,4/15/2019,117.7079
699-97-48B,5/16/2019,117.8016
699-97-48B,6/15/2019,117.9486
699-97-48B,7/16/2019,117.8808
699-97-48B,8/16/2019,117.855
699-97-48B,9/15/2019,117.7822
699-97-48B,10/16/2019,117.6938
699-97-48B,11/15/2019,117.7106
699-97-48B,12/16/2019,117.7643
699-97-48B,1/16/2020,117.7331
699-97-48B,2/14/2020,117.8159
699-97-48B,3/16/2020,117.8185
699-97-48B,4/15/2020,117.7163
699-97-48B,5/16/2020,117.8957
699-97-48B,6/15/2020,118.3052
699-97-48B,7/16/2020,118.4776
699-97-48B,8/16/2020,118.2708
699-97-48B,9/15/2020,118.0673
699-97-48B,10/16/2020,117.9201
699-97-48B,11/15/2020,117.9126
699-97-48B,12/16/2020,117.9266
699-98-46,2/14/2014,116.918
699-98-46,3/16/2014,116.919
699-98-46,6/15/2014,117.359
699-98-46,8/16/2014,117.307
699-98-46,11/15/2014,117.018
699-98-46,2/14/2015,117.137
699-98-46,3/16/2015,117.143
699-98-46,5/16/2015,117.05
699-98-46,8/16/2015,117.076
699-98-46,11/15/2015,116.976
699-98-46,2/15/2016,116.939
699-98-46,3/16/2016,116.963
699-98-46,5/16/2016,117.281
699-98-46,11/15/2016,116.972
699-98-46,2/14/2017,117.085
699-98-46,3/16/2017,117.097
699-98-46,5/16/2017,117.724
699-98-46,10/16/2017,117.165
699-98-46,2/14/2018,117.167
699-98-46,3/16/2018,117.315
699-98-46,5/16/2018,117.549
699-98-46,11/15/2018,117.146
699-98-46,3/16/2019,117.0945
699-98-46,5/16/2019,117.038
699-98-46,10/16/2019,117.009
699-98-46,3/16/2020,117.11
699-98-46,10/16/2020,117.17
699-98-49A,1/31/2014,117.317
699-98-49A,2/14/2014,117.311
699-98-49A,3/16/2014,117.287
699-98-49A,6/15/2014,118.044
699-98-49A,8/16/2014,117.814
699-98-49A,11/15/2014,117.3
699-98-49A,12/16/2014,117.401
699-98-49A,2/14/2015,117.72
699-98-49A,3/16/2015,117.717
699-98-49A,5/16/2015,117.504
699-98-49A,6/15/2015,117.558
699-98-49A,8/16/2015,117.507
699-98-49A,11/15/2015,117.228
699-98-49A,12/16/2015,117.334
699-98-49A,2/15/2016,117.355
699-98-49A,3/16/2016,117.407
699-98-49A,6/15/2016,117.6915
699-98-49A,11/15/2016,117.311
699-98-49A,12/16/2016,117.344
699-98-49A,3/16/2017,117.513
699-98-49A,4/15/2017,118.0853
699-98-49A,5/16/2017,118.4436
699-98-49A,6/15/2017,118.8235
699-98-49A,7/16/2017,118.2758
699-98-49A,8/16/2017,117.8555
699-98-49A,9/15/2017,117.6186
699-98-49A,10/16/2017,117.4355
699-98-49A,11/15/2017,117.3374
699-98-49A,12/16/2017,117.3586
699-98-49A,1/16/2018,117.4487
699-98-49A,2/14/2018,117.6316
699-98-49A,3/16/2018,117.7137
699-98-49A,4/15/2018,117.6594
699-98-49A,5/16/2018,118.6073
699-98-49A,6/15/2018,118.8004
699-98-49A,7/16/2018,118.223
699-98-49A,8/16/2018,117.9067
699-98-49A,9/15/2018,117.6801
699-98-49A,10/16/2018,117.4865
699-98-49A,11/15/2018,117.5002
699-98-49A,12/16/2018,117.5175
699-98-49A,1/16/2019,117.471
699-98-49A,2/14/2019,117.4546
699-98-49A,3/16/2019,117.4204
699-98-49A,4/15/2019,117.3269
699-98-49A,5/16/2019,117.4705
699-98-49A,6/15/2019,117.6532
699-98-49A,7/16/2019,117.5448
699-98-49A,8/16/2019,117.5081
699-98-49A,9/15/2019,117.4688
699-98-49A,10/16/2019,117.282
699-98-49A,11/15/2019,117.2655
699-98-49A,12/16/2019,117.2911
699-98-49A,1/16/2020,117.4054
699-98-49A,2/14/2020,117.5176
699-98-49A,3/16/2020,117.5191
699-98-49A,4/15/2020,117.3752
699-98-49A,6/15/2020,118.2355
699-98-49A,7/16/2020,118.2482
699-98-49A,8/16/2020,117.8987
699-98-49A,9/15/2020,117.6848
699-98-49A,10/16/2020,117.4992
