Well,Time,Observed,Simulated
199-D4-17,2017-06-15,,119.3288
199-D4-18,2015-06-15,,117.7984
199-D4-18,2015-12-16,,117.2285
199-D4-18,2016-06-15,,118.1406
199-D4-19,2014-01-31,117.791,117.6581
199-D4-19,2014-03-16,117.495,117.6634
199-D4-19,2014-04-15,117.143,118.1274
199-D4-19,2014-08-16,118.423,118.4219
199-D4-19,2014-10-16,117.598,117.3354
199-D4-19,2015-01-16,118.252,118.0164
199-D4-19,2015-03-16,118.525,118.3846
199-D4-19,2015-04-15,118.295,118.1933
199-D4-19,2015-08-16,117.942,117.7972
199-D4-19,2015-09-15,117.6425,117.5537
199-D4-19,2015-10-16,117.4978,117.2298
199-D4-19,2015-11-15,117.6075,117.3122
199-D4-19,2015-12-16,117.7189,117.4903
199-D4-19,2016-01-16,117.7828,117.5797
199-D4-19,2016-02-15,117.8426,117.682
199-D4-19,2016-03-16,118.044,117.8423
199-D4-19,2016-04-15,118.412,118.2365
199-D4-19,2016-05-16,118.6655,118.4735
199-D4-19,2016-06-15,118.5171,118.3887
199-D4-19,2016-07-16,118.3254,118.2011
199-D4-19,2016-08-16,118.1018,117.9166
199-D4-19,2016-09-15,117.7164,117.534
199-D4-19,2016-10-16,117.6544,117.3354
199-D4-19,2016-11-15,117.8951,117.5398
199-D4-19,2016-12-16,118.076,117.8475
199-D4-19,2017-01-16,118.3262,118.0813
199-D4-19,2017-02-14,118.2374,118.1416
199-D4-19,2017-03-16,118.4476,118.3157
199-D4-19,2017-04-15,119.2412,118.8376
199-D4-19,2017-05-16,119.6279,119.38
199-D4-19,2017-06-15,119.8244,119.5493
199-D4-19,2017-07-16,118.9286,118.977
199-D4-19,2017-08-16,118.2802,118.1452
199-D4-19,2017-09-15,117.899,117.6461
199-D4-19,2017-10-16,117.5415,117.2609
199-D4-19,2017-11-15,117.4969,117.1667
199-D4-19,2017-12-16,117.6931,117.4518
199-D4-19,2018-01-16,118.2327,117.8497
199-D4-19,2018-02-14,118.4826,118.254
199-D4-19,2018-03-16,118.3597,118.2796
199-D4-19,2018-04-15,118.3901,118.2566
199-D4-19,2018-05-16,119.6686,119.1773
199-D4-19,2018-06-15,119.5749,119.5252
199-D4-19,2018-07-16,118.789,118.7597
199-D4-19,2018-08-16,118.3566,118.1445
199-D4-19,2018-09-15,117.8799,117.6085
199-D4-19,2018-10-16,117.5065,117.2194
199-D4-19,2018-11-15,117.695,117.3237
199-D4-19,2018-12-16,117.7578,117.5157
199-D4-19,2019-01-16,117.7374,117.5657
199-D4-19,2019-02-14,117.8376,117.6441
199-D4-19,2019-03-16,117.7651,117.5791
199-D4-19,2019-04-15,117.5168,117.4631
199-D4-19,2019-05-16,118.1315,117.8553
199-D4-19,2019-06-15,118.2966,118.156
199-D4-19,2019-07-16,117.9338,117.8826
199-D4-19,2019-08-16,117.8582,117.6597
199-D4-19,2019-09-15,117.4642,117.2915
199-D4-19,2019-10-16,117.2075,116.9436
199-D4-19,2019-11-15,117.4781,117.1802
199-D4-19,2019-12-16,117.6593,117.4642
199-D4-19,2020-01-16,117.6777,117.4029
199-D4-19,2020-02-14,117.9815,117.4217
199-D4-19,2020-03-16,117.7951,117.2829
199-D4-19,2020-04-15,117.5176,117.0225
199-D4-19,2020-05-16,118.3851,117.6197
199-D4-19,2020-06-15,119.2062,118.4731
199-D4-19,2020-07-16,119.1034,118.5642
199-D4-19,2020-08-16,118.5453,118.0822
199-D4-19,2020-09-15,117.891,117.3775
199-D4-19,2020-10-16,117.5564,116.8641
199-D4-19,2020-11-15,117.778,116.9758
199-D4-19,2020-12-16,117.9111,117.2493
199-D4-20,2014-01-31,,117.8724
199-D4-20,2014-02-14,,117.8405
199-D4-20,2014-03-16,117.579,117.8794
199-D4-20,2014-04-15,117.8858,118.0616
199-D4-20,2014-05-16,118.1831,118.3756
199-D4-20,2014-06-15,118.5521,118.6579
199-D4-20,2014-07-16,118.7029,118.7594
199-D4-20,2014-08-16,118.5567,118.6348
199-D4-20,2014-09-15,118.2423,118.3304
199-D4-20,2014-10-16,117.8994,118.0249
199-D4-20,2014-11-15,117.7779,117.9022
199-D4-20,2014-12-16,117.8846,117.9394
199-D4-20,2015-01-16,118.0512,118.0596
199-D4-20,2015-02-14,118.2203,118.2172
199-D4-20,2015-03-16,118.3459,118.3374
199-D4-20,2015-04-15,118.3161,118.3324
199-D4-20,2015-05-16,118.1593,118.2855
199-D4-20,2015-06-15,118.1587,118.256
199-D4-20,2015-07-16,118.0688,118.1809
199-D4-20,2015-08-16,118.0445,118.1028
199-D4-20,2015-09-15,117.9524,117.9739
199-D4-20,2015-10-16,117.7817,117.7913
199-D4-20,2015-11-15,117.7149,117.7243
199-D4-20,2015-12-16,117.7892,117.7428
199-D4-20,2016-01-16,117.8293,117.786
199-D4-20,2016-02-15,117.8495,117.8432
199-D4-20,2016-03-16,117.956,117.9279
199-D4-20,2016-04-15,118.0842,118.1278
199-D4-20,2016-05-16,118.3971,118.3282
199-D4-20,2016-06-15,118.3865,118.3954
199-D4-20,2016-07-16,118.4118,118.4092
199-D4-20,2016-08-16,118.4228,118.3734
199-D4-20,2016-09-15,118.1458,118.2067
199-D4-20,2016-10-16,118.0548,118.0552
199-D4-20,2016-11-15,118.1183,118.0643
199-D4-20,2016-12-16,118.1788,118.1438
199-D4-20,2017-01-16,118.3621,118.2659
199-D4-20,2017-02-14,118.405,118.3643
199-D4-20,2017-03-16,118.4647,118.4784
199-D4-20,2017-04-15,118.8702,118.7337
199-D4-20,2017-05-16,119.2437,119.0885
199-D4-20,2017-06-15,119.537,119.3098
199-D4-20,2017-07-16,119.2427,119.1953
199-D4-20,2017-08-16,118.8105,118.8476
199-D4-20,2017-09-15,118.4707,118.5072
199-D4-20,2017-10-16,118.1729,118.1873
199-D4-20,2017-11-15,117.9613,117.9902
199-D4-20,2017-12-16,117.9612,117.9904
199-D4-20,2018-01-16,118.085,118.1359
199-D4-20,2018-02-14,118.3171,118.358
199-D4-20,2018-03-16,118.4646,118.4759
199-D4-20,2018-04-15,118.3868,118.5134
199-D4-20,2018-05-16,118.8776,118.9206
199-D4-20,2018-06-15,119.4421,119.2706
199-D4-20,2018-07-16,119.0724,119.1164
199-D4-20,2018-08-16,118.7087,118.7942
199-D4-20,2018-09-15,118.3718,118.4458
199-D4-20,2018-10-16,118.0356,118.1401
199-D4-20,2018-11-15,117.9339,118.0288
199-D4-20,2018-12-16,117.973,118.0213
199-D4-20,2019-01-16,117.9254,118.0264
199-D4-20,2019-02-14,117.925,118.0472
199-D4-20,2019-03-16,117.9235,118.0234
199-D4-20,2019-04-15,117.7701,117.9593
199-D4-20,2019-05-16,117.9115,118.0699
199-D4-20,2019-06-15,118.199,118.2486
199-D4-20,2019-07-16,118.0842,118.2424
199-D4-20,2019-08-16,117.9858,118.1501
199-D4-20,2019-09-15,117.8334,117.9812
199-D4-20,2019-10-16,117.5993,117.7638
199-D4-20,2019-11-15,117.5849,117.7242
199-D4-20,2019-12-16,117.731,117.807
199-D4-20,2020-01-16,117.7487,117.813
199-D4-20,2020-02-14,117.8958,117.8036
199-D4-20,2020-03-16,117.936,117.7541
199-D4-20,2020-04-15,117.7728,117.6447
199-D4-20,2020-05-16,118.01,117.8221
199-D4-20,2020-06-15,118.6173,118.2672
199-D4-20,2020-07-16,118.8311,118.5309
199-D4-20,2020-08-16,118.6975,118.444
199-D4-20,2020-09-15,118.3903,118.1384
199-D4-20,2020-10-16,118.0303,117.7889
199-D4-20,2020-11-15,117.9596,117.662
199-D4-20,2020-12-16,118.082,117.7256
199-D4-21,2014-01-31,,117.3373
199-D4-21,2014-02-14,,117.2471
199-D4-21,2014-03-16,,117.378
199-D4-21,2014-04-15,,117.7777
199-D4-21,2014-05-16,117.8168,118.2842
199-D4-21,2014-06-15,118.0159,118.6109
199-D4-21,2014-07-16,118.0491,118.539
199-D4-21,2014-08-16,117.7263,118.1654
199-D4-21,2014-09-15,117.1677,117.5356
199-D4-21,2014-10-16,116.8177,117.0628
199-D4-21,2014-11-15,116.8582,117.068
199-D4-21,2014-12-16,117.0409,117.3467
199-D4-21,2015-01-16,117.2839,117.6945
199-D4-21,2015-02-14,117.4978,117.9877
199-D4-21,2015-03-16,117.5107,118.0656
199-D4-21,2015-04-15,117.3589,117.8973
199-D4-21,2015-05-16,117.2398,117.7702
199-D4-21,2015-06-15,117.2501,117.7278
199-D4-21,2015-07-16,117.1423,117.5988
199-D4-21,2015-08-16,117.2049,117.5144
199-D4-21,2015-09-15,117.0264,117.3061
199-D4-21,2015-10-16,116.9476,117.0229
199-D4-21,2015-11-15,116.8925,117.0313
199-D4-21,2015-12-16,116.9945,117.154
199-D4-21,2016-01-16,117.1487,117.2655
199-D4-21,2016-02-15,117.0856,117.3652
199-D4-21,2016-03-16,117.2542,117.5028
199-D4-21,2016-04-15,117.532,117.8816
199-D4-21,2016-05-16,117.7621,118.1246
199-D4-21,2016-06-15,117.5681,118.0328
199-D4-21,2016-07-16,117.5402,117.88
199-D4-21,2016-08-16,117.4656,117.6868
199-D4-21,2016-09-15,117.2161,117.3837
199-D4-21,2016-10-16,117.1117,117.1834
199-D4-21,2016-11-15,117.2286,117.3093
199-D4-21,2016-12-16,117.3886,117.5792
199-D4-21,2017-01-16,117.7211,117.8348
199-D4-21,2017-02-14,117.6131,117.9029
199-D4-21,2017-03-16,117.6685,118.0469
199-D4-21,2017-04-15,118.3087,118.5411
199-D4-21,2017-05-16,118.593,119.0814
199-D4-21,2017-06-15,118.8564,119.2568
199-D4-21,2017-07-16,118.3391,118.7497
199-D4-21,2017-08-16,117.8956,118.0137
199-D4-21,2017-09-15,117.5931,117.5644
199-D4-21,2017-10-16,117.1218,117.1635
199-D4-21,2017-11-15,117.0227,117.0108
199-D4-21,2017-12-16,117.2453,117.2487
199-D4-21,2018-01-16,117.4342,117.6102
199-D4-21,2018-02-14,117.7828,117.9966
199-D4-21,2018-03-16,117.6426,118.0365
199-D4-21,2018-04-15,117.6399,118.0159
199-D4-21,2018-05-16,118.4312,118.8626
199-D4-21,2018-06-15,118.7184,119.2204
199-D4-21,2018-07-16,118.1513,118.5454
199-D4-21,2018-08-16,117.7144,117.9272
199-D4-21,2018-09-15,117.2582,117.4017
199-D4-21,2018-10-16,117.0173,117.0542
199-D4-21,2018-11-15,117.1621,117.1261
199-D4-21,2018-12-16,117.2038,117.2738
199-D4-21,2019-01-16,117.1913,117.3241
199-D4-21,2019-02-14,117.2187,117.3846
199-D4-21,2019-03-16,117.1981,117.3036
199-D4-21,2019-04-15,117.0176,117.208
199-D4-21,2019-05-16,117.3904,117.5602
199-D4-21,2019-06-15,117.5618,117.8673
199-D4-21,2019-07-16,117.1927,117.64
199-D4-21,2019-08-16,117.0839,117.4014
199-D4-21,2019-09-15,116.8673,117.1147
199-D4-21,2019-10-16,116.7508,116.7881
199-D4-21,2019-11-15,116.9075,116.9429
199-D4-21,2019-12-16,116.9631,117.2001
199-D4-21,2020-01-16,116.9325,117.1197
199-D4-21,2020-02-14,117.1085,117.0849
199-D4-21,2020-03-16,116.9926,116.9531
199-D4-21,2020-04-15,116.8823,116.7622
199-D4-21,2020-05-16,117.3999,117.2684
199-D4-21,2020-06-15,117.9665,117.9843
199-D4-21,2020-07-16,118.2633,118.1737
199-D4-21,2020-08-16,118.132,117.8167
199-D4-21,2020-09-15,117.2918,117.1316
199-D4-21,2020-10-16,116.9991,116.6371
199-D4-21,2020-12-16,117.2354,116.9006
199-D4-22,2014-01-31,116.921,117.3067
199-D4-22,2014-03-16,116.9495,117.3514
199-D4-22,2014-06-15,117.889,118.5223
199-D4-22,2014-09-15,117.1375,117.5651
199-D4-22,2014-12-16,116.9905,117.3043
199-D4-22,2015-03-16,117.4695,117.9787
199-D4-22,2015-06-15,117.2895,117.6732
199-D4-22,2015-08-16,117.211,117.4728
199-D4-22,2015-09-15,117.13,117.2951
199-D4-22,2015-12-16,116.9605,117.1079
199-D4-22,2016-03-16,117.2855,117.4422
199-D4-22,2016-06-15,117.504,117.9622
199-D4-22,2016-09-15,117.446,117.4591
199-D4-22,2016-11-15,117.155,117.3364
199-D4-22,2016-12-16,117.523,117.5637
199-D4-22,2017-02-14,117.568,117.8971
199-D4-22,2017-03-16,117.735,118.0182
199-D4-22,2017-05-16,118.522,118.9538
199-D4-22,2017-06-15,118.872,119.1456
199-D4-22,2017-09-15,117.688,117.6493
199-D4-22,2017-11-15,116.943,117.0532
199-D4-22,2018-02-14,116.887,117.9671
199-D4-22,2018-03-16,117.719,118.0264
199-D4-22,2018-05-16,118.039,118.7763
199-D4-22,2018-11-15,117.013,117.1293
199-D4-22,2019-03-16,117.23,117.2859
199-D4-22,2019-10-16,116.719,116.834
199-D4-22,2020-03-16,117.08,116.9442
199-D4-22,2020-12-16,117.26,116.911
199-D4-23,2014-01-31,117.2448,117.5156
199-D4-23,2014-02-14,117.0461,117.3402
199-D4-23,2014-03-16,117.6812,117.5288
199-D4-23,2014-04-15,117.8946,118.0833
199-D4-23,2014-05-16,118.5629,118.6486
199-D4-23,2014-06-15,118.6679,118.9532
199-D4-23,2014-07-16,118.5044,118.773
199-D4-23,2014-08-16,117.9276,118.2835
199-D4-23,2014-09-15,117.1391,117.5015
199-D4-23,2014-10-16,116.9319,116.9971
199-D4-23,2014-11-15,117.1081,117.134
199-D4-23,2014-12-16,117.6029,117.5382
199-D4-23,2015-01-16,117.8888,117.9637
199-D4-23,2015-02-14,118.2079,118.3033
199-D4-23,2015-03-16,118.046,118.3511
199-D4-23,2015-04-15,117.8313,118.1
199-D4-23,2015-05-16,117.839,117.9529
199-D4-23,2015-06-15,117.6863,117.9218
199-D4-23,2015-07-16,117.5427,117.7596
199-D4-23,2015-08-16,117.679,117.6746
199-D4-23,2015-09-15,117.1853,117.3933
199-D4-23,2015-10-16,117.0762,117.0346
199-D4-23,2015-11-15,117.3384,117.1525
199-D4-23,2015-12-16,117.3545,117.3623
199-D4-23,2016-01-16,117.4804,117.4723
199-D4-23,2016-02-15,117.5076,117.588
199-D4-23,2016-03-16,117.7343,117.7628
199-D4-23,2016-04-15,118.3184,118.2188
199-D4-23,2016-05-16,118.3497,118.4558
199-D4-23,2016-06-15,118.0926,118.2819
199-D4-23,2016-07-16,117.8975,118.0481
199-D4-23,2016-08-16,117.698,117.7509
199-D4-23,2016-09-15,117.26,117.3355
199-D4-23,2016-10-16,117.3694,117.1383
199-D4-23,2016-11-15,117.6572,117.4082
199-D4-23,2016-12-16,117.8569,117.7836
199-D4-23,2017-01-16,118.1553,118.0538
199-D4-23,2017-02-14,117.9796,118.089
199-D4-23,2017-03-16,118.2585,118.2606
199-D4-23,2017-04-15,119.0739,118.8579
199-D4-23,2017-05-16,119.4412,119.4565
199-D4-23,2017-06-15,119.43,119.5979
199-D4-23,2017-07-16,118.3684,118.8798
199-D4-23,2017-08-16,117.7782,117.9346
199-D4-23,2017-09-15,117.4634,117.4349
199-D4-23,2017-10-16,117.0389,117.0495
199-D4-23,2017-11-15,117.1214,116.978
199-D4-23,2017-12-16,117.4998,117.3467
199-D4-23,2018-01-16,117.8211,117.8094
199-D4-23,2018-02-14,118.2808,118.2503
199-D4-23,2018-03-16,117.9361,118.2267
199-D4-23,2018-04-15,118.0877,118.1828
199-D4-23,2018-05-16,119.681,119.273
199-D4-23,2018-06-15,119.1142,119.5919
199-D4-23,2018-07-16,118.252,118.6248
199-D4-23,2018-08-16,117.7815,117.9221
199-D4-23,2018-09-15,117.1724,117.3229
199-D4-23,2018-10-16,116.9609,116.9423
199-D4-23,2018-11-15,117.3665,117.1383
199-D4-23,2018-12-16,117.337,117.3754
199-D4-23,2019-01-16,117.3596,117.4294
199-D4-23,2019-02-14,117.4276,117.4944
199-D4-23,2019-03-16,117.3252,117.3697
199-D4-23,2019-04-15,117.1522,117.2472
199-D4-23,2019-05-16,117.9673,117.7528
199-D4-23,2019-06-15,117.9027,118.096
199-D4-23,2019-07-16,117.4607,117.7458
199-D4-23,2019-08-16,117.4102,117.4976
199-D4-23,2019-09-15,116.8869,117.1071
199-D4-23,2019-10-16,116.7834,116.7424
199-D4-23,2019-11-15,117.248,117.0533
199-D4-23,2019-12-16,117.296,117.3763
199-D4-23,2020-01-16,117.3636,117.2496
199-D4-23,2020-02-14,117.6564,117.2415
199-D4-23,2020-03-16,117.2574,117.0676
199-D4-23,2020-04-15,117.1198,116.7851
199-D4-23,2020-05-16,118.3125,117.5027
199-D4-23,2020-06-15,118.9528,118.4155
199-D4-23,2020-07-16,118.6673,118.3941
199-D4-23,2020-08-16,118.1683,117.8109
199-D4-23,2020-09-15,117.2841,117.0615
199-D4-23,2020-10-16,117.0796,116.5544
199-D4-23,2020-11-15,117.5081,116.7364
199-D4-23,2020-12-16,117.5274,117.0234
199-D4-25,2014-03-16,117.338,117.4281
199-D4-25,2014-07-16,118.34,118.6004
199-D4-25,2014-09-15,117.38,117.6551
199-D4-25,2014-12-16,117.339,117.3911
199-D4-25,2015-02-14,117.861,118.0163
199-D4-25,2015-06-15,117.583,117.7908
199-D4-25,2015-08-16,117.545,117.5824
199-D4-25,2015-12-16,117.257,117.2249
199-D4-25,2016-03-16,117.535,117.5732
199-D4-25,2016-06-15,117.89,118.1189
199-D4-25,2016-11-15,117.538,117.4192
199-D4-25,2017-11-15,,117.1208
199-D4-25,2018-11-15,,117.196
199-D4-26,2014-01-31,117.202,117.3968
199-D4-26,2014-04-15,117.515,117.8158
199-D4-26,2014-10-16,117.089,117.1398
199-D4-26,2015-01-16,117.543,117.7237
199-D4-26,2015-04-15,117.816,117.9538
199-D4-26,2015-07-16,117.4,117.6519
199-D4-26,2015-10-16,117.13,117.0812
199-D4-26,2016-01-16,117.277,117.3233
199-D4-26,2016-04-15,118.125,117.9476
199-D4-26,2016-07-16,117.795,117.9499
199-D4-27,2014-12-16,,117.3606
199-D4-27,2015-12-16,,117.1917
199-D4-27,2018-11-15,,117.1631
199-D4-27,2019-12-16,,117.2555
199-D4-31,2014-12-16,,117.3074
199-D4-31,2015-12-16,,117.1284
199-D4-31,2017-11-15,,117.0153
199-D4-32,2014-12-16,,117.3409
199-D4-32,2015-12-16,,117.1417
199-D4-32,2018-10-16,,117.0666
199-D4-36,2014-12-16,,117.36
199-D4-36,2015-12-16,,117.1517
199-D4-36,2016-12-16,,117.5512
199-D4-4,2014-12-16,,117.3716
199-D4-4,2015-12-16,,117.189
199-D4-5,2014-11-15,,117.0654
199-D4-5,2016-10-16,,117.2008
199-D4-5,2017-11-15,,117.003
199-D4-5,2018-10-16,,117.0201
199-D4-55,2015-11-15,,117.2059
199-D4-55,2016-01-16,,117.4461
199-D4-55,2016-04-15,,118.0747
199-D4-55,2016-07-16,,118.0768
199-D4-6,2014-01-31,117.118,117.4021
199-D4-6,2014-06-15,118.249,118.7455
199-D4-6,2014-12-16,117.23,117.4064
199-D4-6,2015-06-15,117.54,117.7983
199-D4-6,2015-10-16,116.989,117.0296
199-D4-6,2015-12-16,117.177,117.2295
199-D4-6,2016-06-15,117.708,118.1376
199-D4-6,2016-10-16,117.272,117.1689
199-D4-6,2016-12-16,117.619,117.6568
199-D4-6,2017-06-15,,119.3865
199-D4-62,2014-03-16,117.594,117.605
199-D4-62,2014-06-15,118.561,118.8419
199-D4-62,2014-09-15,117.733,117.7868
199-D4-62,2014-12-16,117.401,117.6056
199-D4-62,2015-02-14,118.314,118.2181
199-D4-62,2015-06-15,117.93,117.979
199-D4-62,2015-08-16,117.871,117.7576
199-D4-62,2015-12-16,,117.4297
199-D4-62,2016-03-16,117.829,117.771
199-D4-62,2016-06-15,118.297,118.3251
199-D4-62,2016-12-16,117.832,117.7956
199-D4-65,2015-11-15,117.408,117.2741
199-D4-65,2016-01-16,117.651,117.5331
199-D4-65,2016-04-15,118.098,118.1825
199-D4-65,2016-07-16,118.153,118.1659
199-D4-7,2014-01-31,117.012,117.3374
199-D4-7,2014-03-16,116.812,117.3738
199-D4-7,2014-06-15,118.098,118.6126
199-D4-7,2014-09-15,116.926,117.5411
199-D4-7,2014-12-16,117.097,117.3339
199-D4-7,2015-03-16,117.589,118.0568
199-D4-7,2015-06-15,117.409,117.716
199-D4-7,2015-09-15,117.082,117.3051
199-D4-7,2015-12-16,117.116,117.1494
199-D4-7,2016-03-16,117.446,117.5045
199-D4-7,2016-06-15,117.749,118.034
199-D4-7,2016-09-15,117.374,117.4143
199-D4-7,2016-12-16,117.599,117.5948
199-D4-7,2017-03-16,117.783,118.0617
199-D4-7,2017-06-15,119.057,119.2443
199-D4-7,2017-09-15,117.692,117.586
199-D4-7,2018-03-16,117.796,118.0598
199-D4-7,2019-03-16,117.308,117.2951
199-D4-77,2015-11-15,117.697,117.3768
199-D4-77,2016-04-15,118.344,118.3199
199-D4-77,2016-07-16,118.374,118.2475
199-D4-77,2017-11-15,,117.2205
199-D4-78,2014-11-15,,117.4494
199-D4-78,2015-10-16,,117.2943
199-D4-78,2019-12-16,,117.5522
199-D4-86,2014-01-31,118.0019,117.7338
199-D4-86,2014-02-14,117.8015,117.543
199-D4-86,2014-03-16,118.0946,117.7372
199-D4-86,2014-04-15,118.543,118.3026
199-D4-86,2014-05-16,119.145,118.8486
199-D4-86,2014-06-15,119.3072,119.1358
199-D4-86,2014-07-16,119.162,118.945
199-D4-86,2014-08-16,118.6635,118.4475
199-D4-86,2014-09-15,117.9744,117.6642
199-D4-86,2014-10-16,117.6534,117.1975
199-D4-86,2014-11-15,117.8345,117.3803
199-D4-86,2014-12-16,118.0651,117.7781
199-D4-86,2015-01-16,118.4011,118.173
199-D4-86,2015-02-14,118.7051,118.4978
199-D4-86,2015-03-16,118.6515,118.5452
199-D4-86,2015-04-15,118.4433,118.2922
199-D4-86,2015-05-16,118.2597,118.1531
199-D4-86,2015-06-15,118.2692,118.1341
199-D4-86,2015-07-16,118.1274,117.9651
199-D4-86,2015-08-16,118.183,117.876
199-D4-86,2015-09-15,117.8225,117.5817
199-D4-86,2015-10-16,117.6255,117.2246
199-D4-86,2015-11-15,117.7554,117.3776
199-D4-86,2015-12-16,117.8599,117.5955
199-D4-86,2016-01-16,117.9337,117.6884
199-D4-86,2016-02-15,117.9967,117.7988
199-D4-86,2016-03-16,118.2018,117.9762
199-D4-86,2016-04-15,118.5931,118.4138
199-D4-86,2016-05-16,118.7787,118.6332
199-D4-86,2016-06-15,118.6106,118.475
199-D4-86,2016-07-16,118.4241,118.2476
199-D4-86,2016-08-16,118.1895,117.9343
199-D4-86,2016-09-15,117.7553,117.4813
199-D4-86,2016-10-16,117.6833,117.273
199-D4-86,2016-11-15,118.0132,117.5834
199-D4-86,2016-12-16,118.2173,117.9713
199-D4-86,2017-01-16,118.4534,118.2132
199-D4-86,2017-02-14,118.3517,118.2441
199-D4-86,2017-03-16,118.6131,118.4379
199-D4-86,2017-04-15,119.3923,119.0413
199-D4-86,2017-05-16,119.8062,119.6248
199-D4-86,2017-06-15,119.9185,119.7585
199-D4-86,2017-07-16,118.9793,119.0289
199-D4-86,2017-08-16,118.3684,118.0743
199-D4-86,2017-09-15,118.0059,117.5778
199-D4-86,2017-10-16,117.6535,117.2055
199-D4-86,2017-11-15,117.6553,117.1682
199-D4-86,2017-12-16,117.9211,117.546
199-D4-86,2018-01-16,118.2398,117.9964
199-D4-86,2018-02-14,118.6462,118.4258
199-D4-86,2018-03-16,118.51,118.3964
199-D4-86,2018-04-15,118.5692,118.3652
199-D4-86,2018-05-16,119.9325,119.4537
199-D4-86,2018-06-15,119.6119,119.742
199-D4-86,2018-07-16,118.8519,118.7706
199-D4-86,2018-08-16,118.42,118.1025
199-D4-86,2018-09-15,117.9181,117.5157
199-D4-86,2018-10-16,117.6159,117.1421
199-D4-86,2018-11-15,117.8558,117.3597
199-D4-86,2018-12-16,117.8807,117.5961
199-D4-86,2019-01-16,117.8866,117.6395
199-D4-86,2019-02-14,117.9072,117.6924
199-D4-86,2019-03-16,117.7647,117.5408
199-D4-86,2019-04-15,117.5865,117.4114
199-D4-86,2019-05-16,118.2938,117.9434
199-D4-86,2019-06-15,118.3997,118.2885
199-D4-86,2019-07-16,118.0444,117.927
199-D4-86,2019-08-16,117.9972,117.6956
199-D4-86,2019-09-15,117.5667,117.2762
199-D4-86,2019-10-16,117.3213,116.8964
199-D4-86,2019-11-15,117.6539,117.2463
199-D4-86,2019-12-16,117.8598,117.574
199-D4-86,2020-01-16,117.7332,117.4796
199-D4-86,2020-02-14,118.2244,117.5331
199-D4-86,2020-03-16,117.9208,117.3638
199-D4-86,2020-04-15,117.6771,117.0639
199-D4-86,2020-05-16,118.6683,117.8221
199-D4-86,2020-06-15,119.399,118.7685
199-D4-86,2020-07-16,119.126,118.687
199-D4-86,2020-08-16,118.5671,118.0553
199-D4-86,2020-09-15,117.9727,117.3042
199-D4-86,2020-10-16,117.6786,116.8096
199-D4-86,2020-11-15,117.9596,117.0412
199-D4-86,2020-12-16,118.0493,117.3526
199-D4-92,2014-01-31,117.2,117.3974
199-D4-92,2014-04-15,117.511,117.8101
199-D4-92,2014-07-16,118.335,118.5946
199-D4-92,2014-10-16,117.11,117.1485
199-D4-92,2015-01-16,117.495,117.7197
199-D4-92,2015-04-15,117.8,117.9563
199-D4-92,2015-07-16,117.393,117.6534
199-D4-92,2015-10-16,117.157,117.0869
199-D4-92,2016-01-16,117.266,117.323
199-D4-92,2016-04-15,118.101,117.9384
199-D4-92,2016-07-16,117.757,117.9546
199-D4-93,2014-07-16,118.352,118.6005
199-D4-93,2014-10-16,117.07,117.1315
199-D4-93,2015-01-16,117.256,117.7271
199-D4-93,2015-04-15,117.774,117.9598
199-D4-93,2015-07-16,117.327,117.6528
199-D4-93,2015-10-16,117.125,117.0757
199-D4-93,2016-01-16,117.268,117.324
199-D4-93,2016-04-15,118.138,117.951
199-D4-93,2016-07-16,117.761,117.9541
199-D5-107,2015-01-16,,118.1411
199-D5-107,2015-10-16,,117.9543
199-D5-108,2014-10-16,,118.366
199-D5-108,2015-10-16,,118.1347
199-D5-109,2014-10-16,,118.1674
199-D5-110,2014-10-16,,118.2155
199-D5-110,2015-10-16,,117.9738
199-D5-114,2014-10-16,,118.3554
199-D5-114,2015-10-16,,118.1236
199-D5-115,2014-10-16,,118.3705
199-D5-115,2015-10-16,,118.1395
199-D5-147,2015-08-16,,117.9728
199-D5-147,2015-11-15,,117.5559
199-D5-147,2016-02-15,,117.6249
199-D5-147,2016-05-16,,118.0682
199-D5-40,2014-01-31,117.736,118.0254
199-D5-40,2014-02-14,117.731,118.0235
199-D5-40,2014-03-16,117.6515,118.0491
199-D5-40,2014-06-15,118.4135,118.6076
199-D5-40,2014-08-16,118.637,118.7253
199-D5-40,2014-09-15,118.39,118.5426
199-D5-40,2014-11-15,117.883,118.2012
199-D5-40,2014-12-16,117.936,118.1929
199-D5-40,2015-02-14,118.133,118.3361
199-D5-40,2015-03-16,118.346,118.4395
199-D5-40,2015-07-16,118.2205,118.4036
199-D5-40,2015-08-16,118.179,118.3316
199-D5-40,2015-09-15,118.066,118.2233
199-D5-40,2015-10-16,117.896,118.079
199-D5-40,2015-12-16,117.924,117.9655
199-D5-40,2016-02-15,117.962,118.0087
199-D5-40,2016-03-16,117.994,118.059
199-D5-40,2016-05-16,118.431,118.3449
199-D5-40,2016-06-15,118.453,118.4324
199-D5-40,2016-09-15,118.41,118.5521
199-D5-40,2016-11-15,,118.4319
199-D5-40,2016-12-16,118.364,118.4259
