Row (after comments),Time,Column,Node,Value,scaled Value
293,2014.63,4,-1,0.07679741,9184970.235999998
294,2014.633,4,-1,0.07814083,9345643.267999997
295,2014.636,4,-1,0.07948793,9506756.428
296,2014.638,4,-1,0.08083838,9668270.248
297,2014.641,4,-1,0.08219187,9830147.651999999
298,2014.644,4,-1,0.08355274,9992907.703999998
299,2014.647,4,-1,0.08491613,10155969.148
300,2014.649,4,-1,0.08619469,10308884.923999999
301,2014.652,4,-1,0.08743139,10456794.243999999
302,2014.655,4,-1,0.0886408,10601439.68
303,2014.657,4,-1,0.08982945,10743602.219999999
304,2014.66,4,-1,0.09100202,10883841.591999998
305,2014.663,4,-1,0.09216145,11022509.42
306,2014.666,4,-1,0.0933098,11159852.079999998
307,2014.666,4,-1,0.09333425,11162776.299999997
308,2014.668,4,-1,0.09450069,11302282.523999998
309,2014.671,4,-1,0.09567943,11443259.827999998
310,2014.674,4,-1,0.09686488,11585039.647999998
311,2014.677,4,-1,0.0980537,11727222.519999998
312,2014.679,4,-1,0.09924262,11869417.351999998
313,2014.682,4,-1,0.1003571,12002709.159999998
314,2014.685,4,-1,0.1014354,12131673.839999998
315,2014.688,4,-1,0.1024823,12256883.079999998
316,2014.69,4,-1,0.1035064,12379365.439999998
317,2014.693,4,-1,0.1045118,12499611.28
318,2014.696,4,-1,0.1055007,12617883.719999999
319,2014.699,4,-1,0.1064747,12734374.12
320,2014.701,4,-1,0.1074347,12849190.119999997
321,2014.704,4,-1,0.1083815,12962427.399999999
322,2014.707,4,-1,0.1093172,13074337.12
323,2014.71,4,-1,0.1102422,13184967.119999997
324,2014.712,4,-1,0.1110733,13284366.679999998
325,2014.715,4,-1,0.1118935,13382462.6
326,2014.718,4,-1,0.1126954,13478369.839999998
327,2014.721,4,-1,0.1134818,13572423.279999997
328,2014.723,4,-1,0.1142554,13664945.839999998
329,2014.726,4,-1,0.1150183,13756188.679999998
330,2014.729,4,-1,0.1157719,13846319.239999998
331,2014.731,4,-1,0.1165168,13935409.28
332,2014.734,4,-1,0.1172539,14023566.439999998
333,2014.737,4,-1,0.1179833,14110802.679999998
334,2014.74,4,-1,0.118539,14177264.399999999
335,2014.742,4,-1,0.1191009,14244467.639999997
336,2014.745,4,-1,0.1196099,14305344.04
337,2014.748,4,-1,0.1200864,14362333.439999998
338,2014.748,4,-1,0.1200963,14363517.479999999
339,2014.751,4,-1,0.1205405,14416643.799999997
340,2014.753,4,-1,0.1209599,14466804.039999997
341,2014.756,4,-1,0.1213591,14514548.359999998
342,2014.759,4,-1,0.1217417,14560307.319999998
343,2014.762,4,-1,0.1221099,14604344.039999997
344,2014.764,4,-1,0.1224658,14646909.679999998
345,2014.767,4,-1,0.122811,14688195.599999998
346,2014.77,4,-1,0.1231468,14728357.279999997
347,2014.773,4,-1,0.1234743,14767526.279999997
348,2014.775,4,-1,0.1237945,14805822.2
349,2014.778,4,-1,0.1241081,14843328.759999998
350,2014.781,4,-1,0.1244157,14880117.719999999
351,2014.784,4,-1,0.124718,14916272.799999997
352,2014.786,4,-1,0.1250155,14951853.799999999
353,2014.789,4,-1,0.1253085,14986896.599999998
354,2014.792,4,-1,0.1255975,15021460.999999998
355,2014.794,4,-1,0.1258828,15055582.879999997
356,2014.797,4,-1,0.1261646,15089286.159999996
357,2014.8,4,-1,0.1264433,15122618.68
358,2014.803,4,-1,0.1267191,15155604.359999998
359,2014.805,4,-1,0.1269923,15188279.079999998
360,2014.808,4,-1,0.127263,15220654.799999997
361,2014.811,4,-1,0.1275313,15252743.479999997
362,2014.814,4,-1,0.1277975,15284581.0
363,2014.816,4,-1,0.1280536,15315210.559999997
364,2014.819,4,-1,0.1283013,15344835.479999999
365,2014.822,4,-1,0.1285479,15374328.839999998
366,2014.825,4,-1,0.1287942,15403786.319999998
367,2014.827,4,-1,0.1290399,15433172.04
368,2014.83,4,-1,0.1292848,15462462.079999998
369,2014.833,4,-1,0.1295288,15491644.479999999
370,2014.833,4,-1,0.129534,15492266.399999999
371,2014.836,4,-1,0.1297677,15520216.92
372,2014.838,4,-1,0.1299916,15546995.36
373,2014.841,4,-1,0.1302073,15572793.079999998
374,2014.844,4,-1,0.1304165,15597813.399999997
375,2014.847,4,-1,0.1306211,15622283.559999997
376,2014.849,4,-1,0.1308228,15646406.879999997
377,2014.852,4,-1,0.1310262,15670733.52
378,2014.855,4,-1,0.1312251,15694521.959999999
379,2014.858,4,-1,0.1314204,15717879.839999998
380,2014.86,4,-1,0.1316126,15740866.959999997
381,2014.863,4,-1,0.1318018,15763495.279999997
382,2014.866,4,-1,0.1319884,15785812.639999999
383,2014.868,4,-1,0.1321721,15807783.159999996
384,2014.871,4,-1,0.1323529,15829406.839999998
385,2014.874,4,-1,0.1325309,15850695.639999999
386,2014.877,4,-1,0.1327059,15871625.639999997
387,2014.879,4,-1,0.1328776,15892160.959999999
388,2014.882,4,-1,0.1330459,15912289.639999997
389,2014.885,4,-1,0.1332107,15931999.719999997
390,2014.888,4,-1,0.1333718,15951267.28
391,2014.89,4,-1,0.1335291,15970080.36
392,2014.893,4,-1,0.1336824,15988415.04
393,2014.896,4,-1,0.1338314,16006235.439999998
394,2014.899,4,-1,0.1339759,16023517.639999999
395,2014.901,4,-1,0.1341158,16040249.68
396,2014.904,4,-1,0.1342514,16056467.439999998
397,2014.907,4,-1,0.1343824,16072135.04
398,2014.91,4,-1,0.1345091,16087288.359999998
399,2014.912,4,-1,0.1346313,16101903.479999999
400,2014.915,4,-1,0.1347493,16116016.279999997
401,2014.915,4,-1,0.1347517,16116303.319999998
402,2014.918,4,-1,0.1348658,16129949.68
403,2014.921,4,-1,0.1349771,16143261.159999996
404,2014.923,4,-1,0.1350863,16156321.479999997
405,2014.926,4,-1,0.1351933,16169118.679999996
406,2014.929,4,-1,0.1352986,16181712.559999997
407,2014.931,4,-1,0.1354019,16194067.239999996
408,2014.934,4,-1,0.1355035,16206218.599999998
409,2014.937,4,-1,0.1356037,16218202.519999998
410,2014.94,4,-1,0.1357062,16230461.519999998
411,2014.942,4,-1,0.1358019,16241907.239999998
412,2014.945,4,-1,0.1358903,16252479.879999997
413,2014.948,4,-1,0.1359716,16262203.359999998
414,2014.951,4,-1,0.1360404,16270431.839999998
415,2014.953,4,-1,0.1361013,16277715.479999999
416,2014.956,4,-1,0.1361574,16284425.04
417,2014.959,4,-1,0.1362107,16290799.719999997
418,2014.962,4,-1,0.1362626,16297006.959999999
419,2014.964,4,-1,0.1363144,16303202.239999998
420,2014.967,4,-1,0.1363668,16309469.28
421,2014.97,4,-1,0.1364203,16315867.879999997
422,2014.973,4,-1,0.1364755,16322469.799999997
423,2014.975,4,-1,0.1365329,16329334.84
424,2014.978,4,-1,0.1365927,16336486.92
425,2014.981,4,-1,0.1366554,16343985.84
426,2014.984,4,-1,0.1367214,16351879.439999998
427,2014.986,4,-1,0.1367912,16360227.519999998
428,2014.989,4,-1,0.1368651,16369065.959999997
429,2014.992,4,-1,0.1369438,16378478.479999999
430,2014.994,4,-1,0.1370278,16388524.879999999
431,2014.997,4,-1,0.1371181,16399324.759999998
432,2015.0,4,-1,0.1372157,16410997.719999997
433,2015.0,4,-1,0.1372178,16411248.879999999
434,2015.003,4,-1,0.1373262,16424213.52
435,2015.005,4,-1,0.1374488,16438876.479999999
436,2015.008,4,-1,0.1375912,16455907.519999998
