NAME,EVENT,TYPE,VAL
699-24-1P,2022-03-02 10:45:00,MAN,119.90299999999999
299-E27-12,2022-03-02 10:46:00,MAN,121.49799999999999
299-E27-15,2022-03-02 11:24:00,MAN,121.48899999999999
299-E27-22,2022-03-03 08:03:00,MAN,121.54299999999999
699-24-36,2022-03-03 08:07:00,MAN,121.375
699-25-34E,2022-03-03 08:56:00,MAN,121.335
299-E27-21,2022-03-03 09:13:00,MAN,121.50200000000001
299-E27-26,2022-03-03 09:20:00,MAN,120.955
699-24-34D,2022-03-03 09:43:00,MAN,121.354
299-E27-24,2022-03-03 10:02:00,MAN,121.455
699-41-40,2022-03-03 10:17:00,MAN,122.70299999999999
699-24-34E,2022-03-03 10:31:00,MAN,121.34700000000001
299-E27-155,2022-03-03 10:45:00,MAN,121.391
699-40-36,2022-03-03 11:00:00,MAN,123.34299999999999
399-1-2,2022-03-07 07:47:00,MAN,105.488
699-22-35,2022-03-07 07:49:00,MAN,121.34299999999999
199-K-235,2022-03-07 07:52:00,MAN,120.96600000000001
199-K-205,2022-03-07 08:21:00,MAN,120.941
199-K-236,2022-03-07 08:42:00,MAN,120.986
699-23-34B,2022-03-07 08:43:00,MAN,121.34100000000001
399-1-17A,2022-03-07 09:07:00,MAN,105.501
699-52-19,2022-03-07 09:24:00,MAN,110.896
399-1-7,2022-03-07 09:46:00,MAN,105.49799999999999
699-34-61,2022-03-07 09:50:00,MAN,125.665
699-S29-E10A,2022-03-07 10:44:00,MAN,107.055
699-S29-E11,2022-03-07 10:48:00,MAN,106.962
399-1-16A,2022-03-07 10:51:00,MAN,105.49799999999999
699-49-57B,2022-03-07 10:52:00,MAN,121.555
699-S30-E11A,2022-03-07 10:58:00,MAN,106.59100000000001
699-S31-E11,2022-03-07 11:03:00,MAN,106.804
699-S31-E10B,2022-03-07 11:11:00,MAN,107.855
699-S30-E10A,2022-03-07 11:15:00,MAN,107.78
699-S31-E8A,2022-03-07 11:25:00,MAN,109.383
399-1-12,2022-03-07 11:38:00,MAN,105.333
699-S29-E12,2022-03-07 11:43:00,MAN,106.475
699-S32-E13B,2022-03-07 11:54:00,MAN,106.682
699-26-89,2022-03-07 12:08:00,MAN,140.071
699-S32-E13A,2022-03-07 12:09:00,MAN,106.579
3099-47-18B,2022-03-07 12:21:00,MAN,105.514
699-S34-E15,2022-03-07 12:31:00,MAN,106.679
699-S36-E13A,2022-03-07 12:38:00,MAN,108.28
699-S37-E14,2022-03-07 12:49:00,MAN,108.118
699-S41-E12,2022-03-07 12:59:00,MAN,108.96
699-S43-E7A,2022-03-07 13:09:00,MAN,109.694
699-S42-E8A,2022-03-07 13:22:00,MAN,109.039
299-E33-14,2022-03-08 07:40:00,MAN,121.50200000000001
299-W10-14,2022-03-08 07:53:00,MAN,136.251
299-W15-49,2022-03-08 08:25:00,MAN,134.75799999999998
399-8-3,2022-03-08 08:30:00,MAN,105.64200000000001
399-8-1,2022-03-08 08:37:00,MAN,105.565
399-8-5A,2022-03-08 08:44:00,MAN,105.70299999999999
399-8-5C,2022-03-08 08:46:00,MAN,111.014
299-W15-7,2022-03-08 08:58:00,MAN,130.925
699-S22-E9C,2022-03-08 09:01:00,MAN,114.029
699-S22-E9A,2022-03-08 09:04:00,MAN,106.289
699-S22-E9B,2022-03-08 09:06:00,MAN,106.53200000000001
399-8-2,2022-03-08 09:11:00,MAN,105.741
399-8-4,2022-03-08 09:14:00,MAN,106.214
399-1-55,2022-03-08 09:22:00,MAN,105.491
399-5-2,2022-03-08 09:24:00,MAN,115.789
699-S27-E9A,2022-03-08 09:31:00,MAN,107.405
699-S27-E9C,2022-03-08 09:33:00,MAN,116.405
699-S27-E9B,2022-03-08 09:34:00,MAN,107.884
399-6-1,2022-03-08 09:43:00,MAN,105.566
399-5-1,2022-03-08 09:48:00,MAN,105.49700000000001
399-5-4B,2022-03-08 09:52:00,MAN,105.479
399-1-62,2022-03-08 09:54:00,MAN,105.436
699-S8-19,2022-03-08 09:56:00,MAN,120.429
399-3-6,2022-03-08 09:57:00,MAN,105.48
399-4-11,2022-03-08 10:03:00,MAN,105.415
399-4-1,2022-03-08 10:07:00,MAN,105.36
399-4-7,2022-03-08 10:12:00,MAN,105.329
399-3-10,2022-03-08 10:17:00,MAN,105.37100000000001
399-1-23,2022-03-08 10:25:00,MAN,105.492
399-3-20,2022-03-08 10:25:00,MAN,105.398
399-3-18,2022-03-08 10:30:00,MAN,105.40899999999999
399-3-12,2022-03-08 10:34:00,MAN,105.414
399-1-21A,2022-03-08 10:37:00,MAN,105.45200000000001
299-W15-50,2022-03-08 10:39:00,MAN,129.99200000000002
399-2-3,2022-03-08 10:43:00,MAN,105.43
399-1-16A,2022-03-08 10:47:00,MAN,105.444
399-1-16B,2022-03-08 10:49:00,MAN,105.48100000000001
399-1-17B,2022-03-08 10:52:00,MAN,105.51
399-1-17C,2022-03-08 10:54:00,MAN,113.402
399-1-17A,2022-03-08 10:56:00,MAN,105.49
299-W18-1,2022-03-08 11:05:00,MAN,134.1
399-1-14A,2022-03-08 11:06:00,MAN,105.655
699-S6-E14A,2022-03-08 11:08:00,MAN,107.521
399-1-13A,2022-03-08 11:09:00,MAN,105.555
399-1-1,2022-03-08 11:14:00,MAN,105.53200000000001
399-1-10B,2022-03-08 11:17:00,MAN,105.542
399-1-10A,2022-03-08 11:18:00,MAN,105.538
399-1-6,2022-03-08 11:22:00,MAN,105.616
399-1-18B,2022-03-08 11:29:00,MAN,105.836
399-1-72,2022-03-08 11:31:00,MAN,105.49700000000001
399-1-18A,2022-03-08 11:31:00,MAN,105.781
699-S19-E13,2022-03-08 11:34:00,MAN,105.897
699-S19-E14,2022-03-08 11:51:00,MAN,105.838
699-S6-E14A,2022-03-09 07:29:00,MAN,107.521
399-1-18C,2022-03-09 07:39:00,MAN,106.01
299-W19-131,2022-03-09 07:46:00,MAN,127.712
299-E25-241,2022-03-09 07:51:00,MAN,121.51
1199-40-16B,2022-03-09 08:04:00,MAN,107.84899999999999
1199-39-16D,2022-03-09 08:07:00,MAN,108.01
1199-39-15,2022-03-09 08:15:00,MAN,108.137
1199-40-15,2022-03-09 08:20:00,MAN,108.152
399-1-59,2022-03-09 08:25:00,MAN,105.476
1199-38-16,2022-03-09 08:29:00,MAN,107.855
299-E25-242,2022-03-09 08:38:00,MAN,121.512
1199-33-18B,2022-03-09 08:48:00,MAN,105.87299999999999
3099-42-16,2022-03-09 09:03:00,MAN,107.46600000000001
299-W19-126,2022-03-09 09:09:00,MAN,128.727
1199-41-15,2022-03-09 09:12:00,MAN,108.101
399-1-58,2022-03-09 09:18:00,MAN,105.514
SPC-P-1,2022-03-09 09:28:00,MAN,114.734
699-S27-E12A,2022-03-09 09:44:00,MAN,106.016
299-W22-87,2022-03-09 09:46:00,MAN,129.347
699-S29-E13A,2022-03-09 09:51:00,MAN,106.104
299-E26-82,2022-03-09 10:09:00,MAN,121.56299999999999
399-1-158,2022-03-09 10:20:00,MAN,105.604
699-S30-E15A,2022-03-09 10:23:00,MAN,105.361
699-S29-E16C,2022-03-09 10:29:00,MAN,113.462
699-S29-E16B,2022-03-09 10:31:00,MAN,105.48299999999999
699-S29-E16A,2022-03-09 10:33:00,MAN,105.477
299-W18-15,2022-03-09 10:37:00,MAN,134.001
699-S27-E14,2022-03-09 10:41:00,MAN,105.441
699-S28-E13A,2022-03-09 10:47:00,MAN,105.885
699-S20-E10,2022-03-09 10:55:00,MAN,106.10700000000001
399-1-159,2022-03-09 11:04:00,MAN,105.588
699-48-18,2022-03-09 11:21:00,MAN,110.85700000000001
699-54-18B,2022-03-09 11:26:00,MAN,110.954
299-W18-16,2022-03-09 11:38:00,MAN,132.968
699-49-13E,2022-03-09 11:39:00,MAN,110.79899999999999
399-1-162,2022-03-09 11:42:00,MAN,105.686
699-46-4,2022-03-09 11:50:00,MAN,110.098
699-42-2,2022-03-09 12:00:00,MAN,109.161
699-39-0,2022-03-09 12:08:00,MAN,111.275
699-40-12C,2022-03-09 12:18:00,MAN,116.574
699-43-9,2022-03-09 12:24:00,MAN,111.054
699-S30-E14,2022-03-09 14:10:00,MAN,123.39200000000001
299-W26-15,2022-03-10 07:54:00,MAN,132.536
699-66-39,2022-03-10 08:05:00,MAN,124.712
399-6-1,2022-03-10 08:07:00,MAN,105.579
399-8-5A,2022-03-10 08:07:00,MAN,105.71
699-66-38,2022-03-10 08:09:00,MAN,123.484
699-66-32,2022-03-10 08:20:00,MAN,119.046
699-62-31,2022-03-10 08:27:00,MAN,110.917
699-60-32,2022-03-10 08:32:00,MAN,110.93
699-61-37,2022-03-10 08:39:00,MAN,116.589
699-57-29A,2022-03-10 08:55:00,MAN,110.914
699-58-24,2022-03-10 09:04:00,MAN,110.895
699-63-25A,2022-03-10 09:17:00,MAN,110.896
699-65-22,2022-03-10 09:27:00,MAN,111.348
699-66-23,2022-03-10 09:32:00,MAN,111.647
399-6-3,2022-03-10 09:33:00,MAN,105.573
299-W18-21,2022-03-10 09:40:00,MAN,136.692
699-70-23,2022-03-10 09:46:00,MAN,112.086
699-71-24,2022-03-10 09:51:00,MAN,112.287
399-8-2,2022-03-10 09:56:00,MAN,105.742
699-60-27,2022-03-10 10:02:00,MAN,110.90100000000001
299-W18-22,2022-03-10 10:04:00,MAN,135.884
699-64-27,2022-03-10 10:16:00,MAN,110.90899999999999
399-6-5,2022-03-10 10:18:00,MAN,105.521
699-67-26,2022-03-10 10:19:00,MAN,112.449
699-70-29,2022-03-10 10:23:00,MAN,113.085
699-71-30C,2022-03-10 10:28:00,MAN,113.755
699-S22-E9A,2022-03-10 10:30:00,MAN,106.277
699-73-30,2022-03-10 10:31:00,MAN,113.67299999999999
699-75-31,2022-03-10 10:35:00,MAN,114.25200000000001
699-75-28,2022-03-10 10:40:00,MAN,112.805
199-F8-4,2022-03-10 10:45:00,MAN,113.211
199-F8-2,2022-03-10 10:51:00,MAN,114.154
399-2-2,2022-03-10 10:53:00,MAN,105.545
199-F8-7,2022-03-10 10:54:00,MAN,114.29
199-F7-2,2022-03-10 10:59:00,MAN,114.333
399-8-1,2022-03-10 11:01:00,MAN,105.589
699-38-64B,2022-03-10 11:02:00,MAN,128.61
199-F7-3,2022-03-10 11:04:00,MAN,114.527
199-F7-1,2022-03-10 11:07:00,MAN,114.603
699-77-34B,2022-03-10 11:10:00,MAN,114.691
699-77-36,2022-03-10 11:16:00,MAN,115.18700000000001
699-84-35AO,2022-03-10 11:28:00,MAN,115.184
699-84-35AP,2022-03-10 11:28:00,MAN,121.913
699-84-35AQ,2022-03-10 11:30:00,MAN,115.663
699-S19-E14,2022-03-10 11:31:00,MAN,105.934
699-84-35AR,2022-03-10 11:31:00,MAN,115.249
699-75-34B,2022-03-10 11:38:00,MAN,114.652
699-71-34,2022-03-10 11:42:00,MAN,114.524
699-69-38,2022-03-10 11:51:00,MAN,123.535
699-37-67,2022-03-14 07:02:00,MAN,128.648
699-88-41,2022-03-14 07:31:00,MAN,117.348
699-88-41A,2022-03-14 07:38:00,MAN,116.925
699-90-37B,2022-03-14 07:43:00,MAN,114.93799999999999
699-37-66,2022-03-14 07:43:00,MAN,128.279
699-93-37A,2022-03-14 07:48:00,MAN,115.008
699-89-35,2022-03-14 07:56:00,MAN,114.62799999999999
199-F5-4,2022-03-14 08:15:00,MAN,114.069
199-F5-47,2022-03-14 08:19:00,MAN,114.102
699-36-66B,2022-03-14 08:25:00,MAN,128.571
199-F5-48,2022-03-14 08:26:00,MAN,114.13799999999999
199-F5-45,2022-03-14 08:30:00,MAN,114.089
199-F5-52,2022-03-14 08:34:00,MAN,114.15799999999999
199-F1-2,2022-03-14 08:41:00,MAN,114.335
199-F5-44,2022-03-14 08:48:00,MAN,114.39399999999999
199-F5-6,2022-03-14 08:52:00,MAN,114.131
199-F5-43A,2022-03-14 08:57:00,MAN,114.33
199-F5-42,2022-03-14 09:03:00,MAN,114.25299999999999
699-36-65,2022-03-14 09:07:00,MAN,128.127
199-F5-1,2022-03-14 09:08:00,MAN,114.046
199-F6-1,2022-03-14 09:13:00,MAN,113.865
199-F5-54,2022-03-14 09:17:00,MAN,113.79700000000001
199-F5-46,2022-03-14 09:25:00,MAN,114.102
699-35-66A,2022-03-14 10:02:00,MAN,128.516
699-35-78A,2022-03-14 11:03:00,MAN,134.627
199-H3-7,2022-03-14 11:46:00,MAN,115.24799999999999
199-H4-12B,2022-03-14 12:02:00,MAN,115.551
199-H6-4,2022-03-14 12:10:00,MAN,115.43700000000001
199-H6-3,2022-03-14 12:15:00,MAN,115.164
199-F5-55,2022-03-14 12:17:00,MAN,114.081
199-H6-1,2022-03-14 12:21:00,MAN,115.209
199-F5-43B,2022-03-14 12:22:00,MAN,114.22200000000001
199-H3-6,2022-03-14 12:25:00,MAN,115.26899999999999
199-F5-56,2022-03-14 12:28:00,MAN,114.132
199-H4-45,2022-03-14 12:30:00,MAN,115.223
199-H4-13,2022-03-14 12:36:00,MAN,115.49700000000001
199-H4-11,2022-03-14 12:43:00,MAN,115.49600000000001
199-D4-19,2022-03-14 12:45:00,MAN,118.36399999999999
199-D5-134,2022-03-14 12:51:00,MAN,118.145
199-H4-15B,2022-03-14 12:55:00,MAN,115.537
199-H4-10,2022-03-14 12:59:00,MAN,115.63600000000001
199-H1-7,2022-03-14 13:03:00,MAN,115.43
699-94-43,2022-03-14 13:03:00,MAN,117.07600000000001
199-H4-8,2022-03-14 13:09:00,MAN,114.919
699-96-43,2022-03-14 13:11:00,MAN,117.03299999999999
199-H4-6,2022-03-14 13:15:00,MAN,115.21799999999999
199-H3-2A,2022-03-14 13:21:00,MAN,115.223
199-H3-31,2022-03-14 13:23:00,MAN,115.249
199-H3-3,2022-03-14 13:26:00,MAN,115.431
699-94-41,2022-03-14 13:28:00,MAN,115.943
199-H5-1A,2022-03-14 13:32:00,MAN,115.454
699-97-41,2022-03-14 13:33:00,MAN,115.266
199-H3-5,2022-03-14 13:36:00,MAN,115.52799999999999
699-98-43,2022-03-14 13:38:00,MAN,115.914
699-98-46,2022-03-14 13:43:00,MAN,117.39299999999999
199-H4-49,2022-03-14 13:44:00,MAN,115.40100000000001
699-97-45,2022-03-14 13:48:00,MAN,117.55799999999999
199-H4-46,2022-03-14 13:50:00,MAN,115.215
199-H4-16,2022-03-14 13:55:00,MAN,115.006
699-97-43B,2022-03-14 13:57:00,MAN,116.405
699-95-45,2022-03-14 14:03:00,MAN,117.749
199-H4-47,2022-03-14 14:06:00,MAN,115.139
199-H3-2B,2022-03-14 14:14:00,MAN,115.21700000000001
299-W22-93,2022-03-15 06:42:00,MAN,130.765
699-46-61,2022-03-15 07:02:00,MAN,121.935
199-D3-5,2022-03-15 07:12:00,MAN,118.51
299-W22-84,2022-03-15 07:18:00,MAN,130.966
199-D3-2,2022-03-15 07:22:00,MAN,118.465
199-D2-6,2022-03-15 07:26:00,MAN,118.681
199-D2-11,2022-03-15 07:32:00,MAN,119.12299999999999
199-D5-19,2022-03-15 07:37:00,MAN,118.87799999999999
199-D5-18,2022-03-15 07:41:00,MAN,118.78399999999999
199-H4-91,2022-03-15 07:43:00,MAN,115.214
199-D5-17,2022-03-15 07:43:00,MAN,119.1
199-H3-30,2022-03-15 07:48:00,MAN,115.154
199-D5-141,2022-03-15 07:50:00,MAN,118.425
199-H3-13,2022-03-15 07:55:00,MAN,113.572
199-D5-142,2022-03-15 07:55:00,MAN,118.694
199-D5-16,2022-03-15 07:58:00,MAN,118.47399999999999
199-H4-90,2022-03-15 07:59:00,MAN,115.01100000000001
199-D5-15,2022-03-15 08:02:00,MAN,118.459
199-D5-14,2022-03-15 08:05:00,MAN,118.116
299-W6-3,2022-03-15 08:06:00,MAN,129.924
199-H3-12,2022-03-15 08:06:00,MAN,113.64399999999999
199-D8-5,2022-03-15 08:14:00,MAN,117.061
199-H2-1,2022-03-15 08:17:00,MAN,115.571
199-D8-4,2022-03-15 08:19:00,MAN,117.3
299-W22-81,2022-03-15 08:22:00,MAN,131.045
199-D8-54A,2022-03-15 08:24:00,MAN,117.72
199-H3-32,2022-03-15 08:24:00,MAN,115.23299999999999
199-D8-71,2022-03-15 08:28:00,MAN,117.71700000000001
199-D8-70,2022-03-15 08:31:00,MAN,117.73299999999999
199-H3-10,2022-03-15 08:35:00,MAN,114.55799999999999
199-D8-101,2022-03-15 08:35:00,MAN,117.766
199-D7-7,2022-03-15 08:40:00,MAN,117.755
199-H4-94,2022-03-15 08:43:00,MAN,115.486
199-D11-1,2022-03-15 08:46:00,MAN,117.694
199-H6-9,2022-03-15 08:56:00,MAN,115.249
699-36-70A,2022-03-15 08:59:00,MAN,129.185
199-H3-34,2022-03-15 09:12:00,MAN,115.39200000000001
699-97-43C,2022-03-15 09:21:00,MAN,116.242
199-H1-50,2022-03-15 09:25:00,MAN,115.97200000000001
699-100-43B,2022-03-15 09:35:00,MAN,116.24600000000001
299-W22-85,2022-03-15 09:37:00,MAN,131.528
699-99-42B,2022-03-15 09:43:00,MAN,116.061
699-99-44,2022-03-15 09:54:00,MAN,116.405
699-95-45C,2022-03-15 10:17:00,MAN,117.09299999999999
699-95-48B,2022-03-15 10:23:00,MAN,117.634
699-95-48C,2022-03-15 10:36:00,MAN,117.61399999999999
699-36-63B,2022-03-15 10:43:00,MAN,127.306
699-95-48,2022-03-15 10:43:00,MAN,118.057
299-W23-21,2022-03-15 10:46:00,MAN,132.359
699-97-48B,2022-03-15 10:50:00,MAN,117.911
699-97-48C,2022-03-15 10:53:00,MAN,117.62899999999999
199-H7-1,2022-03-15 11:27:00,MAN,117.321
699-97-45B,2022-03-15 11:33:00,MAN,117.264
699-97-47D,2022-03-15 11:37:00,MAN,117.435
699-97-60,2022-03-15 11:42:00,MAN,117.476
699-98-50,2022-03-15 11:55:00,MAN,117.598
699-98-49A,2022-03-15 12:01:00,MAN,117.709
699-98-51,2022-03-15 12:21:00,MAN,117.721
699-101-45,2022-03-15 12:33:00,MAN,116.60700000000001
699-101-48B,2022-03-15 13:03:00,MAN,116.921
699-99-41,2022-03-15 13:24:00,MAN,115.921
199-N-74,2022-03-16 06:24:00,MAN,119.102
199-N-71,2022-03-16 06:28:00,MAN,119.085
199-N-73,2022-03-16 06:34:00,MAN,119.042
199-N-165,2022-03-16 06:38:00,MAN,119.03200000000001
199-N-376,2022-03-16 06:42:00,MAN,118.868
199-N-72,2022-03-16 06:46:00,MAN,118.98299999999999
199-N-77,2022-03-16 06:48:00,MAN,118.991
299-W23-20,2022-03-16 06:48:00,MAN,132.213
199-N-373,2022-03-16 06:53:00,MAN,118.859
199-N-374,2022-03-16 06:57:00,MAN,118.726
199-N-57,2022-03-16 07:00:00,MAN,118.9
199-N-64,2022-03-16 07:04:00,MAN,118.92399999999999
699-63-95,2022-03-16 07:09:00,MAN,123.12700000000001
299-E28-30,2022-03-16 07:10:00,MAN,121.351
199-N-67,2022-03-16 07:11:00,MAN,118.774
199-N-2,2022-03-16 07:14:00,MAN,118.734
199-N-80,2022-03-16 07:18:00,MAN,118.51799999999999
699-63-90,2022-03-16 07:21:00,MAN,123.089
199-N-105A,2022-03-16 07:22:00,MAN,118.678
199-N-21,2022-03-16 07:28:00,MAN,118.704
199-N-19,2022-03-16 07:32:00,MAN,118.65100000000001
699-67-86,2022-03-16 07:33:00,MAN,121.96
199-B2-13,2022-03-16 07:40:00,MAN,121.46600000000001
199-N-56,2022-03-16 07:42:00,MAN,118.78200000000001
699-72-92,2022-03-16 07:46:00,MAN,122.29700000000001
199-N-3,2022-03-16 07:47:00,MAN,118.713
299-W22-80,2022-03-16 07:53:00,MAN,131.59799999999998
199-N-96A,2022-03-16 07:55:00,MAN,118.52
199-B2-14,2022-03-16 07:58:00,MAN,120.994
199-B2-15,2022-03-16 08:01:00,MAN,121.29799999999999
199-N-146,2022-03-16 08:03:00,MAN,118.52600000000001
199-B3-47,2022-03-16 08:05:00,MAN,120.84700000000001
199-N-147,2022-03-16 08:07:00,MAN,118.494
199-B3-51,2022-03-16 08:08:00,MAN,121.016
199-B3-1,2022-03-16 08:11:00,MAN,120.93
199-N-119,2022-03-16 08:11:00,MAN,118.51899999999999
199-N-120,2022-03-16 08:12:00,MAN,118.53200000000001
199-B3-46,2022-03-16 08:15:00,MAN,120.9
199-N-121,2022-03-16 08:15:00,MAN,118.535
199-N-99A,2022-03-16 08:18:00,MAN,118.44200000000001
699-71-77,2022-03-16 08:19:00,MAN,121.444
199-B3-50,2022-03-16 08:25:00,MAN,121.374
199-B4-8,2022-03-16 08:30:00,MAN,121.77
199-N-76,2022-03-16 08:31:00,MAN,118.62299999999999
199-N-51,2022-03-16 08:35:00,MAN,118.48700000000001
199-B4-1,2022-03-16 08:36:00,MAN,121.74
199-B5-2,2022-03-16 08:39:00,MAN,121.686
199-N-50,2022-03-16 08:40:00,MAN,118.54799999999999
299-E33-7,2022-03-16 08:41:00,MAN,121.515
199-N-14,2022-03-16 08:44:00,MAN,118.602
299-W22-116,2022-03-16 08:49:00,MAN,131.38299999999998
199-N-106A,2022-03-16 08:50:00,MAN,118.639
199-B3-52,2022-03-16 08:51:00,MAN,121.14
199-N-49,2022-03-16 08:55:00,MAN,118.682
199-B5-1,2022-03-16 08:56:00,MAN,121.749
199-B5-13,2022-03-16 08:58:00,MAN,121.52600000000001
199-N-33,2022-03-16 09:01:00,MAN,118.83200000000001
199-B5-14,2022-03-16 09:07:00,MAN,121.88799999999999
199-N-34,2022-03-16 09:07:00,MAN,118.88600000000001
199-B8-6,2022-03-16 09:12:00,MAN,121.86399999999999
199-N-62,2022-03-16 09:15:00,MAN,118.963
199-B5-9,2022-03-16 09:18:00,MAN,121.802
199-N-32,2022-03-16 09:19:00,MAN,118.882
199-B5-10,2022-03-16 09:20:00,MAN,121.79
299-W22-113,2022-03-16 09:21:00,MAN,131.39600000000002
199-N-81,2022-03-16 09:24:00,MAN,118.79299999999999
199-B4-14,2022-03-16 09:24:00,MAN,121.83
199-B5-6,2022-03-16 09:26:00,MAN,121.79
199-N-70,2022-03-16 09:27:00,MAN,118.757
199-B4-4,2022-03-16 09:31:00,MAN,121.803
199-N-41,2022-03-16 09:31:00,MAN,118.663
199-B4-7,2022-03-16 09:35:00,MAN,121.819
199-N-27,2022-03-16 09:36:00,MAN,118.919
199-B4-18,2022-03-16 09:37:00,MAN,121.781
199-N-188,2022-03-16 09:41:00,MAN,118.93799999999999
199-B8-9,2022-03-16 09:43:00,MAN,121.83200000000001
199-N-28,2022-03-16 09:46:00,MAN,118.976
199-B5-11,2022-03-16 09:48:00,MAN,121.83
199-B5-12,2022-03-16 09:50:00,MAN,121.83200000000001
199-B9-3,2022-03-16 09:56:00,MAN,121.81200000000001
199-N-52,2022-03-16 09:57:00,MAN,119.035
199-B4-16,2022-03-16 10:01:00,MAN,121.788
199-B5-8,2022-03-16 10:05:00,MAN,121.80799999999999
199-D4-15,2022-03-16 10:10:00,MAN,118.14200000000001
699-65-83,2022-03-16 10:11:00,MAN,121.834
199-D4-22,2022-03-16 10:27:00,MAN,117.633
299-E25-8,2022-03-16 10:29:00,MAN,121.507
199-D4-23,2022-03-16 10:32:00,MAN,117.85600000000001
199-D5-36,2022-03-16 10:39:00,MAN,117.876
199-D5-37,2022-03-16 10:43:00,MAN,117.929
199-D8-54B,2022-03-16 10:50:00,MAN,117.801
299-W22-115,2022-03-16 10:50:00,MAN,131.284
699-96-52B,2022-03-16 10:57:00,MAN,117.583
699-95-51,2022-03-16 11:04:00,MAN,118.053
699-97-51A,2022-03-16 11:09:00,MAN,117.745
699-93-48A,2022-03-16 11:28:00,MAN,118.198
299-W22-94,2022-03-16 11:30:00,MAN,130.865
199-D6-3,2022-03-16 11:35:00,MAN,118.45100000000001
199-D5-133,2022-03-16 11:41:00,MAN,119.021
199-D5-13,2022-03-16 11:49:00,MAN,117.17399999999999
199-D5-106,2022-03-16 11:55:00,MAN,118.73200000000001
199-D5-33,2022-03-16 12:02:00,MAN,118.118
199-D5-38,2022-03-16 12:08:00,MAN,118.04700000000001
199-D5-40,2022-03-16 12:13:00,MAN,118.65299999999999
299-E17-12,2022-03-16 12:13:00,MAN,121.48700000000001
199-D4-20,2022-03-16 12:22:00,MAN,118.523
199-D5-43,2022-03-16 12:30:00,MAN,118.665
699-87-55,2022-03-16 12:37:00,MAN,118.845
299-E24-22,2022-03-17 06:53:00,MAN,121.51100000000001
699-68-105,2022-03-17 07:10:00,MAN,122.581
699-66-103,2022-03-17 07:17:00,MAN,122.69200000000001
199-B2-12,2022-03-17 07:44:00,MAN,121.119
299-E24-20,2022-03-17 07:51:00,MAN,121.53
699-72-73,2022-03-17 07:56:00,MAN,121.292
199-H4-15CP,2022-03-17 08:04:00,MAN,145.946
699-70-68,2022-03-17 08:08:00,MAN,121.56700000000001
699-78-62,2022-03-17 08:20:00,MAN,122.637
199-H4-15CR,2022-03-17 08:22:00,MAN,114.984
199-H4-15CS,2022-03-17 08:24:00,MAN,114.96600000000001
199-K-126,2022-03-17 08:39:00,MAN,118.945
699-81-58,2022-03-17 08:44:00,MAN,119.788
199-H4-2,2022-03-17 08:46:00,MAN,146.18
199-N-18,2022-03-17 08:57:00,MAN,118.57
299-E25-93,2022-03-17 09:00:00,MAN,121.50299999999999
199-K-187,2022-03-17 09:11:00,MAN,121.149
199-D4-13,2022-03-17 09:12:00,MAN,118.135
199-K-231,2022-03-17 09:16:00,MAN,120.865
199-K-191,2022-03-17 09:20:00,MAN,121.939
199-K-194,2022-03-17 09:26:00,MAN,121.071
199-K-228,2022-03-17 09:32:00,MAN,120.469
199-K-36,2022-03-17 09:39:00,MAN,120.719
699-91-46A,2022-03-17 09:40:00,MAN,118.18
199-K-236,2022-03-17 09:46:00,MAN,120.992
699-90-45,2022-03-17 09:48:00,MAN,118.09299999999999
199-K-223,2022-03-17 09:49:00,MAN,120.802
199-K-108A,2022-03-17 09:56:00,MAN,119.945
199-K-107A,2022-03-17 10:00:00,MAN,120.023
699-86-42,2022-03-17 10:01:00,MAN,117.949
199-K-34,2022-03-17 10:04:00,MAN,119.98100000000001
299-E25-94,2022-03-17 10:06:00,MAN,121.542
199-K-183,2022-03-17 10:14:00,MAN,120.162
199-K-31,2022-03-17 10:18:00,MAN,119.125
699-81-38,2022-03-17 10:18:00,MAN,116.15299999999999
199-K-185,2022-03-17 10:26:00,MAN,119.15299999999999
699-74-44,2022-03-17 10:27:00,MAN,121.19
199-K-111A,2022-03-17 10:38:00,MAN,120.075
199-K-207,2022-03-17 10:41:00,MAN,120.219
199-K-157,2022-03-17 10:47:00,MAN,120.376
199-K-119A,2022-03-17 11:03:00,MAN,121.177
199-K-192,2022-03-17 11:07:00,MAN,125.243
199-K-232,2022-03-17 11:10:00,MAN,119.05799999999999
699-80-43S,2022-03-17 11:10:00,MAN,118.48299999999999
199-K-18,2022-03-17 11:13:00,MAN,119.522
199-K-19,2022-03-17 11:15:00,MAN,120.11
199-K-20,2022-03-17 11:24:00,MAN,120.064
199-K-118A,2022-03-17 11:31:00,MAN,121.42299999999999
199-K-117A,2022-03-17 11:34:00,MAN,118.738
199-K-21,2022-03-17 11:37:00,MAN,118.90100000000001
199-K-22,2022-03-17 11:41:00,MAN,118.32
699-83-47,2022-03-17 11:41:00,MAN,118.82799999999999
199-K-37,2022-03-17 11:45:00,MAN,118.84
199-K-112A,2022-03-17 11:54:00,MAN,118.38600000000001
199-K-209,2022-03-17 12:04:00,MAN,120.569
199-K-131,2022-03-17 12:07:00,MAN,119.04899999999999
699-77-54,2022-03-17 12:11:00,MAN,120.448
199-K-150,2022-03-17 12:12:00,MAN,118.954
199-K-160,2022-03-17 12:16:00,MAN,118.931
699-73-61,2022-03-17 12:22:00,MAN,121.361
199-K-159,2022-03-17 12:23:00,MAN,118.814
699-71-52,2022-03-17 12:36:00,MAN,121.045
