"NAME"|"WELL_ID"|"TYPE"|"STATUS"|"TD"|"BOH"|"ZCOORDS"|"YCOORDS"|"XCOORDS"|"OU"
"299-W22-14P"|"A9566"|"HOSTED PIEZOMETER"|"DECOMMISSIONED-V"|342.000|||134166.146|567186.931|"200-UP-1"
"299-W22-15"|"A7840"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|268.000|209.300|205.413|134283.931|566982.492|"200-UP-1"
"299-W22-16"|"A7841"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|248.000|197.350|205.151|134231.429|566974.294|"200-UP-1"
"299-W22-17"|"A4964"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|261.000|210.800|205.702|134292.277|567012.953|"200-UP-1"
"299-W22-18"|"A7842"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|302.000|262.950|205.303|134254.341|567009.566|"200-UP-1"
"299-W22-19"|"A4965"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|450.000||208.649|133975.284|567623.227|"200-UP-1"
"299-W22-2"|"A7828"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|307.000|241.650|204.731|134260.126|566970.660|"200-UP-1"
"299-W22-20"|"A7843"|"GROUNDWATER WELL"|"IN-USE"|301.000||207.091|133879.246|567593.094|"200-UP-1"
"299-W22-21"|"A4966"|"GROUNDWATER WELL"|"CANDIDATE FOR DECOMMISSIONING"|300.000||205.649|134004.303|567167.704|"200-UP-1"
"299-W22-22"|"A4967"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|301.000|300.500|211.431|134464.315|567617.274|"200-UP-1"
"299-W22-23"|"A7844"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|307.000|243.100|211.633|134444.974|567586.716|"200-UP-1"
"299-W22-24"|"A7845"|"PIEZOMETER HOST"|"IN-USE"|575.000||212.160|134410.860|567648.170|"200-UP-1"
"299-W22-24O"|"A9567"|"HOSTED PIEZOMETER"|"IN-USE"|575.000|148.500|212.230|134410.860|567648.170|"200-UP-1"
"299-W22-24P"|"A9568"|"HOSTED PIEZOMETER"|"IN-USE"|575.000||212.224|134410.860|567648.170|"200-UP-1"
"299-W22-24Q"|"A9569"|"HOSTED PIEZOMETER"|"IN-USE"|575.000|476.000|212.218|134410.860|567648.170|"200-UP-1"
"299-W22-24R"|"A9570"|"HOSTED PIEZOMETER"|"IN-USE"|575.000|429.200|212.224|134410.860|567648.170|"200-UP-1"
"299-W22-24S"|"A9571"|"HOSTED PIEZOMETER"|"IN-USE"|575.000||212.218|134410.860|567648.170|"200-UP-1"
"299-W22-24T"|"A9572"|"HOSTED PIEZOMETER"|"IN-USE"|575.000|297.500|212.218|134410.860|567648.170|"200-UP-1"
"299-W22-25"|"A7846"|"GROUNDWATER WELL"|"IN-USE"|335.000|241.280|208.568|134404.621|567180.784|"200-UP-1"
"299-W22-26"|"A4968"|"GROUNDWATER WELL"|"IN-USE"|300.000|245.100|208.379|134465.229|567205.187|"200-UP-1"
"299-W22-27"|"A7847"|"PIEZOMETER HOST"|"DECOMMISSIONED-V"|572.000|303.000|208.530|134496.761|567151.707|"200-UP-1"
"299-W22-27O"|"A9573"|"HOSTED PIEZOMETER"|"DECOMMISSIONED-V"|572.000|220.500|208.329|134496.761|567151.707|"200-UP-1"
"299-W22-27P"|"A9574"|"HOSTED PIEZOMETER"|"DECOMMISSIONED-V"|572.000|240.000|208.329|134496.761|567151.707|"200-UP-1"
"299-W22-27Q"|"A9575"|"HOSTED PIEZOMETER"|"DECOMMISSIONED-V"|572.000|455.900|208.329|134496.761|567151.707|"200-UP-1"
"299-W22-27R"|"A9576"|"HOSTED PIEZOMETER"|"DECOMMISSIONED-V"|572.000|391.400|208.329|134496.761|567151.707|"200-UP-1"
"299-W22-27S"|"A9577"|"HOSTED PIEZOMETER"|"DECOMMISSIONED-V"|572.000|356.800|208.329|134496.761|567151.707|"200-UP-1"
"299-W22-28"|"A4969"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|300.000|230.700|211.233|134465.777|567433.699|"200-UP-1"
"299-W22-29"|"A7848"|"VADOSE WELL"|"DECOMMISSIONED-V"|202.000|161.900|204.778|134259.790|566978.471|"200-UP-1"
"299-W22-3"|"A7829"|"VADOSE WELL"|"CANDIDATE FOR DECOMMISSIONING"|309.000||204.914|134225.010|566989.950|"200-UP-1"
"299-W22-30"|"A7849"|"VADOSE WELL"|"DECOMMISSIONED-V"|207.000|139.420|205.374|134254.640|566987.945|"200-UP-1"
"299-W22-31"|"A7850"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|206.000|250.700|204.896|134265.256|566979.522|"200-UP-1"
"299-W22-32"|"A7851"|"VADOSE WELL"|"DECOMMISSIONED-V"|212.000|215.220|208.196|134173.538|567178.833|"200-UP-1"
"299-W22-33"|"A7852"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|213.000|211.480|208.180|134168.017|567154.625|"200-UP-1"
"299-W22-34"|"A7853"|"VADOSE WELL"|"DECOMMISSIONED-V"|216.000|212.750|207.845|134465.420|567199.074|"200-UP-1"
"299-W22-35"|"A7854"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|215.000|216.800|209.521|134496.471|567156.380|"200-UP-1"
"299-W22-36"|"A7855"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|206.000|205.550|204.813|134268.264|566970.787|"200-UP-1"
"299-W22-37"|"A7856"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|335.000|268.100|210.538|134678.204|567084.513|"200-UP-1"
"299-W22-38"|"A7857"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|233.000|220.300|210.279|134647.796|567137.831|"200-UP-1"
"299-W22-39"|"A4970"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|223.300|225.100|204.751|134213.670|566903.880|"200-UP-1"
"299-W22-4"|"A7830"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|316.000|303.700|206.468|134254.217|567082.801|"200-UP-1"
"299-W22-40"|"A4971"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|245.000|248.300|212.136|134509.990|567634.570|"200-UP-1"
"299-W22-41"|"A4972"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|245.300|248.800|211.987|134479.460|567637.040|"200-UP-1"
"299-W22-42"|"A4973"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|243.400|247.300|211.810|134452.200|567623.160|"200-UP-1"
"299-W22-43"|"A4974"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|244.000|244.000|211.868|134539.240|567532.480|"200-UP-1"
"299-W22-44"|"A4975"|"GROUNDWATER WELL"|"IN-USE"|246.000|245.600|207.759|134484.420|566955.990|"200-UP-1"
"299-W22-45"|"A4976"|"GROUNDWATER WELL"|"IN-USE"|240.000||204.126|134292.510|566945.160|"200-UP-1"
"299-W22-46"|"A4977"|"GROUNDWATER WELL"|"IN-USE"|241.000|232.900|205.641|134127.840|566903.850|"200-UP-1"
"299-W22-47"|"C4667"|"GROUNDWATER WELL"|"IN-USE"|348.600||206.275|134076.280|566908.740|"200-UP-1"
"299-W22-48"|"B8812"|"GROUNDWATER WELL"|"IN-USE"|249.000|244.400|207.895|134425.096|566996.641|"200-UP-1"
"299-W22-49"|"B8813"|"GROUNDWATER WELL"|"IN-USE"|239.000||204.719|134201.625|566904.383|"200-UP-1"
"299-W22-5"|"A7831"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|317.000|264.810|205.674|134254.607|567027.872|"200-UP-1"
"299-W22-50"|"B8814"|"GROUNDWATER WELL"|"IN-USE"|547.000||205.024|134139.710|566904.210|"200-UP-1"
"299-W22-51"|"A7858"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||208.329|133972.151|567297.844|"200-UP-1"
"299-W22-52"|"A7859"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||208.329|133972.296|567358.756|"200-UP-1"
"299-W22-53"|"A7860"|"VADOSE WELL"|"IN-USE"|50.000||208.329|134235.868|566747.432|"200-UP-1"
"299-W22-54"|"A7861"|"VADOSE WELL"|"IN-USE"|50.000||208.329|134312.292|566847.728|"200-UP-1"
"299-W22-55"|"A7862"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||208.329|134152.277|566848.204|"200-UP-1"
"299-W22-56"|"A7863"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||205.891|133926.337|567243.131|"200-UP-1"
"299-W22-57"|"A7864"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||208.329|133970.917|567419.673|"200-UP-1"
"299-W22-58"|"A7865"|"VADOSE WELL"|"DECOMMISSIONED-V"|30.000||208.329|133963.483|567495.831|"200-UP-1"
"299-W22-59"|"A7866"|"VADOSE WELL"|"DECOMMISSIONED-V"|30.000||211.072|134422.092|567596.385|"200-UP-1"
"299-W22-6"|"A7832"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|274.000|197.810|204.170|134264.217|566919.680|"200-UP-1"
"299-W22-60"|"A7867"|"VADOSE WELL"|"DECOMMISSIONED-V"|30.000||211.274|134475.317|567604.496|"200-UP-1"
"299-W22-61"|"A7868"|"VADOSE WELL"|"DECOMMISSIONED-V"|121.000|151.900|208.652|133916.247|567546.203|"200-UP-1"
"299-W22-62"|"A7869"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||211.378|134649.339|567616.877|"200-UP-1"
"299-W22-63"|"A7870"|"VADOSE WELL"|"DECOMMISSIONED-V"|122.000|149.700|208.641|133916.389|567559.096|"200-UP-1"
"299-W22-64"|"A7871"|"VADOSE WELL"|"DECOMMISSIONED-V"|80.000|||134260.500|567037.900|"200-UP-1"
"299-W22-65"|"A7872"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||208.329|133916.727|567557.769|"200-UP-1"
"299-W22-66"|"A7873"|"VADOSE WELL"|"DECOMMISSIONED-V"|50.000||207.719|133788.029|567485.283|"200-UP-1"
"299-W22-67"|"A7874"|"VADOSE WELL"|"DECOMMISSIONED-V"|115.000||204.367|134251.535|566977.435|"200-UP-1"
"299-W22-68"|"A7875"|"VADOSE WELL"|"DECOMMISSIONED-V"||||||
"299-W22-69"|"C4969"|"GROUNDWATER WELL"|"IN-USE"|376.550||207.956|134347.830|567179.600|"200-UP-1"
"299-W22-7"|"A4978"|"GROUNDWATER WELL"|"IN-USE"|310.000|242.900|210.540|134248.070|567499.465|"200-UP-1"
"299-W22-70"|"A7876"|"VADOSE WELL"|"DECOMMISSIONED-V"|65.000|||||
"299-W22-71"|"A9873"|"VADOSE WELL"|"DECOMMISSIONED-V"||||||
"299-W22-72"|"C4970"|"GROUNDWATER WELL"|"IN-USE"|357.800||208.022|134207.080|567237.370|"200-UP-1"
"299-W22-73"|"A7877"|"VADOSE WELL"|"DECOMMISSIONED-V"|60.000|61.400|211.296|134511.611|567597.668|"200-UP-1"
"299-W22-74"|"A7878"|"VADOSE WELL"|"DECOMMISSIONED-V"|174.000|175.000|208.855|133926.126|567547.903|"200-UP-1"
"299-W22-75"|"A7879"|"VADOSE WELL"|"DECOMMISSIONED-V"|175.000|177.300|211.586|134490.421|567594.191|"200-UP-1"
"299-W22-76"|"A7880"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|15.000|||||
"299-W22-77"|"A7881"|"UNCLASSIFIED"|"DECOMMISSIONED-V"|15.000|242.600||||
"299-W22-78"|"A7882"|"VADOSE WELL"|"DECOMMISSIONED-V"|||210.997|134499.760|567606.030|"200-UP-1"
"299-W22-79"|"B8552"|"GROUNDWATER WELL"|"IN-USE"|286.000||211.735|134464.846|567629.540|"200-UP-1"
"299-W22-8"|"A7833"|"GROUNDWATER WELL"|"IN-USE"|286.000|226.700|209.346|134217.996|567741.785|"200-UP-1"
"299-W22-80"|"C3115"|"GROUNDWATER WELL"|"IN-USE"|251.000||200.858|134125.649|566842.851|"200-UP-1"
"299-W22-81"|"C3123"|"GROUNDWATER WELL"|"IN-USE"|270.000||206.644|134354.189|567000.263|"200-UP-1"
"299-W22-82"|"C3124"|"GROUNDWATER WELL"|"IN-USE"|270.000||206.872|134167.070|567004.731|"200-UP-1"
"299-W22-83"|"C3126"|"GROUNDWATER WELL"|"IN-USE"|275.000||207.015|134092.546|567009.082|"200-UP-1"
"299-W22-84"|"C3398"|"GROUNDWATER WELL"|"IN-USE"|273.500||208.510|134547.620|566978.760|"200-UP-1"
"299-W22-85"|"C3399"|"GROUNDWATER WELL"|"IN-USE"|260.100||204.409|134260.580|566902.900|"200-UP-1"
"299-W22-86"|"C4971"|"GROUNDWATER WELL"|"IN-USE"|350.000||206.417|134041.310|567186.740|"200-UP-1"
"299-W22-87"|"C4977"|"GROUNDWATER WELL"|"IN-USE"|379.500||212.015|134539.880|567541.750|"200-UP-1"
"299-W22-88"|"C4978"|"GROUNDWATER WELL"|"IN-USE"|438.000||213.876|134390.530|568046.480|"200-UP-1"
"299-W22-89"|"C7664"|"GROUNDWATER WELL"|"IN-USE"|332.600||206.143|134031.670|566906.770|"200-UP-1"
"299-W22-9"|"A7834"|"GROUNDWATER WELL"|"IN-USE"|301.000||207.515|134042.732|567739.688|"200-UP-1"
"299-W22-90"|"C8095"|"GROUNDWATER WELL"|"IN-USE"|317.000||207.834|134483.240|566961.390|"200-UP-1"
"299-W22-91"|"C8096"|"GROUNDWATER WELL"|"IN-USE"|307.300||205.117|134134.530|566911.760|"200-UP-1"
"299-W22-92"|"C8097"|"GROUNDWATER WELL"|"IN-USE"|307.400|284.000|206.217|134029.770|567167.840|"200-UP-1"
"299-W22-93"|"C8202"|"GROUNDWATER WELL"|"IN-USE"|288.100||207.629|134485.980|566949.070|"200-UP-1"
"299-W22-94"|"C8203"|"GROUNDWATER WELL"|"IN-USE"|342.800||208.037|134429.750|567009.820|"200-UP-1"
"299-W22-95"|"C8240"|"GROUNDWATER WELL"|"IN-USE"|317.800||209.022|134549.110|567170.540|"200-UP-1"
"299-W22-96"|"C8241"|"GROUNDWATER WELL"|"IN-USE"|286.100||209.250|134145.580|567351.930|"200-UP-1"
"299-W22-97"|"C7896"|"CANCELLED SITE"|"DRILLING CANCELLED"|||211.130|134481.490|567595.520|"200-UP-1"
"299-W22-98"|"C8284"|"CANCELLED SITE"|"DRILLING CANCELLED"|||212.430|134669.000|567616.000|"200-UP-1"
"299-W22-99"|"C8285"|"CANCELLED SITE"|"DRILLING CANCELLED"|||212.220|134665.000|567616.000|"200-UP-1"
"299-W23-1"|"A4979"|"GROUNDWATER WELL"|"IN-USE"|262.000|86.900|204.057|134424.771|566850.156|"200-UP-1"
"299-W23-10"|"A7884"|"GROUNDWATER WELL"|"CANDIDATE FOR DECOMMISSIONING"|235.000|222.700|203.790|134256.322|566570.346|"200-UP-1"
"299-W23-100"|"A7936"|"VADOSE WELL"|"IN-USE"|75.000||202.887|134225.802|566793.108|"200-UP-1"
"299-W23-101"|"A7937"|"VADOSE WELL"|"IN-USE"|75.000||202.801|134248.121|566797.645|"200-UP-1"
"299-W23-102"|"A7938"|"VADOSE WELL"|"IN-USE"|75.000||202.944|134247.915|566811.292|"200-UP-1"
"299-W23-103"|"A7939"|"VADOSE WELL"|"IN-USE"|75.000||203.160|134237.134|566818.899|"200-UP-1"
"299-W23-104"|"A7940"|"VADOSE WELL"|"IN-USE"|75.000||202.764|134237.516|566787.935|"200-UP-1"
"299-W23-105"|"A7941"|"VADOSE WELL"|"IN-USE"|105.000||202.688|134225.659|566784.301|"200-UP-1"
"299-W23-106"|"A7942"|"VADOSE WELL"|"IN-USE"|75.000||202.657|134219.487|566772.375|"200-UP-1"
"299-W23-107"|"A7943"|"VADOSE WELL"|"IN-USE"|75.000||202.575|134226.173|566761.755|"200-UP-1"
"299-W23-108"|"A7944"|"VADOSE WELL"|"IN-USE"|130.000||202.562|134238.599|566759.327|"200-UP-1"
"299-W23-109"|"A7945"|"VADOSE WELL"|"IN-USE"|75.000||202.557|134248.322|566767.108|"200-UP-1"
"299-W23-11"|"A4980"|"GROUNDWATER WELL"|"IN-USE"|235.000|221.780|203.552|134299.012|566512.273|"200-UP-1"
"299-W23-110"|"A7946"|"VADOSE WELL"|"IN-USE"|75.000||202.628|134248.082|566780.024|"200-UP-1"
"299-W23-111"|"A7947"|"VADOSE WELL"|"IN-USE"|125.000||202.666|134213.404|566784.624|"200-UP-1"
"299-W23-112"|"A7948"|"VADOSE WELL"|"IN-USE"|75.000||202.760|134198.721|566786.997|"200-UP-1"
"299-W23-113"|"A7949"|"VADOSE WELL"|"IN-USE"|75.000||202.672|134188.339|566774.603|"200-UP-1"
"299-W23-114"|"A7950"|"VADOSE WELL"|"IN-USE"|75.000||202.535|134191.727|566765.519|"200-UP-1"
"299-W23-115"|"A7951"|"VADOSE WELL"|"IN-USE"|75.000||202.575|134200.195|566759.350|"200-UP-1"
"299-W23-116"|"A7952"|"VADOSE WELL"|"IN-USE"|75.000||202.567|134211.729|566761.153|"200-UP-1"
"299-W23-117"|"A7953"|"VADOSE WELL"|"IN-USE"|75.000||202.649|134180.113|566786.183|"200-UP-1"
"299-W23-118"|"A7954"|"VADOSE WELL"|"IN-USE"|75.000||202.624|134167.333|566787.186|"200-UP-1"
"299-W23-119"|"A7955"|"VADOSE WELL"|"IN-USE"|75.000||202.603|134158.640|566778.032|"200-UP-1"
"299-W23-12"|"A4981"|"GROUNDWATER WELL"|"IN-USE"|265.000|233.000|204.108|134424.740|566847.440|"200-UP-1"
"299-W23-120"|"A7956"|"VADOSE WELL"|"IN-USE"|75.000||202.535|134169.720|566759.080|"200-UP-1"
"299-W23-121"|"A7957"|"VADOSE WELL"|"IN-USE"|125.000||202.491|134182.859|566762.806|"200-UP-1"
"299-W23-122"|"A7958"|"VADOSE WELL"|"IN-USE"|100.000|98.500|203.890|134460.307|566826.044|"200-UP-1"
"299-W23-123"|"A7959"|"VADOSE WELL"|"IN-USE"|100.000|98.600|203.977|134482.887|566843.667|"200-UP-1"
"299-W23-124"|"A7960"|"VADOSE WELL"|"IN-USE"|100.000|134.500|204.011|134461.495|566845.408|"200-UP-1"
"299-W23-125"|"A7961"|"VADOSE WELL"|"IN-USE"|135.000||202.860|134252.474|566809.473|"200-UP-1"
"299-W23-126"|"A7962"|"VADOSE WELL"|"IN-USE"|130.000||202.812|134254.015|566796.608|"200-UP-1"
"299-W23-127"|"A7963"|"VADOSE WELL"|"IN-USE"|130.000||202.823|134264.322|566789.102|"200-UP-1"
"299-W23-128"|"A7964"|"VADOSE WELL"|"IN-USE"|130.000||202.922|134273.747|566791.302|"200-UP-1"
"299-W23-129"|"A7965"|"VADOSE WELL"|"IN-USE"|130.000||203.094|134280.834|566806.486|"200-UP-1"
"299-W23-13"|"A4982"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|218.200|221.300|204.162|134445.930|566712.800|"200-UP-1"
"299-W23-130"|"A7966"|"VADOSE WELL"|"IN-USE"|130.000||203.135|134273.851|566816.799|"200-UP-1"
"299-W23-131"|"A7967"|"VADOSE WELL"|"IN-USE"|130.000||203.105|134263.199|566818.690|"200-UP-1"
"299-W23-132"|"A7968"|"VADOSE WELL"|"IN-USE"|140.000||203.099|134309.074|566841.973|"200-UP-1"
"299-W23-133"|"A7969"|"VADOSE WELL"|"IN-USE"|100.000||203.102|134283.901|566835.306|"200-UP-1"
"299-W23-134"|"A7970"|"VADOSE WELL"|"IN-USE"|100.000||203.073|134291.779|566822.972|"200-UP-1"
"299-W23-135"|"A7971"|"VADOSE WELL"|"IN-USE"|140.000||203.096|134308.801|566810.817|"200-UP-1"
"299-W23-136"|"A7972"|"VADOSE WELL"|"IN-USE"|100.000||202.708|134295.925|566790.866|"200-UP-1"
"299-W23-137"|"A7973"|"VADOSE WELL"|"IN-USE"|140.000||202.659|134310.495|566772.974|"200-UP-1"
"299-W23-138"|"A7974"|"VADOSE WELL"|"IN-USE"|100.000||202.772|134283.742|566773.342|"200-UP-1"
"299-W23-139"|"A7975"|"VADOSE WELL"|"IN-USE"|100.000||202.601|134295.926|566759.650|"200-UP-1"
"299-W23-14"|"A4983"|"GROUNDWATER WELL"|"DECOMMISSIONED-V"|224.400|224.400|203.452|134290.170|566708.670|"200-UP-1"
"299-W23-140"|"A7976"|"VADOSE WELL"|"IN-USE"|100.000||203.142|134277.912|566842.671|"200-UP-1"
"299-W23-141"|"A7977"|"VADOSE WELL"|"IN-USE"|100.000||203.073|134277.107|566828.092|"200-UP-1"
"299-W23-142"|"A7978"|"VADOSE WELL"|"IN-USE"|100.000||202.918|134277.528|566779.924|"200-UP-1"
"299-W23-143"|"A7979"|"VADOSE WELL"|"IN-USE"|140.000||202.671|134256.584|566782.572|"200-UP-1"
"299-W23-144"|"A7980"|"VADOSE WELL"|"IN-USE"|100.000||202.589|134264.763|566759.800|"200-UP-1"
"299-W23-145"|"A7981"|"VADOSE WELL"|"IN-USE"|100.000|130.000|203.894|134515.006|566841.757|"200-UP-1"
"299-W23-146"|"A7982"|"VADOSE WELL"|"IN-USE"|100.000|130.000|203.866|134488.650|566834.770|"200-UP-1"
"299-W23-147"|"A7983"|"VADOSE WELL"|"IN-USE"|100.000|103.500|205.286|134496.935|566821.987|"200-UP-1"
"299-W23-148"|"A7984"|"VADOSE WELL"|"IN-USE"|100.000|130.400|203.481|134514.945|566810.688|"200-UP-1"
"299-W23-149"|"A7985"|"VADOSE WELL"|"IN-USE"|100.000|96.200|203.315|134489.545|566798.674|"200-UP-1"
"299-W23-15"|"A4984"|"GROUNDWATER WELL"|"IN-USE"|225.000||200.812|134127.230|566794.000|"200-UP-1"
"299-W23-150"|"A7986"|"VADOSE WELL"|"DECOMMISSIONED-V"|100.000||203.327|134507.539|566790.522|"200-UP-1"
"299-W23-151"|"A7987"|"VADOSE WELL"|"IN-USE"|100.000|99.500|203.208|134514.760|566779.591|"200-UP-1"
"299-W23-152"|"A7988"|"VADOSE WELL"|"IN-USE"|100.000|99.300|203.197|134489.509|566767.686|"200-UP-1"
"299-W23-153"|"A7989"|"VADOSE WELL"|"IN-USE"|100.000|130.400|203.011|134507.492|566759.473|"200-UP-1"
"299-W23-154"|"A7990"|"VADOSE WELL"|"IN-USE"|100.000|101.100|204.236|134476.471|566816.765|"200-UP-1"
"299-W23-155"|"A7991"|"VADOSE WELL"|"IN-USE"|100.000|97.500|203.393|134458.402|566798.885|"200-UP-1"
"299-W23-156"|"A7992"|"VADOSE WELL"|"IN-USE"|100.000|90.400|203.294|134476.385|566790.649|"200-UP-1"
"299-W23-157"|"A7993"|"VADOSE WELL"|"IN-USE"|100.000|100.600|203.246|134481.206|566782.470|"200-UP-1"
