ID,Date,Water Level (m),TYPE
199-D2-11,4/21/2023 21:00:00,118.4339,XD
199-D2-11,4/21/2023 22:00:00,118.4309,XD
199-D2-11,4/21/2023 23:00:00,118.4309,XD
199-D2-11,4/22/2023 0:00:00,118.4309,XD
199-D2-11,4/22/2023 1:00:00,118.4309,XD
199-D2-11,4/22/2023 2:00:00,118.4309,XD
199-D2-11,4/22/2023 3:00:00,118.4278,XD
199-D2-11,4/22/2023 4:00:00,118.4278,XD
199-D2-11,4/22/2023 5:00:00,118.4278,XD
199-D2-11,4/22/2023 6:00:00,118.4278,XD
199-D2-11,4/22/2023 7:00:00,118.4278,XD
199-D2-11,4/22/2023 8:00:00,118.4278,XD
199-D2-11,4/22/2023 9:00:00,118.4278,XD
199-D2-11,4/22/2023 10:00:00,118.4278,XD
199-D2-11,4/22/2023 11:00:00,118.4248,XD
199-D2-11,4/22/2023 12:00:00,118.4248,XD
199-D2-11,4/22/2023 13:00:00,118.4248,XD
199-D2-11,4/22/2023 14:00:00,118.4248,XD
199-D2-11,4/22/2023 15:00:00,118.4248,XD
199-D2-11,4/22/2023 16:00:00,118.4248,XD
199-D2-11,4/22/2023 17:00:00,118.4217,XD
199-D2-11,4/22/2023 18:00:00,118.4217,XD
199-D2-11,4/22/2023 19:00:00,118.4217,XD
199-D2-11,4/22/2023 20:00:00,118.4217,XD
199-D2-11,4/22/2023 21:00:00,118.4217,XD
199-D2-11,4/22/2023 22:00:00,118.4217,XD
199-D2-11,4/22/2023 23:00:00,118.4217,XD
199-D2-11,4/23/2023 0:00:00,118.4187,XD
199-D2-11,4/23/2023 1:00:00,118.4187,XD
199-D2-11,4/23/2023 2:00:00,118.4187,XD
199-D2-11,4/23/2023 3:00:00,118.4187,XD
199-D2-11,4/23/2023 4:00:00,118.4187,XD
199-D2-11,4/23/2023 5:00:00,118.4187,XD
199-D2-11,4/23/2023 6:00:00,118.4187,XD
199-D2-11,4/23/2023 7:00:00,118.4156,XD
199-D2-11,4/23/2023 8:00:00,118.4156,XD
199-D2-11,4/23/2023 9:00:00,118.4156,XD
199-D2-11,4/23/2023 10:00:00,118.4156,XD
199-D2-11,4/23/2023 11:00:00,118.4156,XD
199-D2-11,4/23/2023 12:00:00,118.4156,XD
199-D2-11,4/23/2023 13:00:00,118.4156,XD
199-D2-11,4/23/2023 14:00:00,118.4156,XD
199-D2-11,4/23/2023 15:00:00,118.4126,XD
199-D2-11,4/23/2023 16:00:00,118.4126,XD
199-D2-11,4/23/2023 17:00:00,118.4126,XD
199-D2-11,4/23/2023 18:00:00,118.4126,XD
199-D2-11,4/23/2023 19:00:00,118.4126,XD
199-D2-11,4/23/2023 20:00:00,118.4095,XD
199-D2-11,4/23/2023 21:00:00,118.4126,XD
199-D2-11,4/23/2023 22:00:00,118.4095,XD
199-D2-11,4/23/2023 23:00:00,118.4095,XD
199-D2-11,4/24/2023 0:00:00,118.4095,XD
199-D2-11,4/24/2023 1:00:00,118.4095,XD
199-D2-11,4/24/2023 2:00:00,118.4095,XD
199-D2-11,4/24/2023 3:00:00,118.4065,XD
199-D2-11,4/24/2023 4:00:00,118.4065,XD
199-D2-11,4/24/2023 5:00:00,118.4065,XD
199-D2-11,4/24/2023 6:00:00,118.4065,XD
199-D2-11,4/24/2023 7:00:00,118.4065,XD
199-D2-11,4/24/2023 8:00:00,118.4065,XD
199-D2-11,4/24/2023 9:00:00,118.4065,XD
199-D2-11,4/24/2023 10:00:00,118.4065,XD
199-D2-11,4/24/2023 11:00:00,118.4065,XD
199-D2-11,4/24/2023 12:00:00,118.4034,XD
199-D2-11,4/24/2023 13:00:00,118.4034,XD
199-D2-11,4/24/2023 14:00:00,118.4034,XD
199-D2-11,4/24/2023 15:00:00,118.4034,XD
199-D2-11,4/24/2023 16:00:00,118.4034,XD
199-D2-11,4/24/2023 17:00:00,118.4004,XD
199-D2-11,4/24/2023 18:00:00,118.4034,XD
199-D2-11,4/24/2023 19:00:00,118.4004,XD
199-D2-11,4/24/2023 20:00:00,118.4004,XD
199-D2-11,4/24/2023 21:00:00,118.4004,XD
199-D2-11,4/24/2023 22:00:00,118.4004,XD
199-D2-11,4/24/2023 23:00:00,118.4004,XD
199-D2-11,4/25/2023 0:00:00,118.4004,XD
199-D2-11,4/25/2023 1:00:00,118.3973,XD
199-D2-11,4/25/2023 2:00:00,118.3973,XD
199-D2-11,4/25/2023 3:00:00,118.3973,XD
199-D2-11,4/25/2023 4:00:00,118.3973,XD
199-D2-11,4/25/2023 5:00:00,118.3973,XD
199-D2-11,4/25/2023 6:00:00,118.3943,XD
199-D2-11,4/25/2023 7:00:00,118.3943,XD
199-D2-11,4/25/2023 8:00:00,118.3973,XD
199-D2-11,4/25/2023 9:00:00,118.3943,XD
199-D2-11,4/25/2023 10:00:00,118.3943,XD
199-D2-11,4/25/2023 11:00:00,118.3943,XD
199-D2-11,4/25/2023 12:00:00,118.3943,XD
199-D2-11,4/25/2023 13:00:00,118.3943,XD
199-D2-11,4/25/2023 14:00:00,118.3943,XD
199-D2-11,4/25/2023 15:00:00,118.3943,XD
199-D2-11,4/25/2023 16:00:00,118.3913,XD
199-D2-11,4/25/2023 17:00:00,118.3913,XD
199-D2-11,4/25/2023 18:00:00,118.3913,XD
199-D2-11,4/25/2023 19:00:00,118.3913,XD
199-D2-11,4/25/2023 20:00:00,118.3913,XD
199-D2-11,4/25/2023 21:00:00,118.3913,XD
199-D2-11,4/25/2023 22:00:00,118.3913,XD
199-D2-11,4/25/2023 23:00:00,118.3882,XD
199-D2-11,4/26/2023 0:00:00,118.3882,XD
199-D2-11,4/26/2023 1:00:00,118.3882,XD
199-D2-11,4/26/2023 2:00:00,118.3882,XD
199-D2-11,4/26/2023 3:00:00,118.3882,XD
199-D2-11,4/26/2023 4:00:00,118.3882,XD
199-D2-11,4/26/2023 5:00:00,118.3882,XD
199-D2-11,4/26/2023 6:00:00,118.3852,XD
199-D2-11,4/26/2023 7:00:00,118.3852,XD
199-D2-11,4/26/2023 8:00:00,118.3852,XD
199-D2-11,4/26/2023 9:00:00,118.3852,XD
199-D2-11,4/26/2023 10:00:00,118.3852,XD
199-D2-11,4/26/2023 11:00:00,118.3852,XD
199-D2-11,4/26/2023 12:00:00,118.3852,XD
199-D2-11,4/26/2023 13:00:00,118.3852,XD
199-D2-11,4/26/2023 14:00:00,118.3852,XD
199-D2-11,4/26/2023 15:00:00,118.3852,XD
199-D2-11,4/26/2023 16:00:00,118.3821,XD
199-D2-11,4/26/2023 17:00:00,118.3821,XD
199-D2-11,4/26/2023 18:00:00,118.3821,XD
199-D2-11,4/26/2023 19:00:00,118.3821,XD
199-D2-11,4/26/2023 20:00:00,118.3821,XD
199-D2-11,4/26/2023 21:00:00,118.3821,XD
199-D2-11,4/26/2023 22:00:00,118.3821,XD
199-D2-11,4/26/2023 23:00:00,118.3821,XD
199-D2-11,4/27/2023 0:00:00,118.3821,XD
199-D2-11,4/27/2023 1:00:00,118.3791,XD
199-D2-11,4/27/2023 2:00:00,118.3791,XD
199-D2-11,4/27/2023 3:00:00,118.3791,XD
199-D2-11,4/27/2023 4:00:00,118.3791,XD
199-D2-11,4/27/2023 5:00:00,118.376,XD
199-D2-11,4/27/2023 6:00:00,118.376,XD
199-D2-11,4/27/2023 7:00:00,118.376,XD
199-D2-11,4/27/2023 8:00:00,118.376,XD
199-D2-11,4/27/2023 9:00:00,118.376,XD
199-D2-11,4/27/2023 10:00:00,118.376,XD
199-D2-11,4/27/2023 11:00:00,118.376,XD
199-D2-11,4/27/2023 12:00:00,118.376,XD
199-D2-11,4/27/2023 13:00:00,118.376,XD
199-D2-11,4/27/2023 14:00:00,118.376,XD
199-D2-11,4/27/2023 15:00:00,118.373,XD
199-D2-11,4/27/2023 16:00:00,118.373,XD
199-D2-11,4/27/2023 17:00:00,118.373,XD
199-D2-11,4/27/2023 18:00:00,118.373,XD
199-D2-11,4/27/2023 19:00:00,118.373,XD
199-D2-11,4/27/2023 20:00:00,118.373,XD
199-D2-11,4/27/2023 21:00:00,118.373,XD
199-D2-11,4/27/2023 22:00:00,118.3699,XD
199-D2-11,4/27/2023 23:00:00,118.3699,XD
199-D2-11,4/28/2023 0:00:00,118.3699,XD
199-D2-11,4/28/2023 1:00:00,118.3699,XD
199-D2-11,4/28/2023 2:00:00,118.3699,XD
199-D2-11,4/28/2023 3:00:00,118.3699,XD
199-D2-11,4/28/2023 4:00:00,118.3699,XD
199-D2-11,4/28/2023 5:00:00,118.3669,XD
199-D2-11,4/28/2023 6:00:00,118.3699,XD
199-D2-11,4/28/2023 7:00:00,118.3669,XD
199-D2-11,4/28/2023 8:00:00,118.3669,XD
199-D2-11,4/28/2023 9:00:00,118.3669,XD
199-D2-11,4/28/2023 10:00:00,118.3669,XD
199-D2-11,4/28/2023 11:00:00,118.3669,XD
199-D2-11,4/28/2023 12:00:00,118.3669,XD
199-D2-11,4/28/2023 13:00:00,118.3669,XD
199-D2-11,4/28/2023 14:00:00,118.3669,XD
199-D2-11,4/28/2023 15:00:00,118.3669,XD
199-D2-11,4/28/2023 16:00:00,118.3638,XD
199-D2-11,4/28/2023 17:00:00,118.3638,XD
199-D2-11,4/28/2023 18:00:00,118.3638,XD
199-D2-11,4/28/2023 19:00:00,118.3638,XD
199-D2-11,4/28/2023 20:00:00,118.3638,XD
199-D2-11,4/28/2023 21:00:00,118.3638,XD
199-D2-11,4/28/2023 22:00:00,118.3638,XD
199-D2-11,4/28/2023 23:00:00,118.3638,XD
199-D2-11,4/29/2023 0:00:00,118.3608,XD
199-D2-11,4/29/2023 1:00:00,118.3608,XD
199-D2-11,4/29/2023 2:00:00,118.3608,XD
199-D2-11,4/29/2023 3:00:00,118.3608,XD
199-D2-11,4/29/2023 4:00:00,118.3608,XD
199-D2-11,4/29/2023 5:00:00,118.3608,XD
199-D2-11,4/29/2023 6:00:00,118.3608,XD
199-D2-11,4/29/2023 7:00:00,118.3608,XD
199-D2-11,4/29/2023 8:00:00,118.3608,XD
199-D2-11,4/29/2023 9:00:00,118.3577,XD
199-D2-11,4/29/2023 10:00:00,118.3577,XD
199-D2-11,4/29/2023 11:00:00,118.3577,XD
199-D2-11,4/29/2023 12:00:00,118.3577,XD
199-D2-11,4/29/2023 13:00:00,118.3577,XD
199-D2-11,4/29/2023 14:00:00,118.3577,XD
199-D2-11,4/29/2023 15:00:00,118.3577,XD
199-D2-11,4/29/2023 16:00:00,118.3577,XD
199-D2-11,4/29/2023 17:00:00,118.3577,XD
199-D2-11,4/29/2023 18:00:00,118.3577,XD
199-D2-11,4/29/2023 19:00:00,118.3547,XD
199-D2-11,4/29/2023 20:00:00,118.3547,XD
199-D2-11,4/29/2023 21:00:00,118.3547,XD
199-D2-11,4/29/2023 22:00:00,118.3547,XD
199-D2-11,4/29/2023 23:00:00,118.3547,XD
199-D2-11,4/30/2023 0:00:00,118.3547,XD
199-D2-11,4/30/2023 1:00:00,118.3516,XD
199-D2-11,4/30/2023 2:00:00,118.3547,XD
199-D2-11,4/30/2023 3:00:00,118.3516,XD
199-D2-11,4/30/2023 4:00:00,118.3547,XD
199-D2-11,4/30/2023 5:00:00,118.3516,XD
199-D2-11,4/30/2023 6:00:00,118.3516,XD
199-D2-11,4/30/2023 7:00:00,118.3516,XD
199-D2-11,4/30/2023 8:00:00,118.3516,XD
199-D2-11,4/30/2023 9:00:00,118.3516,XD
199-D2-11,4/30/2023 10:00:00,118.3516,XD
199-D2-11,4/30/2023 11:00:00,118.3516,XD
199-D2-11,4/30/2023 12:00:00,118.3516,XD
199-D2-11,4/30/2023 13:00:00,118.3516,XD
199-D2-11,4/30/2023 14:00:00,118.3486,XD
199-D2-11,4/30/2023 15:00:00,118.3486,XD
199-D2-11,4/30/2023 16:00:00,118.3486,XD
199-D2-11,4/30/2023 17:00:00,118.3486,XD
199-D2-11,4/30/2023 18:00:00,118.3486,XD
199-D2-11,4/30/2023 19:00:00,118.3486,XD
199-D2-11,4/30/2023 20:00:00,118.3486,XD
199-D2-11,4/30/2023 21:00:00,118.3455,XD
199-D2-11,4/30/2023 22:00:00,118.3455,XD
199-D2-11,4/30/2023 23:00:00,118.3455,XD
199-D2-11,5/1/2023 0:00:00,118.3455,XD
199-D2-11,5/1/2023 1:00:00,118.3455,XD
199-D2-11,5/1/2023 2:00:00,118.3455,XD
199-D2-11,5/1/2023 3:00:00,118.3455,XD
199-D2-11,5/1/2023 4:00:00,118.3455,XD
199-D2-11,5/1/2023 5:00:00,118.3455,XD
199-D2-11,5/1/2023 6:00:00,118.3455,XD
199-D2-11,5/1/2023 7:00:00,118.3425,XD
199-D2-11,5/1/2023 8:00:00,118.3455,XD
199-D2-11,5/1/2023 9:00:00,118.3425,XD
199-D2-11,5/1/2023 10:00:00,118.3425,XD
199-D2-11,5/1/2023 11:00:00,118.3425,XD
199-D2-11,5/1/2023 12:00:00,118.3425,XD
199-D2-11,5/1/2023 13:00:00,118.3425,XD
199-D2-11,5/1/2023 14:00:00,118.3425,XD
199-D2-11,5/1/2023 15:00:00,118.3425,XD
199-D2-11,5/1/2023 16:00:00,118.3425,XD
199-D2-11,5/1/2023 17:00:00,118.3425,XD
199-D2-11,5/1/2023 18:00:00,118.3425,XD
199-D2-11,5/1/2023 19:00:00,118.3394,XD
199-D2-11,5/1/2023 20:00:00,118.3394,XD
199-D2-11,5/1/2023 21:00:00,118.3394,XD
199-D2-11,5/1/2023 22:00:00,118.3364,XD
199-D2-11,5/1/2023 23:00:00,118.3394,XD
199-D2-11,5/2/2023 0:00:00,118.3394,XD
199-D2-11,5/2/2023 1:00:00,118.3394,XD
199-D2-11,5/2/2023 2:00:00,118.3364,XD
199-D2-11,5/2/2023 3:00:00,118.3364,XD
199-D2-11,5/2/2023 4:00:00,118.3394,XD
199-D2-11,5/2/2023 5:00:00,118.3364,XD
199-D2-11,5/2/2023 6:00:00,118.3364,XD
199-D2-11,5/2/2023 7:00:00,118.3364,XD
199-D2-11,5/2/2023 8:00:00,118.3364,XD
199-D2-11,5/2/2023 9:00:00,118.3364,XD
199-D2-11,5/2/2023 10:00:00,118.3364,XD
199-D2-11,5/2/2023 11:00:00,118.3364,XD
199-D2-11,5/2/2023 12:00:00,118.3333,XD
199-D2-11,5/2/2023 13:00:00,118.3333,XD
199-D2-11,5/2/2023 14:00:00,118.3333,XD
199-D2-11,5/2/2023 15:00:00,118.3333,XD
199-D2-11,5/2/2023 16:00:00,118.3333,XD
199-D2-11,5/2/2023 17:00:00,118.3333,XD
199-D2-11,5/2/2023 18:00:00,118.3333,XD
199-D2-11,5/2/2023 19:00:00,118.3333,XD
199-D2-11,5/2/2023 20:00:00,118.3333,XD
199-D2-11,5/2/2023 21:00:00,118.3303,XD
199-D2-11,5/2/2023 22:00:00,118.3303,XD
199-D2-11,5/2/2023 23:00:00,118.3303,XD
199-D2-11,5/3/2023 0:00:00,118.3303,XD
199-D2-11,5/3/2023 1:00:00,118.3303,XD
199-D2-11,5/3/2023 2:00:00,118.3303,XD
199-D2-11,5/3/2023 3:00:00,118.3303,XD
199-D2-11,5/3/2023 4:00:00,118.3303,XD
199-D2-11,5/3/2023 5:00:00,118.3303,XD
199-D2-11,5/3/2023 6:00:00,118.3303,XD
199-D2-11,5/3/2023 7:00:00,118.3303,XD
199-D2-11,5/3/2023 8:00:00,118.3272,XD
199-D2-11,5/3/2023 9:00:00,118.3272,XD
199-D2-11,5/3/2023 10:00:00,118.3272,XD
199-D2-11,5/3/2023 11:00:00,118.3272,XD
199-D2-11,5/3/2023 12:00:00,118.3272,XD
199-D2-11,5/3/2023 13:00:00,118.3272,XD
199-D2-11,5/3/2023 14:00:00,118.3272,XD
199-D2-11,5/3/2023 15:00:00,118.3272,XD
199-D2-11,5/3/2023 16:00:00,118.3272,XD
199-D2-11,5/3/2023 17:00:00,118.3272,XD
199-D2-11,5/3/2023 18:00:00,118.3242,XD
199-D2-11,5/3/2023 19:00:00,118.3242,XD
199-D2-11,5/3/2023 20:00:00,118.3242,XD
199-D2-11,5/3/2023 21:00:00,118.3242,XD
199-D2-11,5/3/2023 22:00:00,118.3242,XD
199-D2-11,5/3/2023 23:00:00,118.3242,XD
199-D2-11,5/4/2023 0:00:00,118.3242,XD
199-D2-11,5/4/2023 1:00:00,118.3242,XD
199-D2-11,5/4/2023 2:00:00,118.3242,XD
199-D2-11,5/4/2023 3:00:00,118.3242,XD
199-D2-11,5/4/2023 4:00:00,118.3211,XD
199-D2-11,5/4/2023 5:00:00,118.3211,XD
199-D2-11,5/4/2023 6:00:00,118.3211,XD
199-D2-11,5/4/2023 7:00:00,118.3211,XD
199-D2-11,5/4/2023 8:00:00,118.3211,XD
199-D2-11,5/4/2023 9:00:00,118.3211,XD
199-D2-11,5/4/2023 10:00:00,118.3211,XD
199-D2-11,5/4/2023 11:00:00,118.3211,XD
199-D2-11,5/4/2023 12:00:00,118.3211,XD
199-D2-11,5/4/2023 13:00:00,118.3211,XD
199-D2-11,5/4/2023 14:00:00,118.3211,XD
199-D2-11,5/4/2023 15:00:00,118.3211,XD
199-D2-11,5/4/2023 16:00:00,118.3181,XD
199-D2-11,5/4/2023 17:00:00,118.3181,XD
199-D2-11,5/4/2023 18:00:00,118.3181,XD
199-D2-11,5/4/2023 19:00:00,118.3181,XD
199-D2-11,5/4/2023 20:00:00,118.3181,XD
199-D2-11,5/4/2023 21:00:00,118.3211,XD
199-D2-11,5/4/2023 22:00:00,118.3181,XD
199-D2-11,5/4/2023 23:00:00,118.3151,XD
199-D2-11,5/5/2023 0:00:00,118.3151,XD
199-D2-11,5/5/2023 1:00:00,118.3151,XD
199-D2-11,5/5/2023 2:00:00,118.3151,XD
199-D2-11,5/5/2023 3:00:00,118.3151,XD
199-D2-11,5/5/2023 4:00:00,118.3151,XD
199-D2-11,5/5/2023 5:00:00,118.3151,XD
199-D2-11,5/5/2023 6:00:00,118.3151,XD
199-D2-11,5/5/2023 7:00:00,118.3151,XD
199-D2-11,5/5/2023 8:00:00,118.3151,XD
199-D2-11,5/5/2023 9:00:00,118.3151,XD
199-D2-11,5/5/2023 10:00:00,118.3151,XD
199-D2-11,5/5/2023 11:00:00,118.312,XD
199-D2-11,5/5/2023 12:00:00,118.3151,XD
199-D2-11,5/5/2023 13:00:00,118.312,XD
199-D2-11,5/5/2023 14:00:00,118.312,XD
199-D2-11,5/5/2023 15:00:00,118.312,XD
199-D2-11,5/5/2023 16:00:00,118.312,XD
199-D2-11,5/5/2023 17:00:00,118.312,XD
199-D2-11,5/5/2023 18:00:00,118.312,XD
199-D2-11,5/5/2023 19:00:00,118.312,XD
199-D2-11,5/5/2023 20:00:00,118.309,XD
199-D2-11,5/5/2023 21:00:00,118.309,XD
199-D2-11,5/5/2023 22:00:00,118.309,XD
199-D2-11,5/5/2023 23:00:00,118.309,XD
199-D2-11,5/6/2023 0:00:00,118.309,XD
199-D2-11,5/6/2023 1:00:00,118.309,XD
199-D2-11,5/6/2023 2:00:00,118.309,XD
199-D2-11,5/6/2023 3:00:00,118.309,XD
199-D2-11,5/6/2023 4:00:00,118.309,XD
199-D2-11,5/6/2023 5:00:00,118.309,XD
199-D2-11,5/6/2023 6:00:00,118.309,XD
199-D2-11,5/6/2023 7:00:00,118.3059,XD
199-D2-11,5/6/2023 8:00:00,118.3059,XD
199-D2-11,5/6/2023 9:00:00,118.3059,XD
199-D2-11,5/6/2023 10:00:00,118.3059,XD
199-D2-11,5/6/2023 11:00:00,118.3059,XD
199-D2-11,5/6/2023 12:00:00,118.3059,XD
199-D2-11,5/6/2023 13:00:00,118.3059,XD
199-D2-11,5/6/2023 14:00:00,118.3059,XD
199-D2-11,5/6/2023 15:00:00,118.3059,XD
199-D2-11,5/6/2023 16:00:00,118.3059,XD
199-D2-11,5/6/2023 17:00:00,118.3059,XD
199-D2-11,5/6/2023 18:00:00,118.3029,XD
199-D2-11,5/6/2023 19:00:00,118.3029,XD
199-D2-11,5/6/2023 20:00:00,118.3029,XD
199-D2-11,5/6/2023 21:00:00,118.3029,XD
199-D2-11,5/6/2023 22:00:00,118.3029,XD
199-D2-11,5/6/2023 23:00:00,118.3029,XD
199-D2-11,5/7/2023 0:00:00,118.3029,XD
199-D2-11,5/7/2023 1:00:00,118.3029,XD
199-D2-11,5/7/2023 2:00:00,118.3029,XD
199-D2-11,5/7/2023 3:00:00,118.3029,XD
199-D2-11,5/7/2023 4:00:00,118.2998,XD
199-D2-11,5/7/2023 5:00:00,118.2998,XD
199-D2-11,5/7/2023 6:00:00,118.2998,XD
199-D2-11,5/7/2023 7:00:00,118.2998,XD
199-D2-11,5/7/2023 8:00:00,118.2998,XD
199-D2-11,5/7/2023 9:00:00,118.2998,XD
199-D2-11,5/7/2023 10:00:00,118.2998,XD
199-D2-11,5/7/2023 11:00:00,118.2998,XD
199-D2-11,5/7/2023 12:00:00,118.2998,XD
199-D2-11,5/7/2023 13:00:00,118.2998,XD
199-D2-11,5/7/2023 14:00:00,118.2998,XD
199-D2-11,5/7/2023 15:00:00,118.2998,XD
199-D2-11,5/7/2023 16:00:00,118.2998,XD
199-D2-11,5/7/2023 17:00:00,118.2998,XD
199-D2-11,5/7/2023 18:00:00,118.2998,XD
199-D2-11,5/7/2023 19:00:00,118.2968,XD
199-D2-11,5/7/2023 20:00:00,118.2968,XD
199-D2-11,5/7/2023 21:00:00,118.2968,XD
199-D2-11,5/7/2023 22:00:00,118.2968,XD
199-D2-11,5/7/2023 23:00:00,118.2968,XD
199-D2-11,5/8/2023 0:00:00,118.2968,XD
199-D2-11,5/8/2023 1:00:00,118.2968,XD
199-D2-11,5/8/2023 2:00:00,118.2937,XD
199-D2-11,5/8/2023 3:00:00,118.2937,XD
199-D2-11,5/8/2023 4:00:00,118.2937,XD
199-D2-11,5/8/2023 5:00:00,118.2937,XD
199-D2-11,5/8/2023 6:00:00,118.2937,XD
199-D2-11,5/8/2023 7:00:00,118.2937,XD
199-D2-11,5/8/2023 8:00:00,118.2937,XD
199-D2-11,5/8/2023 9:00:00,118.2937,XD
199-D2-11,5/8/2023 10:00:00,118.2937,XD
199-D2-11,5/8/2023 11:00:00,118.2937,XD
199-D2-11,5/8/2023 12:00:00,118.2937,XD
199-D2-11,5/8/2023 13:00:00,118.2937,XD
199-D2-11,5/8/2023 14:00:00,118.2907,XD
199-D2-11,5/8/2023 15:00:00,118.2907,XD
199-D2-11,5/8/2023 16:00:00,118.2907,XD
199-D2-11,5/8/2023 17:00:00,118.2907,XD
199-D2-11,5/8/2023 18:00:00,118.2907,XD
199-D2-11,5/8/2023 19:00:00,118.2907,XD
199-D2-11,5/8/2023 20:00:00,118.2907,XD
199-D2-11,5/8/2023 21:00:00,118.2907,XD
199-D2-11,5/8/2023 22:00:00,118.2907,XD
199-D2-11,5/8/2023 23:00:00,118.2907,XD
199-D2-11,5/9/2023 0:00:00,118.2907,XD
199-D2-11,5/9/2023 1:00:00,118.2907,XD
199-D2-11,5/9/2023 2:00:00,118.2907,XD
199-D2-11,5/9/2023 3:00:00,118.2876,XD
199-D2-11,5/9/2023 4:00:00,118.2876,XD
199-D2-11,5/9/2023 5:00:00,118.2876,XD
199-D2-11,5/9/2023 6:00:00,118.2876,XD
199-D2-11,5/9/2023 7:00:00,118.2876,XD
199-D2-11,5/9/2023 8:00:00,118.2876,XD
199-D2-11,5/9/2023 9:00:00,118.2876,XD
199-D2-11,5/9/2023 10:00:00,118.2876,XD
199-D2-11,5/9/2023 11:00:00,118.2876,XD
199-D2-11,5/9/2023 12:00:00,118.2876,XD
199-D2-11,5/9/2023 13:00:00,118.2876,XD
199-D2-11,5/9/2023 14:00:00,118.2846,XD
199-D2-11,5/9/2023 15:00:00,118.2846,XD
199-D2-11,5/9/2023 16:00:00,118.2876,XD
199-D2-11,5/9/2023 17:00:00,118.2846,XD
199-D2-11,5/9/2023 18:00:00,118.2846,XD
199-D2-11,5/9/2023 19:00:00,118.2846,XD
199-D2-11,5/9/2023 20:00:00,118.2846,XD
199-D2-11,5/9/2023 21:00:00,118.2846,XD
199-D2-11,5/9/2023 22:00:00,118.2846,XD
199-D2-11,5/9/2023 23:00:00,118.2846,XD
199-D2-11,5/10/2023 0:00:00,118.2846,XD
199-D2-11,5/10/2023 1:00:00,118.2815,XD
199-D2-11,5/10/2023 2:00:00,118.2846,XD
199-D2-11,5/10/2023 3:00:00,118.2815,XD
199-D2-11,5/10/2023 4:00:00,118.2815,XD
199-D2-11,5/10/2023 5:00:00,118.2815,XD
199-D2-11,5/10/2023 6:00:00,118.2815,XD
199-D2-11,5/10/2023 7:00:00,118.2815,XD
199-D2-11,5/10/2023 8:00:00,118.2815,XD
199-D2-11,5/10/2023 9:00:00,118.2815,XD
199-D2-11,5/10/2023 10:00:00,118.2815,XD
199-D2-11,5/10/2023 11:00:00,118.2815,XD
199-D2-11,5/10/2023 12:00:00,118.2815,XD
199-D2-11,5/10/2023 13:00:00,118.2815,XD
199-D2-11,5/10/2023 14:00:00,118.2815,XD
199-D2-11,5/10/2023 15:00:00,118.2785,XD
199-D2-11,5/10/2023 16:00:00,118.2785,XD
199-D2-11,5/10/2023 17:00:00,118.2785,XD
199-D2-11,5/10/2023 18:00:00,118.2785,XD
199-D2-11,5/10/2023 19:00:00,118.2785,XD
199-D2-11,5/10/2023 20:00:00,118.2785,XD
199-D2-11,5/10/2023 21:00:00,118.2785,XD
199-D2-11,5/10/2023 22:00:00,118.2785,XD
199-D2-11,5/10/2023 23:00:00,118.2785,XD
199-D2-11,5/11/2023 0:00:00,118.2785,XD
199-D2-11,5/11/2023 1:00:00,118.2785,XD
199-D2-11,5/11/2023 2:00:00,118.2754,XD
199-D2-11,5/11/2023 3:00:00,118.2785,XD
199-D2-11,5/11/2023 4:00:00,118.2754,XD
199-D2-11,5/11/2023 5:00:00,118.2754,XD
199-D2-11,5/11/2023 6:00:00,118.2754,XD
199-D2-11,5/11/2023 7:00:00,118.2754,XD
199-D2-11,5/11/2023 8:00:00,118.2754,XD
199-D2-11,5/11/2023 9:00:00,118.2754,XD
199-D2-11,5/11/2023 10:00:00,118.2754,XD
199-D2-11,5/11/2023 11:00:00,118.2754,XD
199-D2-11,5/11/2023 12:00:00,118.2754,XD
199-D2-11,5/11/2023 13:00:00,118.2754,XD
199-D2-11,5/11/2023 14:00:00,118.2754,XD
199-D2-11,5/11/2023 15:00:00,118.2754,XD
199-D2-11,5/11/2023 16:00:00,118.2754,XD
199-D2-11,5/11/2023 17:00:00,118.2724,XD
199-D2-11,5/11/2023 18:00:00,118.2724,XD
199-D2-11,5/11/2023 19:00:00,118.2724,XD
199-D2-11,5/11/2023 20:00:00,118.2724,XD
199-D2-11,5/11/2023 21:00:00,118.2724,XD
199-D2-11,5/11/2023 22:00:00,118.2724,XD
199-D2-11,5/11/2023 23:00:00,118.2724,XD
199-D2-11,5/12/2023 0:00:00,118.2724,XD
199-D2-11,5/12/2023 1:00:00,118.2724,XD
199-D2-11,5/12/2023 2:00:00,118.2724,XD
199-D2-11,5/12/2023 3:00:00,118.2724,XD
199-D2-11,5/12/2023 4:00:00,118.2693,XD
199-D2-11,5/12/2023 5:00:00,118.2693,XD
199-D2-11,5/12/2023 6:00:00,118.2693,XD
199-D2-11,5/12/2023 7:00:00,118.2693,XD
199-D2-11,5/12/2023 8:00:00,118.2693,XD
199-D2-11,5/12/2023 9:00:00,118.2693,XD
199-D2-11,5/12/2023 10:00:00,118.2693,XD
199-D2-11,5/12/2023 11:00:00,118.2693,XD
199-D2-11,5/12/2023 12:00:00,118.2693,XD
199-D2-11,5/12/2023 13:00:00,118.2693,XD
199-D2-11,5/12/2023 14:00:00,118.2693,XD
199-D2-11,5/12/2023 15:00:00,118.2693,XD
199-D2-11,5/12/2023 16:00:00,118.2693,XD
