NAME,WELL_ID,TYPE,STATUS,TD,BOH,ZCOORDS,YCOORDS,XCOORDS,OU
199-N-14,A4664,GROUNDWATER WELL,IN-USE,82,,139.219,150243.37,571713.1,100-NR-2
199-N-140,C5046,GROUNDWATER WELL,IN-USE,25.7,,122.472,149902.64,571297.9,100-NR-2
199-N-141,C5047,GROUNDWATER WELL,IN-USE,25.8,,122.266,149909.49,571303.97,100-NR-2
199-N-142,C5048,GROUNDWATER WELL,IN-USE,25.5,25,122.207,149916.16,571310.19,100-NR-2
199-N-143,C5049,GROUNDWATER WELL,IN-USE,25.8,25,122.27,149923.04,571316.5,100-NR-2
199-N-144,C5050,GROUNDWATER WELL,IN-USE,25.7,27,122.257,149929.28,571322.83,100-NR-2
199-N-145,C5051,GROUNDWATER WELL,IN-USE,26,25,122.083,149935.11,571329.9,100-NR-2
199-N-146,C5052,GROUNDWATER WELL,IN-USE,25.5,,122.411,149909.74,571298.8,100-NR-2
199-N-147,C5116,GROUNDWATER WELL,IN-USE,25.8,,122.24,149946.51,571338.34,100-NR-2
199-N-148,C5316,GROUNDWATER WELL,IN-USE,27,,122.122,149949.44,571341.01,100-NR-2
199-N-149,C5317,GROUNDWATER WELL,IN-USE,17,,122.135,149949.86,571341.48,100-NR-2
199-N-15,A5826,GROUNDWATER WELL,DECOMMISSIONED-V,80,75.59,140.285,149532.595,571515.468,100-NR-2
199-N-150,C5318,GROUNDWATER WELL,IN-USE,18,,122.1,149948.66,571342.87,100-NR-2
199-N-151,C5319,GROUNDWATER WELL,IN-USE,25.35,,122.105,149949.17,571343.21,100-NR-2
199-N-152,C5320,GROUNDWATER WELL,IN-USE,33.55,,122.098,149949.54,571343.62,100-NR-2
199-N-153,C5321,GROUNDWATER WELL,IN-USE,17,,121.936,149949.92,571347.41,100-NR-2
199-N-154,C5322,GROUNDWATER WELL,IN-USE,27,,121.897,149949.45,571347.82,100-NR-2
199-N-155,C5323,GROUNDWATER WELL,IN-USE,17,,122.033,149943.78,571340.68,100-NR-2
199-N-156,C5324,GROUNDWATER WELL,IN-USE,27,,121.953,149943.07,571341,100-NR-2
199-N-157,C5709,VADOSE WELL,DECOMMISSIONED-V,,72.6,138.818,149078.647,570772.253,100-NR-2
199-N-158,C5710,VADOSE WELL,DECOMMISSIONED-V,,20,138.493,149083.988,570769.244,100-NR-2
199-N-159,C6177,GROUNDWATER WELL,IN-USE,25,,122.053,149942.84,571340,100-NR-2
199-N-16,A4665,GROUNDWATER WELL,DECOMMISSIONED-V,80,0,140.393,149441.846,571281.371,100-NR-2
199-N-160,C6178,GROUNDWATER WELL,IN-USE,26,24.4,122.099,149938.01,571333.43,100-NR-2
199-N-161,C6179,GROUNDWATER WELL,IN-USE,25.2,,122.133,149932.43,571326.49,100-NR-2
199-N-162,C6180,GROUNDWATER WELL,IN-USE,26,24.06,122.243,149926.6,571319.68,100-NR-2
199-N-163,C6181,GROUNDWATER WELL,IN-USE,26,24.02,122.249,149919.73,571313.28,100-NR-2
199-N-164,C6182,GROUNDWATER WELL,IN-USE,25.4,,122.203,149913.06,571307.1,100-NR-2
199-N-165,C6693,GROUNDWATER WELL,IN-USE,85.9,,141.488,149154.68,571260.96,100-NR-2
199-N-166,C7031,GROUNDWATER WELL,IN-USE,33,,140.766,149694.86,571293.11,100-NR-2
199-N-167,C7032,GROUNDWATER WELL,IN-USE,83,,140.696,149698.29,571296.75,100-NR-2
199-N-168,C7033,GROUNDWATER WELL,IN-USE,33,,140.894,149713.03,571286.06,100-NR-2
199-N-169,C7034,GROUNDWATER WELL,IN-USE,83,,140.781,149705.43,571293.97,100-NR-2
199-N-17,A4666,GROUNDWATER WELL,DECOMMISSIONED-V,84.5,,141.755,149713.388,571276.789,100-NR-2
199-N-170,C7035,GROUNDWATER WELL,DECOMMISSIONED-V,83.5,,140.792,149714.84,571288.51,100-NR-2
199-N-171,C7036,GROUNDWATER WELL,IN-USE,84,,140.988,149740.08,571296.7,100-NR-2
199-N-172,C7037,GROUNDWATER WELL,IN-USE,82,,140.58,149738.54,571263.29,100-NR-2
199-N-173,C7038,GROUNDWATER WELL,IN-USE,45.2,,123.458,149759.67,571193.02,100-NR-2
199-N-174,C7039,GROUNDWATER WELL,DECOMMISSIONED-V,20.8,20,122.065,149955.26,571346.8,100-NR-2
199-N-175,C7040,GROUNDWATER WELL,DECOMMISSIONED-V,19.7,19,122.043,149954.3,571348.03,100-NR-2
199-N-176,C7041,GROUNDWATER WELL,DECOMMISSIONED-V,18.6,18,122.146,149953.27,571349.19,100-NR-2
199-N-177,C7042,GROUNDWATER WELL,DECOMMISSIONED-V,18.4,18,121.907,149952.38,571350.43,100-NR-2
199-N-178,C7043,GROUNDWATER WELL,DECOMMISSIONED-V,18.7,18,122.074,149957.63,571348.7,100-NR-2
199-N-179,C7044,GROUNDWATER WELL,DECOMMISSIONED-V,20,20,122.028,149956.66,571349.81,100-NR-2
199-N-18,A4667,GROUNDWATER WELL,IN-USE,84,,140.945,149752.123,571261.608,100-NR-2
199-N-180,C7045,GROUNDWATER WELL,DECOMMISSIONED-V,18.8,18,122.181,149955.69,571350.93,100-NR-2
199-N-181,C7046,GROUNDWATER WELL,DECOMMISSIONED-V,19.3,,121.951,149954.77,571352.33,100-NR-2
199-N-182,C8184,GROUNDWATER WELL,IN-USE,154,,141.298,149819.87,571428.71,100-NR-2
199-N-183,C8185,GROUNDWATER WELL,IN-USE,117.4,,141.107,149756.01,571269.69,100-NR-2
199-N-184,C8186,GROUNDWATER WELL,IN-USE,108,,141.28,149817.82,571430.74,100-NR-2
199-N-185,C8187,GROUNDWATER WELL,IN-USE,92.5,,122.077,150237.98,571546.33,100-NR-2
199-N-186,C8188,GROUNDWATER WELL,IN-USE,97.3,,142.165,149715.06,571480.87,100-NR-2
199-N-187,C8189,GROUNDWATER WELL,IN-USE,94.5,,142.058,149897.961,571565.9,100-NR-2
199-N-188,C8190,GROUNDWATER WELL,IN-USE,90,,140.115,149581.53,571906.94,100-NR-2
199-N-189,C8191,GROUNDWATER WELL,IN-USE,117.3,,144.383,148430.52,571431.65,100-NR-2
199-N-19,A4668,GROUNDWATER WELL,IN-USE,78,,139.538,149702.446,571209.054,100-NR-2
199-N-1O,A9532,HOSTED PIEZOMETER,DECOMMISSIONED-V,100,,140.158,149732.495,571391.65,100-NR-2
199-N-1P,A9533,HOSTED PIEZOMETER,DECOMMISSIONED-V,100,,140.161,149732.495,571391.65,100-NR-2
199-N-1Q,A9534,HOSTED PIEZOMETER,DECOMMISSIONED-V,100,,140.155,149732.495,571391.65,100-NR-2
199-N-2,A4669,GROUNDWATER WELL,IN-USE,125,,141.161,149859.433,571476.209,100-NR-2
199-N-20,A4670,GROUNDWATER WELL,DECOMMISSIONED-V,80,,140.12,149660.667,571200.982,100-NR-2
199-N-200,C7327,GROUNDWATER WELL,IN-USE,18,,123.441,149755.44,571196.16,100-NR-2
199-N-201,C7326,GROUNDWATER WELL,IN-USE,26.4,,123.483,149759.46,571198.46,100-NR-2
199-N-202,C7325,VADOSE WELL,IN-USE,17.1,,123.506,149763.38,571200.86,100-NR-2
199-N-203,C7324,GROUNDWATER WELL,IN-USE,27.1,,123.496,149767.48,571203.02,100-NR-2
199-N-204,C7323,VADOSE WELL,IN-USE,16.05,,123.493,149771.42,571205.06,100-NR-2
199-N-205,C7322,GROUNDWATER WELL,IN-USE,26.2,,123.459,149775.6,571207.17,100-NR-2
199-N-206,C7321,VADOSE WELL,IN-USE,17.6,,123.381,149779.37,571209.39,100-NR-2
199-N-207,C7320,GROUNDWATER WELL,IN-USE,27,,123.374,149783.59,571211.6,100-NR-2
199-N-208,C7319,VADOSE WELL,IN-USE,16.2,,123.417,149787.7,571213.76,100-NR-2
199-N-209,C7318,GROUNDWATER WELL,IN-USE,26.3,,123.443,149791.71,571216.09,100-NR-2
199-N-21,A4671,GROUNDWATER WELL,IN-USE,79.5,,140.462,149629.409,571177.777,100-NR-2
199-N-210,C7317,GROUNDWATER WELL,IN-USE,16.5,,123.465,149795.42,571218.71,100-NR-2
199-N-211,C7316,GROUNDWATER WELL,IN-USE,26.2,,123.477,149799.02,571221.25,100-NR-2
199-N-212,C7315,VADOSE WELL,IN-USE,16,,123.443,149802.66,571224.12,100-NR-2
199-N-213,C7314,GROUNDWATER WELL,IN-USE,26.2,,123.405,149806.3,571226.78,100-NR-2
199-N-214,C7313,VADOSE WELL,IN-USE,16,,123.324,149810,571229.81,100-NR-2
199-N-215,C7312,GROUNDWATER WELL,IN-USE,27.2,,123.252,149813.53,571232.72,100-NR-2
199-N-216,C7311,VADOSE WELL,IN-USE,16.3,,123.231,149816.81,571235.59,100-NR-2
199-N-217,C7310,GROUNDWATER WELL,IN-USE,26.7,,123.21,149820.18,571238.81,100-NR-2
199-N-218,C7309,VADOSE WELL,IN-USE,17.1,,123.155,149824.3,571241.44,100-NR-2
199-N-219,C7308,GROUNDWATER WELL,IN-USE,27.5,,123.251,149827.76,571243.95,100-NR-2
199-N-22,A5827,GROUNDWATER WELL,DECOMMISSIONED-V,80,,140.517,149584.192,571141.751,100-NR-2
199-N-220,C7307,VADOSE WELL,IN-USE,26.2,,123.231,149831.5,571246.49,100-NR-2
199-N-221,C7306,GROUNDWATER WELL,IN-USE,26.9,,123.296,149835.26,571249.33,100-NR-2
199-N-222,C7305,VADOSE WELL,IN-USE,27.1,,123.128,149838.48,571251.35,100-NR-2
199-N-223,C7304,GROUNDWATER WELL,IN-USE,26.7,,123.18,149843.04,571254.31,100-NR-2
199-N-224,C7303,VADOSE WELL,IN-USE,17.5,,123.264,149846.41,571256.67,100-NR-2
199-N-225,C7302,GROUNDWATER WELL,IN-USE,26.8,,123.402,149850.47,571259.52,100-NR-2
199-N-226,C7301,VADOSE WELL,IN-USE,16,,123.348,149853.86,571262.4,100-NR-2
199-N-227,C7300,GROUNDWATER WELL,IN-USE,27.5,,123.309,149857.51,571265.41,100-NR-2
199-N-228,C7299,VADOSE WELL,IN-USE,16.1,,123.226,149861.28,571268.42,100-NR-2
199-N-229,C7298,GROUNDWATER WELL,IN-USE,26.5,,123.211,149864.74,571271.28,100-NR-2
199-N-23,A4672,GROUNDWATER WELL,DECOMMISSIONED-V,80,,140.256,149556.667,571122.945,100-NR-2
199-N-230,C7297,GROUNDWATER WELL,IN-USE,15.8,,123.175,149868.47,571274.06,100-NR-2
199-N-231,C7296,GROUNDWATER WELL,IN-USE,26.2,,123.096,149871.81,571276.71,100-NR-2
199-N-232,C7295,VADOSE WELL,IN-USE,16.3,,123.073,149875.71,571279.71,100-NR-2
199-N-233,C7294,GROUNDWATER WELL,IN-USE,27.3,,123.116,149879.08,571282.66,100-NR-2
199-N-234,C7293,VADOSE WELL,IN-USE,16.8,,123.213,149883.1,571286.72,100-NR-2
199-N-235,C7328,VADOSE WELL,IN-USE,16.2,,121.94,149950.76,571348.34,100-NR-2
199-N-236,C7329,GROUNDWATER WELL,IN-USE,26.6,26.6,121.966,149954.54,571351.12,100-NR-2
199-N-237,C7330,VADOSE WELL,IN-USE,16.8,,122.067,149958.59,571353.97,100-NR-2
199-N-238,C7331,GROUNDWATER WELL,IN-USE,26.7,,122.118,149961.94,571356.49,100-NR-2
199-N-239,C7332,VADOSE WELL,IN-USE,16.9,,122.17,149965.75,571359.23,100-NR-2
199-N-24,A4673,GROUNDWATER WELL,DECOMMISSIONED-V,55,,132.987,149518.045,571070.918,100-NR-2
199-N-240,C7333,GROUNDWATER WELL,IN-USE,26.4,,122.222,149969.69,571361.72,100-NR-2
199-N-241,C7334,VADOSE WELL,IN-USE,16.4,,122.248,149973.32,571364.35,100-NR-2
199-N-242,C7335,GROUNDWATER WELL,IN-USE,26.4,,122.241,149976.8,571366.89,100-NR-2
199-N-243,C7336,VADOSE WELL,IN-USE,16.9,,122.277,149979.88,571369.96,100-NR-2
199-N-244,C7337,GROUNDWATER WELL,IN-USE,26.2,,122.281,149982.83,571373.09,100-NR-2
199-N-245,C7338,VADOSE WELL,IN-USE,17.3,,122.274,149986.82,571376.2,100-NR-2
199-N-246,C7339,GROUNDWATER WELL,IN-USE,27,,122.276,149990.56,571378.88,100-NR-2
199-N-247,C7340,VADOSE WELL,IN-USE,18,,122.256,149994.14,571381.44,100-NR-2
199-N-248,C7341,GROUNDWATER WELL,IN-USE,26.8,,122.218,149997.93,571383.91,100-NR-2
199-N-249,C7342,VADOSE WELL,IN-USE,17.1,,122.168,150001.56,571386.39,100-NR-2
199-N-25,A4674,GROUNDWATER WELL,DECOMMISSIONED-V,49,,130.946,149484.876,571050.862,100-NR-2
199-N-250,C7343,GROUNDWATER WELL,IN-USE,27,,122.138,150005.61,571388.88,100-NR-2
199-N-251,C7344,VADOSE WELL,IN-USE,17,,122.101,150009.72,571391.89,100-NR-2
199-N-252,C7345,GROUNDWATER WELL,IN-USE,26.5,,122.078,150013.22,571394.1,100-NR-2
199-N-253,C7346,VADOSE WELL,IN-USE,17.2,,122.031,150016.73,571396.29,100-NR-2
199-N-254,C7347,GROUNDWATER WELL,IN-USE,26.5,,121.93,150020.79,571398.85,100-NR-2
199-N-255,C7348,VADOSE WELL,IN-USE,17.2,,121.896,150024.75,571401.31,100-NR-2
199-N-256,C7349,GROUNDWATER WELL,IN-USE,27.1,,121.839,150028.61,571403.79,100-NR-2
199-N-257,C7350,VADOSE WELL,IN-USE,17,,121.815,150032.2,571406.1,100-NR-2
199-N-258,C7351,GROUNDWATER WELL,IN-USE,26.6,,121.776,150036.13,571408.97,100-NR-2
199-N-259,C7352,VADOSE WELL,IN-USE,17.2,,121.811,150039.97,571411.1,100-NR-2
199-N-26,A4675,GROUNDWATER WELL,DECOMMISSIONED-V,81.5,79.8,140.093,149410.031,571056.864,100-NR-2
199-N-260,C7353,GROUNDWATER WELL,IN-USE,26.4,,121.814,150043.62,571413.69,100-NR-2
199-N-261,C7354,VADOSE WELL,IN-USE,17.7,,121.859,150047.74,571416,100-NR-2
199-N-262,C7355,GROUNDWATER WELL,IN-USE,26.3,,121.878,150051.2,571418.51,100-NR-2
199-N-263,C7356,VADOSE WELL,IN-USE,17.7,,121.872,150055.46,571421.17,100-NR-2
199-N-264,C7357,GROUNDWATER WELL,IN-USE,26.6,,121.872,150058.79,571423.59,100-NR-2
199-N-265,C7358,VADOSE WELL,IN-USE,17.3,,121.862,150063.07,571426.1,100-NR-2
199-N-266,C7359,GROUNDWATER WELL,IN-USE,26.9,,121.869,150067.07,571428.76,100-NR-2
199-N-267,C7360,VADOSE WELL,IN-USE,17.7,,121.849,150070.66,571430.86,100-NR-2
199-N-268,C7361,GROUNDWATER WELL,IN-USE,26.9,,121.869,150074.61,571433.49,100-NR-2
199-N-269,C7362,VADOSE WELL,IN-USE,17.5,,121.841,150078.94,571436.02,100-NR-2
199-N-27,A4676,GROUNDWATER WELL,IN-USE,69,,138.061,149659.789,572052.617,100-NR-2
199-N-270,C7363,GROUNDWATER WELL,IN-USE,26.5,,121.813,150082.34,571438.52,100-NR-2
199-N-271,C7364,VADOSE WELL,IN-USE,18,,121.844,150085.6,571440.22,100-NR-2
199-N-272,C7365,GROUNDWATER WELL,IN-USE,26.8,,121.898,150088.52,571441.87,100-NR-2
199-N-273,C7366,VADOSE WELL,IN-USE,17.7,,121.925,150093.65,571444.62,100-NR-2
199-N-274,C7367,GROUNDWATER WELL,IN-USE,26,,121.941,150098.38,571446.84,100-NR-2
199-N-275,C7368,VADOSE WELL,IN-USE,17.5,,121.944,150102.9,571448.69,100-NR-2
199-N-276,C7369,GROUNDWATER WELL,IN-USE,26.3,,121.918,150106.59,571450.74,100-NR-2
199-N-277,C7370,VADOSE WELL,IN-USE,17.9,,121.82,150110.78,571452.44,100-NR-2
199-N-278,C7371,GROUNDWATER WELL,IN-USE,26.4,,121.755,150114.44,571454.09,100-NR-2
199-N-279,C7372,VADOSE WELL,IN-USE,17.7,,121.72,150118.57,571455.71,100-NR-2
199-N-28,A4677,GROUNDWATER WELL,IN-USE,83,,142.678,149476.654,571955.271,100-NR-2
199-N-280,C7373,GROUNDWATER WELL,IN-USE,27,,121.687,150122.77,571457.93,100-NR-2
199-N-281,C7374,VADOSE WELL,IN-USE,18.1,,121.656,150127.35,571459.57,100-NR-2
199-N-282,C7375,GROUNDWATER WELL,IN-USE,26.8,,121.661,150131.39,571461.92,100-NR-2
199-N-283,C7376,VADOSE WELL,IN-USE,17.7,,121.614,150135.71,571463.5,100-NR-2
199-N-284,C7377,GROUNDWATER WELL,IN-USE,25.9,,121.612,150139.88,571465.56,100-NR-2
199-N-285,C7378,VADOSE WELL,IN-USE,17.7,,121.647,150144.43,571467.37,100-NR-2
199-N-286,C7379,GROUNDWATER WELL,IN-USE,27.4,,121.679,150148.69,571468.84,100-NR-2
199-N-287,C7380,VADOSE WELL,IN-USE,17.6,,121.651,150152.3,571471.23,100-NR-2
199-N-288,C7381,GROUNDWATER WELL,IN-USE,27.1,,121.671,150155.5,571474,100-NR-2
199-N-289,C7382,VADOSE WELL,IN-USE,17,,121.742,150158.86,571477.45,100-NR-2
199-N-29,A4678,GROUNDWATER WELL,IN-USE,84,82.3,142.987,149489.231,571841.354,100-NR-2
199-N-290,C7383,GROUNDWATER WELL,IN-USE,27.5,,121.788,150161.93,571480.72,100-NR-2
199-N-291,C7384,VADOSE WELL,IN-USE,17.3,,121.772,150164.36,571484.24,100-NR-2
199-N-292,C7385,GROUNDWATER WELL,IN-USE,27.5,,121.81,150167.75,571488.12,100-NR-2
199-N-293,C7386,VADOSE WELL,IN-USE,17.6,,121.797,150170.59,571491.86,100-NR-2
199-N-294,C7387,GROUNDWATER WELL,IN-USE,27.1,,121.855,150173.69,571495.07,100-NR-2
199-N-295,C7388,VADOSE WELL,IN-USE,17.9,,121.922,150176.51,571498.31,100-NR-2
199-N-296,C7389,GROUNDWATER WELL,IN-USE,27.2,,121.928,150179.51,571501.58,100-NR-2
199-N-297,C7390,VADOSE WELL,IN-USE,17.9,,121.951,150182.74,571504.78,100-NR-2
199-N-298,C7391,GROUNDWATER WELL,IN-USE,27.4,,121.968,150186.18,571508.01,100-NR-2
199-N-299,C7392,VADOSE WELL,IN-USE,18,,121.967,150189.41,571510.99,100-NR-2
199-N-2O,A9535,HOSTED PIEZOMETER,DECOMMISSIONED-V,125,,141.294,149859.433,571476.209,100-NR-2
199-N-2P,A9536,HOSTED PIEZOMETER,DECOMMISSIONED-V,125,,141.294,149859.433,571476.209,100-NR-2
199-N-2Q,A9537,HOSTED PIEZOMETER,DECOMMISSIONED-V,125,,141.294,149859.433,571476.209,100-NR-2
199-N-2R,A9538,HOSTED PIEZOMETER,DECOMMISSIONED-V,125,,141.294,149859.433,571476.209,100-NR-2
199-N-3,A4679,GROUNDWATER WELL,IN-USE,125,,141.047,149794.61,571317.375,100-NR-2
199-N-30,A5828,GROUNDWATER WELL,DECOMMISSIONED-V,79,76,140.625,149584.446,571761.899,100-NR-2
199-N-300,C7393,GROUNDWATER WELL,IN-USE,27.2,,121.961,150192.87,571513.92,100-NR-2
199-N-301,C7394,VADOSE WELL,IN-USE,17.5,,121.98,150196.62,571516.95,100-NR-2
199-N-302,C7395,GROUNDWATER WELL,IN-USE,27.1,,121.987,150199.9,571520.09,100-NR-2
199-N-303,C7396,VADOSE WELL,IN-USE,16.9,,121.996,150203.35,571523.14,100-NR-2
199-N-304,C7397,GROUNDWATER WELL,IN-USE,27.9,,121.979,150206.87,571525.91,100-NR-2
199-N-305,C7398,VADOSE WELL,IN-USE,17.9,,121.99,150210.59,571528.71,100-NR-2
199-N-306,C7399,GROUNDWATER WELL,IN-USE,27.6,,121.946,150214.05,571531.65,100-NR-2
199-N-307,C7400,VADOSE WELL,IN-USE,17.1,,121.946,150217.5,571534.33,100-NR-2
199-N-308,C7401,GROUNDWATER WELL,IN-USE,26.9,,121.966,150221.22,571537.23,100-NR-2
199-N-309,C7402,VADOSE WELL,IN-USE,17.8,,121.998,150224.73,571540.07,100-NR-2
199-N-31,A4680,GROUNDWATER WELL,IN-USE,81,82.9,142.189,149682.8,571810.611,100-NR-2
199-N-310,C7403,GROUNDWATER WELL,IN-USE,27.5,,121.989,150228.42,571542.79,100-NR-2
199-N-311,C7404,VADOSE WELL,IN-USE,17.6,,121.938,150232.11,571545.55,100-NR-2
199-N-312,C7405,GROUNDWATER WELL,IN-USE,28,,121.894,150235.72,571548.23,100-NR-2
199-N-313,C7406,VADOSE WELL,IN-USE,17.2,,121.851,150239.58,571550.79,100-NR-2
199-N-314,C7407,GROUNDWATER WELL,IN-USE,26.7,,121.872,150243.43,571553.28,100-NR-2
199-N-315,C7408,VADOSE WELL,IN-USE,17.5,,121.89,150247.53,571555.86,100-NR-2
199-N-316,C7409,GROUNDWATER WELL,IN-USE,27.6,,121.91,150251.37,571558.24,100-NR-2
199-N-317,C7410,VADOSE WELL,IN-USE,17.5,,121.871,150254.88,571560.87,100-NR-2
199-N-318,C7411,GROUNDWATER WELL,IN-USE,26.8,,121.876,150258.74,571563.67,100-NR-2
199-N-319,C7412,VADOSE WELL,IN-USE,16.9,,121.877,150262.58,571565.85,100-NR-2
199-N-32,A4681,GROUNDWATER WELL,IN-USE,80,,142.03,149708.497,571907.616,100-NR-2
199-N-320,C7413,GROUNDWATER WELL,IN-USE,27.3,,121.88,150266.48,571568.1,100-NR-2
199-N-321,C7414,VADOSE WELL,IN-USE,17.9,,121.907,150270.14,571570.4,100-NR-2
199-N-322,C7415,GROUNDWATER WELL,IN-USE,26.6,,121.909,150274.27,571572.74,100-NR-2
199-N-323,C7416,VADOSE WELL,IN-USE,17.2,,122.023,150278.17,571575.33,100-NR-2
199-N-324,C7417,GROUNDWATER WELL,IN-USE,26.8,,122.075,150282.5,571577.87,100-NR-2
199-N-325,C7418,VADOSE WELL,IN-USE,18.1,,122.068,150286.26,571580.17,100-NR-2
199-N-326,C7419,GROUNDWATER WELL,IN-USE,26.5,,122.087,150290.34,571582.32,100-NR-2
199-N-327,C7420,VADOSE WELL,IN-USE,17.9,,122.092,150294.19,571584.19,100-NR-2
199-N-328,C7421,GROUNDWATER WELL,IN-USE,26,,122.1,150298.36,571586.19,100-NR-2
199-N-329,C7422,VADOSE WELL,IN-USE,16.8,,122.122,150302.33,571588.52,100-NR-2
199-N-33,A4682,GROUNDWATER WELL,CANDIDATE FOR DECOMMISSIONING,75,,141.346,149729.932,571752.11,100-NR-2
199-N-330,C7423,GROUNDWATER WELL,IN-USE,25.9,,122.094,150306.15,571590.64,100-NR-2
199-N-331,C7424,VADOSE WELL,IN-USE,18.6,,122.091,150310.12,571593.06,100-NR-2
199-N-332,C7425,GROUNDWATER WELL,IN-USE,26.3,,122.141,150314.3,571595.38,100-NR-2
199-N-333,C7426,VADOSE WELL,IN-USE,17.3,,122.157,150318.21,571597.44,100-NR-2
199-N-334,C7427,GROUNDWATER WELL,IN-USE,26.3,,122.146,150322.03,571600.32,100-NR-2
199-N-335,C7428,VADOSE WELL,IN-USE,17.3,,122.129,150325.46,571602.71,100-NR-2
199-N-336,C7429,GROUNDWATER WELL,IN-USE,26.8,,122.139,150329.36,571605.78,100-NR-2
199-N-337,C7430,VADOSE WELL,IN-USE,17.4,,122.132,150333.1,571608.87,100-NR-2
199-N-338,C7431,GROUNDWATER WELL,IN-USE,27,,122.099,150336.26,571611.93,100-NR-2
199-N-339,C7432,VADOSE WELL,IN-USE,17.4,,122.098,150339.64,571615.1,100-NR-2
199-N-34,A4683,GROUNDWATER WELL,IN-USE,78,,141.278,149653.887,571737.41,100-NR-2
199-N-340,C7433,GROUNDWATER WELL,IN-USE,25.9,,122.078,150342.67,571618.11,100-NR-2
199-N-341,C7434,VADOSE WELL,IN-USE,17.1,,122.153,150346.38,571621.34,100-NR-2
199-N-342,C7435,GROUNDWATER WELL,IN-USE,28.4,,122.203,150349.47,571623.93,100-NR-2
199-N-343,C7436,VADOSE WELL,IN-USE,17.4,,122.254,150353.33,571627.19,100-NR-2
199-N-344,C7437,GROUNDWATER WELL,IN-USE,27.4,,122.266,150356.82,571629.88,100-NR-2
199-N-345,C7438,VADOSE WELL,IN-USE,18.1,,122.213,150360.44,571632.62,100-NR-2
199-N-346,C7442,GROUNDWATER WELL,IN-USE,26.8,,123.613,149780.23,571203.32,100-NR-2
199-N-347,C7441,GROUNDWATER WELL,IN-USE,26.8,,123.134,149822.23,571231.25,100-NR-2
199-N-348,C7440,GROUNDWATER WELL,IN-USE,26.5,,123.187,149845.23,571248.28,100-NR-2
199-N-349,C7439,GROUNDWATER WELL,IN-USE,26.7,,123.171,149866.13,571267.16,100-NR-2
199-N-35,A5829,VADOSE WELL,DECOMMISSIONED-V,64,,138.153,149625.697,571943.419,100-NR-2
199-N-350,C7443,GROUNDWATER WELL,IN-USE,26.9,,122.159,149966.26,571356.74,100-NR-2
199-N-351,C7444,GROUNDWATER WELL,IN-USE,26.9,,122.295,149987.11,571373.17,100-NR-2
199-N-352,C7445,GROUNDWATER WELL,IN-USE,27,,122.182,150009.03,571388.72,100-NR-2
199-N-353,C7446,GROUNDWATER WELL,IN-USE,26.4,,121.922,150031.62,571403.29,100-NR-2
199-N-354,C7447,GROUNDWATER WELL,IN-USE,26.9,,121.926,150055.09,571418.57,100-NR-2
199-N-355,C7448,GROUNDWATER WELL,IN-USE,26.6,,121.959,150077,571431.65,100-NR-2
199-N-356,C7449,GROUNDWATER WELL,IN-USE,25.6,,121.998,150101.5,571446.09,100-NR-2
199-N-357,C7450,GROUNDWATER WELL,IN-USE,26.8,,121.823,150125.44,571456.35,100-NR-2
199-N-358,C7451,GROUNDWATER WELL,IN-USE,26.5,,121.725,150148.67,571466.28,100-NR-2
199-N-359,C7452,GROUNDWATER WELL,IN-USE,26.9,,121.925,150168.77,571484.18,100-NR-2
199-N-36,A4684,GROUNDWATER WELL,DECOMMISSIONED-V,75,72.15,141.075,149747.63,571963.302,100-NR-2
199-N-360,C7453,GROUNDWATER WELL,IN-USE,26.5,,122.093,150186.94,571504.04,100-NR-2
199-N-361,C7454,GROUNDWATER WELL,IN-USE,27,,122.084,150206.98,571522,100-NR-2
199-N-362,C7455,GROUNDWATER WELL,IN-USE,27.1,,122.105,150228.08,571538.55,100-NR-2
199-N-363,C7456,GROUNDWATER WELL,IN-USE,26.9,,121.986,150249.9,571554.65,100-NR-2
199-N-364,C7457,GROUNDWATER WELL,IN-USE,27.4,,121.909,150273.49,571569.71,100-NR-2
199-N-365,C7458,GROUNDWATER WELL,IN-USE,26.4,,122.095,150296.66,571583.77,100-NR-2
199-N-366,C7459,GROUNDWATER WELL,IN-USE,25.5,,122.174,150317.84,571594.87,100-NR-2
199-N-367,C7463,GROUNDWATER WELL,IN-USE,27.1,,122.208,150340.41,571611.38,100-NR-2
199-N-368,C7460,GROUNDWATER WELL,IN-USE,26.2,,122.072,149948.28,571344.44,100-NR-2
199-N-369,C7461,GROUNDWATER WELL,IN-USE,26.2,,122.131,149947.72,571341.78,100-NR-2
199-N-37,A4685,GROUNDWATER WELL,CANDIDATE FOR DECOMMISSIONING,75,68.5,140.207,149830.315,571969.895,100-NR-2
199-N-370,C7462,GROUNDWATER WELL,IN-USE,26.2,,122.142,149945.71,571339.68,100-NR-2
199-N-371,C9400,GROUNDWATER WELL,IN-USE,96,,139.148,149571.82,571133.65,100-NR-2
199-N-372,C9401,GROUNDWATER WELL,IN-USE,105.4,,139.797,149500.24,571104.79,100-NR-2
199-N-373,C9402,GROUNDWATER WELL,IN-USE,101.3,,140.149,149441.79,571276.14,100-NR-2
199-N-374,C9403,GROUNDWATER WELL,IN-USE,101.9,,139.864,149532.29,571116.32,100-NR-2
199-N-375,C9410,GROUNDWATER WELL,DECOMMISSIONED-V,99.95,,140,149514.01,571395.05,100-NR-2
