NAME,XCOORDS,YCOORDS,ZCOORDS
C7723,NA,NA,NA
C7724,565186.27,145406.78,119.34
C7725,565187.51,145406.64,119.47
C7726,565188.84,145406.8,119.45
C7736,NA,NA,NA
C7737,566829.28,134319.21,NA
C7738,566829.3,134320,NA
C7739,566857.61,134319.08,NA
C7740,566857.3,134319.7,NA
C7741,566872.4,134338.3,NA
C7742,566871.5,134339.4,NA
C7743,566869.53,134373.99,NA
C7744,566870.1,134373.9,NA
C7745,566830.57,134374.07,NA
C7746,566829.9,134374.2,NA
C7747,NA,NA,NA
C7748,NA,NA,NA
C7749,NA,NA,NA
C7750,NA,NA,NA
C7755,581582.85,127280.01,162.81
C7756,582410.69,127073.71,159.34
C7757,581440.28,127810.3,163.88
C7758,580945.57,128175.99,171.49
C7762,561122.47,130732.79,211.7
C7763,583368.93,128707.69,NA
C7764,582956.9,128383.73,NA
C7765,582533.61,128043.77,NA
C7766,582453.87,128749.73,NA
C7767,NA,NA,NA
C7768,NA,NA,NA
C7769,NA,NA,NA
C7770,NA,NA,NA
C7771,NA,NA,NA
C7772,573035.44,141172.86,126.37
C7773,566725.5,136342.4,204.57
C7774,566726.4,136342.5,204.56
C7775,566727.4,136342.4,204.56
C7776,566731.8,136395.9,205.27
C7777,566732.8,136395.9,205.29
C7778,566733.8,136395.9,205.33
C7779,569294.12,147646.22,121.53
C7780,565748.87,145555.66,119.44
C7781,565750.81,145555.14,119.4
C7782,565752.62,145558.52,119.04
C7788,577256.02,140718.15,212.77
C7789,577461.28,141072.96,213.03
C7808,573038.36,141174.68,126.56
C7809,577615.92,141260.41,225.29
C7810,577621.43,141256.9,226.17
C7811,573601.57,137444.66,NA
C7812,573602.89,137444.59,NA
C7813,573608.57,137456.98,NA
C7814,573607.93,137457.55,NA
C7815,NA,NA,NA
C7816,NA,NA,NA
C7817,573579.19,137461.52,NA
C7818,573579.08,137460.65,NA
C7819,573607.7,137480.57,NA
C7820,573607.5,137479.56,NA
C7821,573590.25,137487.24,NA
C7822,573590.95,137487.09,NA
C7823,573583.36,137507.92,NA
C7824,573583.48,137507.09,NA
C7825,573553.63,137509.74,NA
C7826,573553.84,137508.6,NA
C7827,NA,NA,NA
C7828,NA,NA,NA
C7833,573579.32,151524.11,138.55
C7834,563805.51,138031,239.93
C7835,563816.43,138031.12,239.83
C7836,563805.72,138012.04,239.9
C7837,563827.33,138012.22,239.25
C7838,563816.33,137993.02,239.47
C7839,583329.26,130084.53,157.32
C7840,581025.21,131836.37,158.24
C7841,581062.9,136429.69,139.4
C7842,565391.93,145327.43,133.42
C7844,565290.19,144761.31,141.36
C7845,565355.92,144638.85,143.1
C7847,565340.87,144511.79,144.1
C7848,NA,NA,NA
C7849,565397.34,144026.97,151.81
C7850,573888.94,152315.27,136.39
C7851,573701.48,152307.29,135.88
C7853,NA,NA,NA
C7854,NA,NA,NA
C7855,573841.65,151608.16,144.13
C7856,573847.33,151588.5,144.22
C7858,NA,NA,NA
C7859,NA,NA,NA
C7862,577708.85,152479.39,129.61
C7864,578090.07,152428.01,128.74
C7865,NA,NA,NA
C7880,581440.24,127810.24,163.72
C7881,571346.96,149981.81,116.95
C7882,571346.93,149982.19,116.98
C7883,564812.4,144161.1,145.49
C7884,564734.5,144158.1,145.38
C7885,575538.27,137883.09,178.07
C7886,575538.29,137881.17,178
C7887,575534.35,138452.86,170.4
C7888,575534.46,138451.31,170.36
C7889,575534.24,138453.41,170.43
C7890,575534.65,138450.6,170.39
C7891,582059.19,127662.49,155.87
C7892,575536.28,138451.35,170.51
C7893,575537.93,137880.42,178.04
C7897,566970.19,134265.4,205.23
C7898,567014.19,134251.91,204.82
C7899,566993.58,134256.5,205.29
C7900,567154.04,134011.98,204.87
C7901,566611.49,134405.42,203.05
C7902,NA,NA,NA
C7903,NA,NA,NA
C7904,NA,NA,NA
C7905,NA,NA,NA
C7906,NA,NA,NA
C7907,NA,NA,NA
C7908,NA,NA,NA
C7909,NA,NA,NA
C7910,NA,NA,NA
C7911,NA,NA,NA
C7912,NA,NA,NA
C7913,NA,NA,NA
C7914,NA,NA,NA
C7915,NA,NA,NA
C7916,NA,NA,NA
C7917,NA,NA,NA
C7918,566946.2,136462.34,205.72
C7919,566948.88,136468.08,205.55
C7920,566951.38,136462.75,205.61
C7921,NA,NA,NA
C7922,566848.53,136034.41,202.65
C7923,NA,NA,NA
C7924,NA,NA,NA
C7925,NA,NA,NA
C7926,NA,NA,NA
C7927,NA,NA,NA
C7928,NA,NA,NA
C7929,NA,NA,NA
C7930,NA,NA,NA
C7931,NA,NA,NA
C7932,NA,NA,NA
C7933,NA,NA,NA
C7934,571048.23,149577.5,118.96
C7935,571047.74,149576.99,118.85
C7936,571047.63,149576.49,118.91
C7937,571081.92,149621.34,118.39
C7938,571082.03,149621.92,118.35
C7939,571081.67,149621.35,118.37
C7940,575022,136545,203
C7941,575047,136548,202
C7942,575050,136526,203
C7943,575035,136520,203
C7944,566499.21,137233.04,205.21
C7945,566367.45,134637.11,201.98
C7946,566366.89,134637.34,201.98
C7947,566366.51,134637.65,201.97
C7948,566304.26,134705.6,201.49
C7949,566304.67,134706.11,201.5
C7950,566305.04,134706.54,201.51
C7951,566389.07,134646.38,202.05
C7952,566651,133577,NA
C7953,566651,133577,NA
C7954,566651,133577,NA
C7955,566651,133577,NA
C7956,566651,133577,NA
C7957,566651,133577,NA
C7958,566651,133577,NA
C7959,566651,133577,NA
C7960,566651,133577,NA
C7961,566651,133577,NA
C7962,566651,133577,NA
C7963,588704.58,124846.28,142.62
C7964,593178.63,128407.87,129.88
C7965,566651,133577,NA
C7966,566651,133577,NA
C7967,566651,133577,NA
C7968,566651,133577,NA
C7969,NA,NA,NA
C7971,580158.59,147192.84,122.14
C7976,NA,NA,NA
C7977,NA,NA,NA
C7978,NA,NA,NA
C7979,NA,NA,NA
C7980,NA,NA,NA
C7981,NA,NA,NA
C7982,NA,NA,NA
C7983,NA,NA,NA
C7984,NA,NA,NA
C7985,NA,NA,NA
C7986,NA,NA,NA
C7987,NA,NA,NA
C7988,NA,NA,NA
C7989,NA,NA,NA
C7990,NA,NA,NA
C7991,NA,NA,NA
C7992,NA,NA,NA
C7993,NA,NA,NA
C7994,NA,NA,NA
C7995,NA,NA,NA
C7996,NA,NA,NA
C7997,NA,NA,NA
C7998,NA,NA,NA
C7999,NA,NA,NA
C8000,590703.5,121733.76,135.96
C8001,590702.54,121735.29,135.95
C8002,577364.96,140828.23,214.43
C8003,NA,NA,NA
C8004,NA,NA,NA
C8005,NA,NA,NA
C8006,NA,NA,NA
C8007,NA,NA,NA
C8008,NA,NA,NA
C8009,NA,NA,NA
C8010,NA,NA,NA
C8011,NA,NA,NA
C8012,NA,NA,NA
C8013,NA,NA,NA
C8014,NA,NA,NA
C8015,NA,NA,NA
C8016,NA,NA,NA
C8017,NA,NA,NA
C8018,NA,NA,NA
C8019,NA,NA,NA
C8020,NA,NA,NA
C8021,NA,NA,NA
C8022,NA,NA,NA
C8023,NA,NA,NA
C8024,NA,NA,NA
C8025,NA,NA,NA
C8031,577536.7,141168.72,216.92
C8032,577300.29,140932.34,217.85
C8033,NA,NA,NA
C8034,NA,NA,NA
C8035,NA,NA,NA
C8036,NA,NA,NA
C8037,564239.18,132034.55,193.01
C8038,564195.63,132086.72,193.73
C8039,564203.46,132086.74,194
C8040,564211.13,132086.75,193.46
C8041,NA,NA,NA
C8042,NA,NA,NA
C8043,NA,NA,NA
C8044,NA,NA,NA
C8045,NA,NA,NA
C8046,NA,NA,NA
C8047,NA,NA,NA
C8048,NA,NA,NA
C8049,NA,NA,NA
C8050,NA,NA,NA
C8051,576543.27,134389.23,215.05
C8052,576540.15,134380.05,214.71
C8053,576550.16,134375.02,212.94
C8054,576550.24,134367.99,212.59
C8055,576557.26,134367.93,211.8
C8056,576564.5,134360.59,210.01
C8057,576544.81,134380.41,213.68
C8058,576546.96,134369.76,213.34
C8059,576487.22,134413.85,217.11
C8060,576482.43,134406.89,217.13
C8061,576482.37,134407,217.17
C8062,576482.33,134407.11,217.17
C8063,576543.39,134389.12,215.04
C8071,564837.1,144188.2,145.02
C8072,564707.4,144178.1,144.88
C8073,NA,NA,NA
C8074,NA,NA,NA
C8075,NA,NA,NA
C8076,NA,NA,NA
C8077,NA,NA,NA
C8078,NA,NA,NA
C8079,NA,NA,NA
C8080,NA,NA,NA
C8081,NA,NA,NA
C8082,NA,NA,NA
C8083,NA,NA,NA
C8084,NA,NA,NA
C8085,NA,NA,NA
C8086,NA,NA,NA
C8087,NA,NA,NA
C8088,566747.01,136025.13,202.5
C8089,566748.09,136031.73,202.51
C8090,566748.34,136037.62,202.56
C8091,578469.35,139234.15,158
C8092,574913.07,133267.08,217.41
C8093,574945.59,133277.42,216.89
C8094,574945.25,133276,216.7
C8098,574945.76,133277.19,216.75
C8099,575116.69,136514.24,NA
C8100,575116.28,136515.05,NA
C8101,575140.04,136584.43,NA
C8102,575139.4,136489.07,NA
C8103,575170.06,136522.43,NA
C8104,575169.82,136523.2,NA
C8105,575184.94,136641.24,NA
C8106,575185.46,136640.5,NA
C8107,NA,NA,NA
C8108,NA,NA,NA
C8109,NA,NA,NA
C8110,NA,NA,NA
C8125,576543.14,134389.33,215.04
C8126,NA,NA,NA
C8127,NA,NA,NA
C8128,NA,NA,NA
C8129,NA,NA,NA
C8130,NA,NA,NA
C8131,573679.7,137478.4,NA
C8132,573680.2,137478,NA
C8133,573642.3,137491.9,NA
C8134,573642.2,137491.2,NA
C8135,573672.3,137491.2,NA
C8136,573672.4,137517,NA
C8137,573642.4,137528.8,NA
C8138,573643.2,137529.4,NA
C8139,573679.5,137540.1,NA
C8140,573679.7,137540.8,NA
C8141,NA,NA,NA
C8142,NA,NA,NA
C8143,571431.51,149787.74,140.11
C8144,571431.54,149787.81,140.1
C8145,567676.61,133303.48,200.03
C8146,567686.88,133275.34,199.68
C8147,567702.68,133253.98,199.6
C8148,567705.76,133222.92,201.58
C8149,567700.63,133201.09,201.89
C8150,567696.91,133294.22,200.07
C8151,567710.21,133270.43,200.43
C8152,567668.71,133282.09,200.43
C8153,567682.36,133250.17,199.95
C8154,567718.28,133304.66,202.02
C8155,567732.85,133272.27,201.77
C8156,567728.82,133236.35,201.39
C8157,567654.34,133296.52,202.61
C8158,567659.69,133259.33,202.08
C8159,567697.45,133293.9,200.07
C8160,NA,NA,NA
C8161,NA,NA,NA
C8162,NA,NA,NA
C8163,NA,NA,NA
C8164,NA,NA,NA
C8165,NA,NA,NA
C8166,NA,NA,NA
C8167,NA,NA,NA
C8168,NA,NA,NA
C8169,NA,NA,NA
C8170,NA,NA,NA
C8171,NA,NA,NA
C8172,NA,NA,NA
C8173,NA,NA,NA
C8174,NA,NA,NA
C8175,NA,NA,NA
C8176,NA,NA,NA
C8177,NA,NA,NA
C8178,NA,NA,NA
C8179,NA,NA,NA
C8180,NA,NA,NA
C8181,NA,NA,NA
C8182,578762.6,138706.86,151.47
C8183,578475.55,138664.78,150.59
C8192,591173.43,121628.07,129.36
C8193,591174.87,121630.61,129.36
C8194,591179.54,121630.06,129.26
C8195,591177.74,121628.32,129.4
C8196,591179.45,121627.27,129.42
C8197,591176.25,121625.95,129.4
C8198,591178,121624.87,129.41
C8199,591176.67,121625.28,129.21
C8205,569405.07,146619.79,144.9
C8206,594250,115790,NA
C8207,594250,115790,NA
C8208,594250,115790,NA
C8209,594250,115790,NA
C8210,594250,115790,NA
C8211,594250,115790,NA
C8212,594250,115790,NA
C8213,594250,115790,NA
C8214,594250,115790,NA
C8215,594245,115825,NA
C8216,594245,115825,NA
C8217,594245,115825,NA
C8218,578702.11,147098.25,115.45
C8219,578702.47,147099.72,115.45
C8220,578703.69,147098.68,115.47
C8221,578701.82,147096.79,115.53
C8222,578700.67,147097.88,115.45
C8223,584949.98,132786.98,133.76
C8224,585572.74,137542.09,137.3
C8225,590140.12,134915.63,142.07
C8226,569369.16,146688.36,144.94
C8227,NA,NA,NA
C8228,NA,NA,NA
C8229,NA,NA,NA
C8230,NA,NA,NA
C8231,NA,NA,NA
C8232,NA,NA,NA
C8233,NA,NA,NA
C8234,NA,NA,NA
C8235,NA,NA,NA
C8236,NA,NA,NA
C8237,NA,NA,NA
C8238,NA,NA,NA
C8239,565331.7,144527.57,144.04
C8246,566571.23,134999.06,204.68
C8247,566571.97,135005.81,204.72
C8248,566575.56,135012.25,204.65
C8249,566574.95,135016.31,204.67
C8250,566576.09,135019.86,204.71
C8251,566574.27,135021.45,204.76
C8252,566574.03,135027.82,204.73
C8253,566574.63,135035.56,204.66
C8254,566577.97,135042.86,204.58
C8255,566577.05,135047.08,204.62
C8256,566577.84,135051.62,204.61
C8257,566576.19,135058.06,204.77
C8258,566576.85,135065.59,204.73
C8259,566577.52,135073.13,204.71
C8260,566578.01,135080.71,204.82
C8261,566578.65,135088.32,204.99
C8262,566581.97,135095.68,205.09
C8263,566581.36,135103.36,205.26
C8264,566582.7,135102.86,205.13
C8265,566580.71,135111.02,205.46
C8266,566580.46,135118.7,205.66
C8267,566583.35,135118.5,205.51
C8268,566582.03,135126.11,205.64
C8269,566583.81,135133.69,205.58
C8270,566586.32,135133.4,205.66
C8271,566584.83,135149.2,205.77
C8272,566586.8,135156.64,205.57
C8273,566591.72,135163.33,205.53
C8274,566592.65,135178.64,205.17
C8275,566600.51,135208.21,205.2
C8276,566604.52,135223.07,205.02
C8277,566608.3,135237.64,205.03
C8278,566611.95,135252.48,205.17
C8279,566615.58,135266.92,205.19
C8280,566622.33,135281.09,205.11
C8281,566622.69,135290.2,205.43
C8282,566572.43,134998.84,204.6
C8283,580505.08,142453.72,128.24
C8307,569194.13,146735.12,137.84
C8308,569188.09,146732.73,137.51
C8309,569176.01,146726.56,137.17
C8310,569167.42,146723.2,137.16
C8311,569193.15,146736.45,137.84
C8312,569179.49,146728.93,137.28
C8313,569166.91,146724.26,137.19
C8314,569188.84,146747.06,138.36
C8315,569174.94,146739.3,137.7
C8316,569161.65,146731.34,137.39
C8317,586608.7,138526.22,121.68
C8318,586450.91,138872.89,120.54
C8319,586961.22,138620.72,119.53
C8320,586906.95,138711.49,118.76
C8321,586784.54,138735.21,119.21
C8322,587011.41,138216.28,122.63
C8323,NA,NA,NA
C8324,NA,NA,NA
C8325,NA,NA,NA
C8326,NA,NA,NA
C8327,NA,NA,NA
C8328,NA,NA,NA
C8329,NA,NA,NA
C8330,NA,NA,NA
C8331,NA,NA,NA
C8332,NA,NA,NA
C8333,NA,NA,NA
C8334,NA,NA,NA
C8335,NA,NA,NA
C8336,NA,NA,NA
C8337,NA,NA,NA
C8338,NA,NA,NA
C8339,NA,NA,NA
C8340,NA,NA,NA
C8341,NA,NA,NA
C8342,NA,NA,NA
C8343,NA,NA,NA
C8344,NA,NA,NA
C8345,NA,NA,NA
C8346,NA,NA,NA
C8347,NA,NA,NA
C8348,NA,NA,NA
C8349,NA,NA,NA
C8350,NA,NA,NA
C8351,NA,NA,NA
C8352,NA,NA,NA
C8353,NA,NA,NA
C8354,NA,NA,NA
C8355,NA,NA,NA
C8356,NA,NA,NA
C8357,NA,NA,NA
C8358,NA,NA,NA
C8359,NA,NA,NA
C8360,NA,NA,NA
C8361,NA,NA,NA
C8362,NA,NA,NA
C8363,NA,NA,NA
C8364,NA,NA,NA
C8365,NA,NA,NA
C8366,NA,NA,NA
C8367,NA,NA,NA
C8368,NA,NA,NA
C8369,NA,NA,NA
C8370,NA,NA,NA
C8371,NA,NA,NA
C8372,NA,NA,NA
C8373,566575.24,135033.65,204.75
C8374,585143,139106,NA
C8393,566854.46,134461.04,NA
C8394,566855.4,134460.91,NA
C8395,566817.13,134476.21,NA
C8396,566816.97,134474.51,NA
C8397,566810.51,134520.13,NA
C8398,566811.19,134520.23,NA
C8399,566780.73,134491.7,NA
C8400,566780.61,134491.26,NA
C8401,566795.52,134459.69,NA
C8402,566795.62,134458.67,NA
C8403,566864.05,134431.9,NA
C8404,NA,NA,NA
C8405,566814.6,134450.7,NA
C8406,566814.55,134449.96,NA
C8407,566762.8,134450.75,NA
C8408,566763.46,134450.76,NA
C8409,594245,115825,NA
C8410,594245,115825,NA
C8411,594245,115825,NA
C8412,594201,115355,NA
C8413,594201,115355,NA
C8414,594201,115355,NA
C8415,594201,115355,NA
C8416,594201,115355,NA
C8417,594201,115355,NA
C8418,594201,115355,NA
C8419,NA,NA,NA
C8420,NA,NA,NA
C8421,NA,NA,NA
C8422,NA,NA,NA
C8423,NA,NA,NA
C8424,577896.54,141535.47,232
C8425,582821.01,136900,158.12
C8426,580310.35,133228.19,158.88
C8427,574723.05,137080.45,193.71
C8428,NA,NA,NA
C8429,NA,NA,NA
C8430,NA,NA,NA
C8431,566430.79,135573.59,206.62
C8432,566433.39,135573.67,206.65
C8433,566430.92,135572.51,206.61
C8434,566428.78,135573.72,206.65
C8435,566430.81,135575.14,206.67
C8436,NA,NA,NA
C8437,NA,NA,NA
C8438,NA,NA,NA
C8439,NA,NA,NA
C8440,NA,NA,NA
C8441,582204.43,155113.26,206.5
C8450,588402.85,149007.94,299.4
C8451,579651.79,154228.87,207.2
C8452,581588.93,152141.12,206.2
C8453,583646.65,150783.23,214.6
C8454,582314.66,153416.24,212.3
C8457,568763.3,136932.64,224.54
C8458,568763.95,136934.19,224.55
C8459,568765.05,136936.05,224.55
C8460,568765.92,136937.96,224.55
C8461,568766.74,136939.84,224.55
C8462,568767.46,136941.77,224.55
C8463,568768.23,136943.65,224.55
C8464,568768.95,136945.58,224.56
C8465,568769.75,136947.48,224.55
C8466,568773.72,136945.78,224.55
C8467,568772.96,136943.89,224.55
C8468,568772.18,136941.99,224.54
C8469,568771.39,136940.09,224.55
C8470,568770.68,136938.2,224.55
C8471,568769.81,136936.28,224.55
C8472,568769.09,136934.4,224.54
C8473,568767.75,136932.65,224.53
C8474,568767.11,136931.09,224.54
C8475,568763.6,136931.41,224.38
C8476,568763.69,136931.72,224.4
C8477,568763.91,136931.48,224.39
C8478,568764.23,136933,224.51
C8479,568764.35,136933.27,224.51
C8480,568764.52,136933.02,224.49
C8481,568765.68,136936.89,224.43
C8482,568765.87,136937.14,224.44
C8483,568765.98,136936.85,224.44
C8484,568766.44,136938.74,224.46
C8485,568766.54,136939.02,224.46
C8486,568766.72,136938.78,224.46
C8487,568768.98,136944.48,224.48
C8488,568769.8,136946.33,224.45
C8489,568773.64,136944.83,224.47
C8490,568773.94,136944.86,224.48
C8491,568773.83,136944.59,224.48
C8492,568773.06,136942.79,224.46
C8493,568772.09,136941.01,224.47
C8494,568772.39,136941.07,224.47
C8495,568772.28,136940.78,224.48
C8496,568771.46,136939.14,224.47
C8497,568770.54,136937.22,224.48
C8498,568770.83,136937.26,224.47
C8499,568770.71,136936.98,224.48
C8500,568769.87,136935.1,224.43
C8501,568769.13,136933.35,224.49
C8502,568768.07,136931.57,224.49
C8503,568768.35,136931.61,224.51
C8504,568768.23,136931.32,224.52
C8505,568767.41,136930.02,224.46
C8506,568767.71,136930.07,224.48
C8507,568767.61,136929.78,224.48
C8508,568766.05,136935.76,224.52
C8509,568767.62,136939.55,224.51
C8510,568769.2,136943.39,224.44
C8511,568772.01,136942.18,224.48
C8512,568770.43,136938.42,224.46
C8513,568768.88,136934.61,224.51
C8514,568709.74,136951.14,224.69
C8515,568710.14,136950.96,224.66
C8516,568710.53,136950.79,224.65
C8517,568710.96,136950.58,224.65
C8518,568711.33,136950.42,224.65
C8519,568709.19,136949.97,224.63
C8520,568709.58,136949.8,224.64
C8521,568709.98,136949.62,224.64
C8522,568710.38,136949.41,224.61
C8523,568710.76,136949.22,224.65
C8524,568708.6,136948.72,224.62
C8525,568708.95,136948.51,224.7
C8526,568709.38,136948.31,224.64
C8527,568709.77,136948.14,224.61
C8528,568710.14,136947.93,224.63
C8529,568708.05,136947.54,224.66
C8530,568708.45,136947.3,224.64
C8531,568708.82,136947.11,224.65
C8532,568709.19,136946.94,224.64
C8533,568709.58,136946.73,224.62
C8534,568707.45,136946.29,224.64
C8535,568707.88,136946.08,224.64
C8536,568708.28,136945.89,224.67
C8537,568708.66,136945.69,224.67
C8538,568709.05,136945.5,224.65
C8539,568706.9,136945.05,224.64
C8540,568707.29,136944.88,224.63
C8541,568707.7,136944.67,224.66
C8542,568708.07,136944.48,224.63
C8543,568708.5,136944.27,224.67
C8544,568706.33,136943.82,224.66
C8545,568706.71,136943.62,224.65
C8546,568707.08,136943.43,224.67
C8547,568707.47,136943.24,224.66
C8548,568707.88,136943.07,224.68
C8549,568705.72,136942.61,224.68
C8550,568706.15,136942.41,224.67
C8551,568706.56,136942.18,224.64
C8552,568707.28,136941.82,224.65
C8553,568707.28,136941.82,224.66
C8554,568705.18,136941.36,224.65
C8555,568705.62,136941.17,224.65
C8556,568705.98,136940.99,224.64
C8557,568706.39,136940.83,224.65
C8558,568706.76,136940.62,224.66
C8559,568704.66,136940.14,224.66
C8560,568705.03,136939.95,224.68
C8561,568705.43,136939.76,224.61
C8562,568705.82,136939.57,224.66
C8563,568706.14,136939.39,224.66
C8564,568704.04,136938.91,224.67
C8565,568704.44,136938.71,224.69
C8566,568704.78,136938.54,224.67
C8567,568705.2,136938.35,224.64
C8568,568705.61,136938.18,224.68
C8569,568703.48,136937.71,224.65
C8570,568703.85,136937.51,224.63
C8571,568704.23,136937.35,224.63
C8572,568704.65,136937.12,224.63
C8573,568705.04,136936.94,224.69
C8574,568702.87,136936.49,224.63
C8575,568703.3,136936.29,224.64
C8576,568703.68,136936.12,224.64
C8577,568704.09,136935.92,224.67
C8578,568704.46,136935.69,224.7
C8579,568702.32,136935.26,224.65
C8580,568702.7,136935.08,224.63
C8581,568703.1,136934.84,224.65
C8582,568703.52,136934.7,224.66
C8583,568703.9,136934.54,224.65
C8584,568701.73,136934.06,224.65
C8585,568702.15,136933.85,224.61
C8586,568702.48,136933.66,224.63
C8587,568702.92,136933.44,224.66
C8588,568703.32,136933.27,224.66
C8589,568701.2,136932.79,224.67
C8590,568701.57,136932.63,224.65
C8591,568702,136932.44,224.66
C8592,568702.36,136932.24,224.67
C8593,568702.77,136932.04,224.68
C8594,568700.65,136931.56,224.62
C8595,568701.03,136931.38,224.62
C8596,568701.42,136931.18,224.6
C8597,568701.81,136930.97,224.62
C8598,568702.21,136930.78,224.61
C8599,568700.03,136930.35,224.62
C8600,568700.45,136930.16,224.62
C8601,568700.83,136929.94,224.63
C8602,568701.21,136929.78,224.64
C8603,568701.62,136929.56,224.65
C8604,568699.45,136929.11,224.62
C8605,568699.89,136928.9,224.64
C8606,568700.23,136928.7,224.63
C8607,568700.65,136928.5,224.62
C8608,568701.05,136928.35,224.63
C8609,568698.9,136927.86,224.65
C8610,568699.3,136927.67,224.66
C8611,568699.68,136927.47,224.63
C8612,568700.08,136927.28,224.62
C8613,568700.48,136927.12,224.57
C8614,568698.32,136926.6,224.61
C8615,568698.66,136926.41,224.58
C8616,568699.1,136926.29,224.6
C8617,568699.46,136926.12,224.62
C8618,568699.86,136925.9,224.6
C8619,565183.52,126135.9,296.07
C8620,565178.1,126136.6,296.08
C8621,565182.73,126137.03,296.1
C8622,565167.08,126145.13,295.65
C8623,565196.49,126137.36,295.87
C8624,565196.52,126138.02,295.69
C8625,579266.19,130529.13,162.87
C8626,591173.8,121626.46,129.31
C8627,591174.18,121627.11,129.29
C8628,591173.72,121626.92,129.27
C8629,591173.6,121627.38,129.25
C8630,591174.65,121629.36,129.29
C8631,591175.07,121629.52,129.29
C8632,591175.6,121629.58,129.29
C8633,591178.91,121629.34,129.25
C8634,591178.56,121628.92,129.14
C8635,591178.56,121628.46,129.15
C8636,591179.52,121628.16,129.17
C8637,591179.66,121628.5,129.17
C8638,591179.6,121628.85,129.18
C8639,591179.59,121629.3,129.19
C8640,591175.85,121624.62,129.2
C8641,591176.3,121624.67,129.2
C8642,591176.23,121624.01,129.18
C8643,591175.95,121623.49,129.21
C8644,591176.16,121623.15,129.2
C8645,591176.82,121623.82,129.2
C8646,591177.72,121626.46,129.32
C8647,591178.71,121631.17,129.35
C8648,574945.23,133276.34,216.73
C8649,574945.75,133275.71,216.7
C8650,574946.52,133275.45,216.77
C8651,574944.95,133275.45,216.71
C8652,NA,NA,NA
C8653,NA,NA,NA
C8654,NA,NA,NA
C8655,NA,NA,NA
C8656,NA,NA,NA
C8657,NA,NA,NA
C8658,569210.41,146720.93,136.02
C8659,569211.56,146721.53,135.8
C8660,569216.31,146738.21,136.54
C8661,569205.15,146731.82,136.32
C8662,569206.64,146733.92,136.55
C8663,569157.88,146703.42,137.04
C8664,569147.4,146705.62,137.56
C8665,569155.8,146709.54,137.4
C8666,569174.57,146681,143.17
C8667,569173.21,146682.03,143.32
C8672,574944.74,133274.71,216.76
C8673,574944.49,133276.08,216.76
C8674,589978.57,119442.86,132.89
C8675,589984.64,119441.89,132.85
C8676,589990.46,119440.89,132.89
C8677,589996.34,119439.95,133.01
C8678,589995.15,119434.22,132.93
C8679,589989.67,119434.89,132.85
C8680,589983.44,119435.99,132.89
C8681,589977.48,119436.95,132.95
C8682,589971.81,119437.89,133.04
C8683,589970.67,119431.82,133.09
C8684,589976.63,119430.89,132.99
C8685,589982.62,119430.01,132.8
C8686,589988.58,119429.04,132.81
C8687,589994.27,119428.27,132.87
C8688,589993.27,119422.41,132.76
C8689,589987.6,119423.1,132.73
C8690,589981.69,119423.94,132.8
C8691,589975.75,119424.87,132.97
C8694,589969.78,119425.95,133.03
C8695,592723.17,115468.91,118.82
C8696,589997.4,119445.97,133.05
C8697,589991.49,119446.78,132.95
C8698,589985.36,119447.72,132.85
C8699,589979.48,119448.62,132.84
C8700,589973.71,119449.49,132.96
C8701,589972.88,119443.62,132.99
C8702,594170,115945,NA
C8703,594170,115945,NA
C8704,594170,115945,NA
C8705,573634.48,137699.6,190
C8706,573636.73,137698.47,189.72
C8707,573661.64,137697,189.57
C8708,573613,137676,192
C8709,573613.13,137678.27,191.97
C8710,573551.6,137717.16,190.2
C8711,573549.15,137719.86,190.19
C8712,NA,NA,NA
C8713,NA,NA,NA
C8714,NA,NA,NA
C8715,NA,NA,NA
C8722,569130.98,146753.53,132.74
C8740,NA,NA,NA
C8741,NA,NA,NA
C8742,NA,NA,NA
C8743,NA,NA,NA
C8744,NA,NA,NA
C8745,NA,NA,NA
C8746,NA,NA,NA
C8747,NA,NA,128.1
C8748,NA,NA,NA
C8749,NA,NA,NA
C8750,NA,NA,NA
C8751,NA,NA,NA
C8752,NA,NA,NA
C8753,NA,NA,NA
C8754,NA,NA,NA
C8755,NA,NA,NA
C8756,NA,NA,NA
C8757,566773.03,134133.02,199.1
C8758,NA,NA,NA
C8759,566814.89,134127.95,199.42
C8760,566815.91,134127.68,199.34
C8761,566827,134133.09,199.63
C8762,566827.82,134132.9,199.56
C8763,575178.6,136589.94,197.74
C8764,NA,NA,NA
C8765,575194.45,136629.19,194.02
C8766,575205.48,136616.35,194.02
C8767,575211.49,136609.3,195.02
C8768,NA,NA,NA
C8769,NA,NA,NA
C8770,NA,NA,NA
C8798,572390.3,134296.3,220.96
C8799,566770.48,136303.53,205.08
C8800,566769.92,136303.72,204.94
C8801,566717.75,136259.12,204.98
C8802,566717.27,136258.57,204.88
C8803,566826.29,136268.7,204.98
C8804,566825.8,136268.83,204.93
C8805,566702.93,136201.91,205.07
C8806,566703.78,136202.89,205
C8807,566701.66,136130.43,204.97
C8808,566703.73,136130.79,204.89
C8809,566734.32,136124.83,205.06
C8810,566733.95,136125.44,204.98
C8811,566792.7,136129.74,206.19
C8812,566793.92,136130.45,206.17
