"NAME"|"EVENT"|"VAL"|"TYPE"|"EASTING"|"NORTHING"
"199-H4-12A"|5/2/2018 7:40:00|116.964|"MAN"|578009.151|152912.729
"199-H4-11"|5/2/2018 9:31:00|116.852|"MAN"|578141.906|152728.433
"199-H3-6"|5/2/2018 10:16:00|115.970|"MAN"|578266.470|152425.330
"199-H2-1"|5/2/2018 10:38:00|116.938|"MAN"|577752.310|153239.890
"199-H3-2A"|5/2/2018 11:44:00|115.238|"MAN"|577624.630|152750.040
"199-H4-13"|5/3/2018 7:42:00|116.834|"MAN"|578219.304|152595.273
"199-H4-83"|5/3/2018 9:00:00|116.550|"MAN"|578135.040|152634.010
"199-H1-7"|5/3/2018 10:40:00|116.218|"MAN"|577629.600|153172.100
"199-H4-91"|5/7/2018 7:42:00|116.193|"MAN"|578126.580|152524.100
"199-H4-90"|5/7/2018 8:44:00|115.586|"MAN"|577922.940|152592.590
"199-H4-87"|5/7/2018 10:05:00|115.299|"MAN"|577736.160|152667.790
"699-97-43C"|5/7/2018 11:07:00|116.248|"MAN"|576857.310|152980.670
"699-97-43B"|5/7/2018 11:39:00|116.307|"MAN"|576859.840|152981.300
"199-D4-20"|5/9/2018 7:05:00|118.640|"MAN"|572794.042|151257.474
"199-D3-2"|5/9/2018 7:42:00|119.423|"MAN"|572453.955|151165.653
"199-D4-15"|5/9/2018 9:03:00|118.081|"MAN"|572936.636|151424.862
"199-D4-22"|5/9/2018 9:43:00|118.039|"MAN"|572788.453|151539.293
"199-D4-102"|5/9/2018 10:21:00|118.306|"MAN"|572750.410|151458.680
"699-98-51"|5/9/2018 11:57:00|119.347|"MAN"|574339.320|153302.710
"199-N-92A"|5/10/2018 7:41:00|120.527|"MAN"|571647.420|150383.528
"199-D5-14"|5/14/2018 7:37:00|118.614|"MAN"|573789.632|151787.990
"199-D5-132"|5/14/2018 8:20:00|119.058|"MAN"|573875.350|151586.870
"699-97-47B"|5/14/2018 8:50:00|117.893|"MAN"|575408.550|153265.290
"199-D5-42"|5/14/2018 9:03:00|118.358|"MAN"|573479.771|151622.674
"699-98-46"|5/14/2018 9:52:00|117.549|"MAN"|575726.860|153365.630
"699-97-45B"|5/14/2018 10:21:00|117.467|"MAN"|576049.340|152979.410
"199-D5-97"|5/14/2018 10:47:00|118.462|"MAN"|573250.110|151302.470
"699-97-60"|5/14/2018 10:51:00|117.727|"MAN"|575682.050|152794.990
"699-97-48C"|5/15/2018 7:02:00|118.014|"MAN"|575245.390|152909.660
"199-N-14"|5/15/2018 7:47:00|120.022|"MAN"|571713.100|150243.370
"699-99-42B"|5/15/2018 7:49:00|118.337|"MAN"|577010.230|153761.020
"199-N-51"|5/15/2018 7:53:00|121.030|"MAN"|571796.100|150496.966
"199-N-50"|5/15/2018 8:00:00|120.289|"MAN"|572090.901|150298.790
"199-D5-133"|5/15/2018 8:48:00|119.802|"MAN"|573731.550|151497.370
"199-D5-149"|5/15/2018 9:17:00|119.164|"MAN"|573327.620|151461.820
"199-D5-145"|5/15/2018 10:23:00|118.011|"MAN"|573215.620|151396.280
"199-D4-19"|5/16/2018 6:54:00|119.803|"MAN"|572559.349|151282.037
"199-D4-103"|5/16/2018 7:24:00|118.859|"MAN"|572749.450|151243.340
"199-D5-103"|5/16/2018 8:49:00|119.335|"MAN"|573505.870|151460.870
"199-D5-160"|5/16/2018 9:39:00|119.358|"MAN"|573517.160|151429.170
"199-D5-150"|5/16/2018 10:14:00|118.657|"MAN"|573429.420|151401.850
"199-H4-8"|5/17/2018 6:49:00|117.627|"MAN"|577860.691|152921.704
"199-H4-89"|5/17/2018 7:29:00|118.001|"MAN"|577923.320|152893.980
"199-H4-88"|5/17/2018 8:03:00|116.747|"MAN"|577850.510|152833.590
"199-H4-84"|5/17/2018 8:46:00|117.140|"MAN"|577902.580|152848.730
"199-H4-85"|5/17/2018 9:31:00|118.316|"MAN"|577980.020|152880.810
"199-D8-4"|5/18/2018 7:09:00|118.464|"MAN"|573447.185|152090.212
"199-D8-6"|5/18/2018 7:48:00|118.991|"MAN"|573434.693|152060.822
"199-D5-151"|5/18/2018 8:44:00|118.314|"MAN"|573312.030|151391.880
"199-D5-152"|5/18/2018 9:58:00|118.432|"MAN"|573300.180|151349.100
"199-D5-142"|5/23/2018 10:13:00|119.307|"MAN"|573791.870|151563.260
"199-D8-102"|6/1/2018 7:10:00|118.050|"MAN"|573661.840|152076.090
"699-101-45"|6/14/2018 13:48:00|117.275|"MAN"|576032.400|154124.170
"199-H4-88"|6/20/2018 7:10:00|116.407|"MAN"|577850.510|152833.590
"199-H4-84"|6/20/2018 8:03:00|116.376|"MAN"|577902.580|152848.730
"199-N-92A"|6/25/2018 8:09:00|119.835|"MAN"|571647.420|150383.528
"199-N-343"|6/25/2018 8:38:00|119.996|"MAN"|571627.190|150353.330
"199-N-367"|6/25/2018 9:04:00|119.600|"MAN"|571611.380|150340.410
"199-N-333"|6/25/2018 9:27:00|119.552|"MAN"|571597.440|150318.210
"199-N-366"|6/25/2018 9:56:00|119.553|"MAN"|571594.870|150317.840
"199-N-365"|6/25/2018 10:57:00|119.457|"MAN"|571583.770|150296.660
"199-N-364"|6/25/2018 11:17:00|119.471|"MAN"|571569.710|150273.490
"199-D8-102"|6/26/2018 11:54:00|117.947|"MAN"|573661.840|152076.090
"199-D5-160"|6/27/2018 9:00:00|119.641|"MAN"|573517.160|151429.170
"199-D5-103"|6/27/2018 9:29:00|119.615|"MAN"|573505.870|151460.870
"199-N-363"|6/29/2018 7:05:00|119.401|"MAN"|571554.650|150249.900
"199-N-362"|6/29/2018 7:38:00|119.443|"MAN"|571538.550|150228.080
"199-D8-94"|7/9/2018 7:27:00|117.892|"MAN"|574047.820|152949.530
"199-D8-93"|7/9/2018 8:00:00|117.940|"MAN"|574148.700|153085.800
"199-D2-12"|7/9/2018 8:29:00|118.259|"MAN"|574343.450|153300.010
"199-N-316"|7/9/2018 9:54:00|118.357|"MAN"|571558.240|150251.370
"199-D5-126"|7/10/2018 7:10:00|118.585|"MAN"|573705.710|151843.280
"199-D5-14"|7/10/2018 7:15:00|118.868|"MAN"|573789.632|151787.990
"199-D5-134"|7/10/2018 7:24:00|118.408|"MAN"|573675.320|151862.460
"199-D5-133"|7/10/2018 7:36:00|119.991|"MAN"|573731.550|151497.370
"199-D5-17"|7/10/2018 7:50:00|119.832|"MAN"|573730.520|151322.830
"199-D5-19"|7/10/2018 7:56:00|119.590|"MAN"|573849.120|151243.190
"199-D5-103"|7/10/2018 8:03:00|119.639|"MAN"|573505.870|151460.870
"199-D5-43"|7/10/2018 8:15:00|119.301|"MAN"|573179.976|151269.430
"199-D5-40"|7/10/2018 8:22:00|119.242|"MAN"|573003.258|151272.017
"199-D4-15"|7/10/2018 8:27:00|118.698|"MAN"|572936.636|151424.862
"199-D4-13"|7/10/2018 8:35:00|118.507|"MAN"|572665.855|151424.474
"199-D4-19"|7/10/2018 8:42:00|118.814|"MAN"|572559.349|151282.037
"199-D3-2"|7/10/2018 8:49:00|118.892|"MAN"|572453.955|151165.653
"199-D4-20"|7/10/2018 9:00:00|119.177|"MAN"|572794.042|151257.474
"199-D4-23"|7/10/2018 9:09:00|118.182|"MAN"|572672.455|151592.870
"199-D4-21"|7/10/2018 9:16:00|118.171|"MAN"|572778.845|151569.801
"199-D4-86"|7/10/2018 9:32:00|118.888|"MAN"|572389.064|151202.144
"199-D5-36"|7/10/2018 9:41:00|118.282|"MAN"|572909.823|151746.320
"199-D5-33"|7/10/2018 9:58:00|118.417|"MAN"|573095.030|151714.540
"199-D5-106"|7/10/2018 10:10:00|119.684|"MAN"|573503.740|151597.970
"199-D5-37"|7/10/2018 10:24:00|118.149|"MAN"|573092.236|151916.365
"199-D8-5"|7/10/2018 10:31:00|117.589|"MAN"|573537.146|152243.497
"199-D8-54B"|7/10/2018 10:36:00|118.123|"MAN"|573768.240|152398.650
"199-D8-54A"|7/10/2018 10:44:00|118.031|"MAN"|573781.170|152408.030
"199-D8-71"|7/10/2018 10:50:00|118.030|"MAN"|573837.097|152429.388
"199-D8-70"|7/10/2018 10:56:00|118.121|"MAN"|573942.097|152508.741
"199-D5-38"|7/10/2018 11:03:00|118.479|"MAN"|572996.824|151545.593
"199-D2-11"|7/10/2018 11:13:00|119.709|"MAN"|573328.160|151120.730
"199-H4-90"|7/16/2018 8:20:00|115.899|"MAN"|577922.940|152592.590
"199-H4-84"|7/16/2018 8:24:00|115.786|"MAN"|577902.580|152848.730
"199-H4-8"|7/16/2018 8:29:00|115.787|"MAN"|577860.691|152921.704
"199-H4-5"|7/16/2018 8:32:00|115.554|"MAN"|577944.937|152939.783
"199-H4-85"|7/16/2018 8:35:00|115.555|"MAN"|577980.020|152880.810
"199-H4-11"|7/16/2018 8:44:00|115.468|"MAN"|578141.906|152728.433
"199-H4-83"|7/16/2018 8:47:00|115.571|"MAN"|578135.040|152634.010
"199-H4-13"|7/16/2018 8:51:00|115.487|"MAN"|578219.304|152595.273
"199-H4-91"|7/16/2018 8:53:00|115.868|"MAN"|578126.580|152524.100
"199-H4-15B"|7/16/2018 8:58:00|115.459|"MAN"|577899.598|153059.548
"199-H4-10"|7/16/2018 9:00:00|115.600|"MAN"|577827.209|153155.813
"199-H2-1"|7/16/2018 9:02:00|115.725|"MAN"|577752.310|153239.890
"199-H1-7"|7/16/2018 9:05:00|115.851|"MAN"|577629.600|153172.100
"199-H3-2B"|7/16/2018 9:09:00|116.451|"MAN"|577628.271|152757.164
"199-H3-10"|7/16/2018 9:13:00|115.221|"MAN"|577545.140|152723.520
"199-H5-1A"|7/16/2018 9:17:00|116.209|"MAN"|577650.080|152257.724
"199-H4-12B"|7/16/2018 9:24:00|119.501|"MAN"|578004.385|152918.467
"699-99-41"|7/16/2018 9:29:00|115.993|"MAN"|577283.990|153590.740
"699-99-42B"|7/16/2018 9:33:00|116.047|"MAN"|577010.230|153761.020
"699-100-43B"|7/16/2018 9:36:00|116.403|"MAN"|576675.900|154008.650
"699-98-43"|7/16/2018 9:42:00|116.529|"MAN"|576863.240|153371.370
"699-99-44"|7/16/2018 9:48:00|116.676|"MAN"|576458.770|153592.400
"699-97-41"|7/16/2018 9:53:00|115.934|"MAN"|577217.500|153090.380
"699-97-43C"|7/16/2018 9:59:00|116.785|"MAN"|576857.310|152980.670
"699-97-48B"|7/16/2018 10:07:00|118.464|"MAN"|575247.590|152909.760
"699-97-48C"|7/16/2018 10:08:00|118.138|"MAN"|575245.390|152909.660
"699-97-45"|7/16/2018 10:13:00|117.946|"MAN"|576051.700|152978.950
"699-97-45B"|7/16/2018 10:14:00|117.695|"MAN"|576049.340|152979.410
"699-97-60"|7/16/2018 10:19:00|117.952|"MAN"|575682.050|152794.990
"699-98-51"|7/16/2018 10:43:00|118.072|"MAN"|574339.320|153302.710
"699-95-51"|7/16/2018 10:47:00|118.730|"MAN"|574439.500|152528.590
"699-96-52B"|7/16/2018 10:51:00|118.033|"MAN"|573910.160|152656.220
"199-D8-102"|7/23/2018 7:54:00|117.566|"MAN"|573661.840|152076.090
"199-H4-88"|7/23/2018 8:04:00|115.710|"MAN"|577850.510|152833.590
"199-H3-30"|7/23/2018 8:50:00|115.464|"MAN"|578100.230|152712.090
"199-D5-160"|7/23/2018 9:33:00|119.608|"MAN"|573517.160|151429.170
"699-88-41A"|7/25/2018 7:51:00|117.106|"MAN"|577406.820|150957.600
"699-93-37A"|7/25/2018 8:51:00|115.778|"MAN"|578449.320|151455.620
"199-H4-84"|7/26/2018 7:08:00|115.650|"MAN"|577902.580|152848.730
"199-H4-87"|8/3/2018 8:35:00|115.742|"MAN"|577736.160|152667.790
"199-D8-102"|8/16/2018 6:36:00|117.313|"MAN"|573661.840|152076.090
"199-D5-160"|8/16/2018 6:52:00|119.506|"MAN"|573517.160|151429.170
"199-H4-88"|8/16/2018 7:37:00|115.537|"MAN"|577850.510|152833.590
"199-D5-149"|8/16/2018 8:06:00|118.305|"MAN"|573327.620|151461.820
"199-H4-84"|8/16/2018 8:26:00|115.486|"MAN"|577902.580|152848.730
"199-D5-150"|8/16/2018 9:02:00|118.874|"MAN"|573429.420|151401.850
"199-H4-89"|8/16/2018 9:08:00|115.349|"MAN"|577923.320|152893.980
"199-D5-150"|8/16/2018 9:12:00|118.874|"MAN"|573429.420|151401.850
"199-N-367"|8/17/2018 7:00:00|116.813|"MAN"|571611.380|150340.410
"199-N-366"|8/17/2018 7:52:00|117.469|"MAN"|571594.870|150317.840
"199-N-365"|8/17/2018 8:22:00|117.723|"MAN"|571583.770|150296.660
"199-N-364"|8/17/2018 8:48:00|117.675|"MAN"|571569.710|150273.490
"199-N-363"|8/17/2018 9:20:00|117.848|"MAN"|571554.650|150249.900
"199-N-362"|8/17/2018 10:02:00|117.932|"MAN"|571538.550|150228.080
"199-D4-102"|8/21/2018 6:57:00|118.042|"MAN"|572750.410|151458.680
"199-N-14"|8/21/2018 10:03:00|118.555|"MAN"|571713.100|150243.370
"199-N-50"|8/22/2018 7:17:00|118.545|"MAN"|572090.901|150298.790
"199-N-51"|8/22/2018 8:32:00|118.481|"MAN"|571796.100|150496.966
"199-N-92A"|8/24/2018 6:38:00|117.559|"MAN"|571647.420|150383.528
"199-N-185"|8/29/2018 12:14:00|118.428|"MAN"|571546.330|150237.980
"199-N-343"|9/4/2018 8:10:00|117.689|"MAN"|571627.190|150353.330
"199-N-333"|9/4/2018 8:51:00|117.684|"MAN"|571597.440|150318.210
"199-N-316"|9/4/2018 9:38:00|117.697|"MAN"|571558.240|150251.370
"199-H4-88"|9/12/2018 8:24:00|115.124|"MAN"|577850.510|152833.590
"199-H4-84"|9/12/2018 9:13:00|115.025|"MAN"|577902.580|152848.730
"199-H1-5"|9/12/2018 10:04:00|117.010|"MAN"|574850.720|153090.300
"199-H4-82"|9/12/2018 10:39:00|118.240|"MAN"|574906.990|152677.720
"199-D5-160"|9/21/2018 7:42:00|119.058|"MAN"|573517.160|151429.170
"199-D8-102"|9/21/2018 8:32:00|116.962|"MAN"|573661.840|152076.090
"199-N-14"|10/1/2018 8:02:00|117.907|"MAN"|571713.100|150243.370
"199-N-51"|10/1/2018 8:06:00|117.729|"MAN"|571796.100|150496.966
"199-N-50"|10/1/2018 8:12:00|117.910|"MAN"|572090.901|150298.790
"199-N-92A"|10/1/2018 8:43:00|117.556|"MAN"|571647.420|150383.528
"699-97-60"|10/1/2018 11:13:00|117.461|"MAN"|575682.050|152794.990
"699-97-45"|10/1/2018 11:18:00|117.676|"MAN"|576051.700|152978.950
"699-97-45B"|10/1/2018 11:21:00|117.204|"MAN"|576049.340|152979.410
"699-101-45"|10/1/2018 11:26:00|115.309|"MAN"|576032.400|154124.170
"699-100-43B"|10/1/2018 11:34:00|115.205|"MAN"|576675.900|154008.650
"699-99-42B"|10/1/2018 11:41:00|115.082|"MAN"|577010.230|153761.020
"699-99-41"|10/1/2018 11:49:00|114.807|"MAN"|577283.990|153590.740
"699-97-41"|10/1/2018 11:56:00|115.292|"MAN"|577217.500|153090.380
"699-97-43C"|10/1/2018 12:05:00|116.311|"MAN"|576857.310|152980.670
"699-98-43"|10/1/2018 12:10:00|115.821|"MAN"|576863.240|153371.370
"699-99-44"|10/1/2018 12:16:00|115.816|"MAN"|576458.770|153592.400
"199-D4-86"|10/2/2018 7:14:00|117.697|"MAN"|572389.064|151202.144
"199-D3-2"|10/2/2018 7:19:00|117.705|"MAN"|572453.955|151165.653
"199-D4-19"|10/2/2018 7:25:00|117.606|"MAN"|572559.349|151282.037
"199-D4-13"|10/2/2018 7:29:00|117.446|"MAN"|572665.855|151424.474
"199-D5-134"|10/2/2018 7:38:00|117.648|"MAN"|573675.320|151862.460
"699-98-51"|10/2/2018 7:49:00|117.324|"MAN"|574339.320|153302.710
"699-97-48C"|10/2/2018 7:57:00|117.606|"MAN"|575245.390|152909.660
"699-97-48B"|10/2/2018 7:58:00|118.018|"MAN"|575247.590|152909.760
"699-95-51"|10/2/2018 8:07:00|118.156|"MAN"|574439.500|152528.590
"699-96-52B"|10/2/2018 8:11:00|116.887|"MAN"|573910.160|152656.220
"199-D8-70"|10/2/2018 8:15:00|116.952|"MAN"|573942.097|152508.741
"199-D8-71"|10/2/2018 8:20:00|116.867|"MAN"|573837.097|152429.388
"199-D8-54A"|10/2/2018 8:24:00|116.864|"MAN"|573781.170|152408.030
"199-D8-54B"|10/2/2018 8:27:00|117.129|"MAN"|573768.240|152398.650
"199-D8-5"|10/2/2018 8:31:00|116.479|"MAN"|573537.146|152243.497
"199-D5-126"|10/2/2018 8:36:00|118.070|"MAN"|573705.710|151843.280
"199-D5-14"|10/2/2018 8:42:00|118.418|"MAN"|573789.632|151787.990
"199-D5-133"|10/2/2018 8:50:00|119.444|"MAN"|573731.550|151497.370
"199-D5-17"|10/2/2018 8:55:00|119.458|"MAN"|573730.520|151322.830
"199-D5-19"|10/2/2018 9:02:00|119.344|"MAN"|573849.120|151243.190
"199-D2-11"|10/2/2018 9:10:00|119.294|"MAN"|573328.160|151120.730
"199-D5-43"|10/2/2018 9:16:00|118.721|"MAN"|573179.976|151269.430
"199-D5-97"|10/2/2018 9:19:00|118.488|"MAN"|573250.110|151302.470
"199-D5-141"|10/2/2018 9:23:00|117.918|"MAN"|573243.430|151424.510
"199-D4-15"|10/2/2018 9:28:00|117.869|"MAN"|572936.636|151424.862
"199-D5-38"|10/2/2018 9:32:00|117.696|"MAN"|572996.824|151545.593
"199-D5-33"|10/2/2018 9:38:00|117.541|"MAN"|573095.030|151714.540
"199-D5-106"|10/2/2018 9:44:00|119.144|"MAN"|573503.740|151597.970
"199-D5-37"|10/2/2018 9:50:00|117.193|"MAN"|573092.236|151916.365
"199-D5-36"|10/2/2018 10:15:00|117.403|"MAN"|572909.823|151746.320
"199-D4-23"|10/2/2018 10:44:00|116.970|"MAN"|572672.455|151592.870
"199-D4-21"|10/2/2018 10:51:00|117.087|"MAN"|572778.845|151569.801
"199-D4-20"|10/2/2018 10:56:00|118.180|"MAN"|572794.042|151257.474
"199-D5-40"|10/2/2018 11:03:00|118.403|"MAN"|573003.258|151272.017
"199-H4-90"|10/3/2018 10:25:00|115.042|"MAN"|577922.940|152592.590
"199-H4-5"|10/3/2018 10:34:00|114.390|"MAN"|577944.937|152939.783
"199-H4-84"|10/3/2018 10:38:00|114.735|"MAN"|577902.580|152848.730
"199-H4-8"|10/3/2018 10:44:00|114.751|"MAN"|577860.691|152921.704
"199-H4-85"|10/3/2018 10:48:00|114.348|"MAN"|577980.020|152880.810
"199-H4-83"|10/3/2018 11:02:00|114.445|"MAN"|578135.040|152634.010
"199-H4-91"|10/3/2018 11:07:00|114.839|"MAN"|578126.580|152524.100
"199-H2-1"|10/3/2018 11:13:00|114.525|"MAN"|577752.310|153239.890
"199-H3-2B"|10/3/2018 11:21:00|115.257|"MAN"|577628.271|152757.164
"199-H3-10"|10/3/2018 11:25:00|114.573|"MAN"|577545.140|152723.520
"199-D4-86"|10/5/2018 6:43:00|117.703|"MAN"|572389.064|151202.144
"199-D5-36"|10/5/2018 8:01:00|117.393|"MAN"|572909.823|151746.320
"199-D5-13"|10/5/2018 8:22:00|116.987|"MAN"|573535.527|151955.183
"199-D5-17"|10/5/2018 8:54:00|119.429|"MAN"|573730.520|151322.830
"199-D5-19"|10/5/2018 9:27:00|119.320|"MAN"|573849.120|151243.190
"199-H3-30"|10/5/2018 10:17:00|114.357|"MAN"|578100.230|152712.090
"199-D4-13"|10/8/2018 7:50:00|117.504|"MAN"|572665.855|151424.474
"199-D5-141"|10/8/2018 8:15:00|117.780|"MAN"|573243.430|151424.510
"199-D8-101"|10/8/2018 9:53:00|117.214|"MAN"|574069.460|152262.430
"699-100-43B"|10/16/2018 10:01:00|115.074|"MAN"|576675.900|154008.650
"699-99-44"|10/16/2018 10:52:00|115.762|"MAN"|576458.770|153592.400
"699-91-46A"|10/18/2018 7:36:00|118.539|"MAN"|575910.950|151156.642
"699-90-45"|10/18/2018 8:12:00|118.450|"MAN"|576169.250|151024.529
"699-88-41"|10/18/2018 8:56:00|117.558|"MAN"|577221.545|150333.764
"699-90-37B"|10/18/2018 9:58:00|114.944|"MAN"|578474.693|151031.322
"699-93-37A"|10/19/2018 7:21:00|115.011|"MAN"|578449.320|151455.620
"699-94-41"|10/19/2018 8:48:00|116.337|"MAN"|577223.050|152111.680
"699-99-41"|10/19/2018 8:59:00|114.656|"MAN"|577283.990|153590.740
"699-94-43"|10/19/2018 9:21:00|117.516|"MAN"|576625.600|152087.900
"699-98-43"|10/19/2018 9:40:00|115.726|"MAN"|576863.240|153371.370
"699-95-45"|10/19/2018 10:02:00|118.011|"MAN"|576257.000|152556.280
"699-98-49A"|10/19/2018 10:25:00|117.466|"MAN"|574823.368|153310.153
"699-93-48A"|10/19/2018 10:52:00|118.503|"MAN"|575094.127|151795.301
"699-97-48B"|10/19/2018 12:04:00|117.944|"MAN"|575247.590|152909.760
"699-96-52B"|10/22/2018 10:05:00|116.812|"MAN"|573910.160|152656.220
"699-95-51"|10/22/2018 10:46:00|118.043|"MAN"|574439.500|152528.590
"699-95-48"|10/22/2018 11:26:00|118.234|"MAN"|575253.420|152323.050
"699-97-41"|10/23/2018 12:35:00|115.155|"MAN"|577217.500|153090.380
"699-97-45"|10/23/2018 13:29:00|117.595|"MAN"|576051.700|152978.950
"199-H6-3"|10/25/2018 10:44:00|115.632|"MAN"|578340.400|151929.350
"199-D3-5"|10/29/2018 7:21:00|117.759|"MAN"|572787.660|150994.540
"199-H6-1"|10/29/2018 7:48:00|115.207|"MAN"|578236.557|152247.630
"199-H3-11"|10/29/2018 8:15:00|115.330|"MAN"|577786.740|152490.410
"199-H3-6"|10/29/2018 8:27:00|114.741|"MAN"|578266.470|152425.330
"199-D4-15"|10/29/2018 8:47:00|117.639|"MAN"|572936.636|151424.862
"199-H4-91"|10/29/2018 8:54:00|114.768|"MAN"|578126.580|152524.100
"199-H5-1A"|10/29/2018 9:10:00|115.644|"MAN"|577650.080|152257.724
"199-D4-5"|10/29/2018 9:22:00|116.964|"MAN"|572740.543|151556.500
"199-D2-12"|10/29/2018 10:05:00|117.327|"MAN"|574343.450|153300.010
"199-H3-10"|10/29/2018 10:13:00|114.511|"MAN"|577545.140|152723.520
"199-D8-102"|10/30/2018 7:07:00|116.697|"MAN"|573661.840|152076.090
"199-H3-3"|10/30/2018 7:47:00|115.494|"MAN"|577562.091|152363.166
"199-D2-6"|10/30/2018 8:26:00|118.210|"MAN"|573000.210|151119.860
"199-H3-2A"|10/30/2018 8:29:00|115.116|"MAN"|577624.630|152750.040
"199-D6-3"|10/30/2018 8:32:00|118.672|"MAN"|574159.090|151643.850
"199-D4-48"|10/30/2018 9:05:00|117.246|"MAN"|572881.300|151703.459
"199-D8-4"|10/30/2018 9:05:00|116.707|"MAN"|573447.185|152090.212
"199-H2-1"|10/30/2018 9:41:00|114.551|"MAN"|577752.310|153239.890
"199-D4-32"|10/30/2018 10:01:00|116.997|"MAN"|572790.871|151573.746
"199-D8-71"|10/30/2018 10:24:00|116.834|"MAN"|573837.097|152429.388
"199-H1-3"|10/30/2018 10:32:00|116.931|"MAN"|576163.040|153372.220
"199-D4-19"|10/30/2018 10:53:00|117.426|"MAN"|572559.349|151282.037
"199-D4-1"|10/30/2018 11:19:00|116.948|"MAN"|572752.848|151558.893
"199-H1-5"|10/30/2018 11:19:00|117.758|"MAN"|574850.720|153090.300
"199-D8-94"|10/30/2018 11:45:00|116.776|"MAN"|574047.820|152949.530
"199-D8-93"|10/30/2018 12:09:00|116.970|"MAN"|574148.700|153085.800
"199-H4-46"|10/31/2018 7:00:00|115.262|"MAN"|577883.861|152439.868
"199-D8-6"|10/31/2018 7:02:00|117.147|"MAN"|573434.693|152060.822
"199-D5-132"|10/31/2018 7:49:00|118.769|"MAN"|573875.350|151586.870
"199-H4-47"|10/31/2018 7:50:00|115.112|"MAN"|577891.179|152553.297
"199-H4-16"|10/31/2018 8:22:00|114.971|"MAN"|577981.910|152591.573
"199-D5-149"|10/31/2018 8:27:00|117.739|"MAN"|573327.620|151461.820
"199-H4-12A"|10/31/2018 9:32:00|114.561|"MAN"|578009.151|152912.729
"199-D5-151"|10/31/2018 9:37:00|118.000|"MAN"|573312.030|151391.880
"199-H4-11"|10/31/2018 10:30:00|114.463|"MAN"|578141.906|152728.433
"199-D5-152"|10/31/2018 10:34:00|118.169|"MAN"|573300.180|151349.100
"199-H4-13"|10/31/2018 11:16:00|114.460|"MAN"|578219.304|152595.273
"199-D5-43"|10/31/2018 11:36:00|118.485|"MAN"|573179.976|151269.430
"199-H4-49"|11/1/2018 7:27:00|115.564|"MAN"|577713.830|152445.154
"199-H4-87"|11/1/2018 8:22:00|115.101|"MAN"|577736.160|152667.790
"199-H4-65"|11/1/2018 9:07:00|114.662|"MAN"|577998.259|152787.285
"199-H4-83"|11/1/2018 10:19:00|114.499|"MAN"|578135.040|152634.010
"199-H4-82"|11/1/2018 12:53:00|117.997|"MAN"|574906.990|152677.720
"199-D5-142"|11/2/2018 10:15:00|118.894|"MAN"|573791.870|151563.260
"199-H4-15CR"|11/5/2018 9:04:00|114.923|"MAN"|577907.681|153059.983
"199-H4-15CS"|11/5/2018 9:12:00|114.851|"MAN"|577907.681|153059.983
"199-H4-15CP"|11/5/2018 11:54:00|145.096|"MAN"|577907.681|153059.983
"199-H4-90"|11/5/2018 12:55:00|114.959|"MAN"|577922.940|152592.590
"199-D5-14"|11/6/2018 7:41:00|118.180|"MAN"|573789.632|151787.990
"199-D4-22"|11/6/2018 8:30:00|117.013|"MAN"|572788.453|151539.293
"199-D4-102"|11/6/2018 9:33:00|117.391|"MAN"|572750.410|151458.680
"199-D4-103"|11/6/2018 11:00:00|117.901|"MAN"|572749.450|151243.340
"199-D4-20"|11/6/2018 12:17:00|117.900|"MAN"|572794.042|151257.474
"199-D5-40"|11/7/2018 7:53:00|118.110|"MAN"|573003.258|151272.017
"199-D5-18"|11/7/2018 8:21:00|119.042|"MAN"|573861.700|151325.180
"199-D5-42"|11/7/2018 9:07:00|117.794|"MAN"|573479.771|151622.674
"199-D5-41"|11/7/2018 10:42:00|117.309|"MAN"|573358.160|151792.191
"199-D5-44"|11/7/2018 11:25:00|117.305|"MAN"|572993.581|151835.736
"199-D4-23"|11/7/2018 12:17:00|117.176|"MAN"|572672.455|151592.870
"199-D5-150"|11/8/2018 7:50:00|118.267|"MAN"|573429.420|151401.850
"199-D5-145"|11/8/2018 8:53:00|117.692|"MAN"|573215.620|151396.280
"199-D5-143"|11/8/2018 11:42:00|117.869|"MAN"|573701.530|151784.260
"199-H4-15CQ"|11/9/2018 7:45:00|122.025|"MAN"|577907.681|153059.983
"699-97-43B"|11/9/2018 9:06:00|116.461|"MAN"|576859.840|152981.300
"699-97-43C"|11/9/2018 9:25:00|116.151|"MAN"|576857.310|152980.670
"199-D5-133"|11/9/2018 9:56:00|119.226|"MAN"|573731.550|151497.370
"199-D2-11"|11/9/2018 10:45:00|119.073|"MAN"|573328.160|151120.730
"199-D5-97"|11/9/2018 11:36:00|118.189|"MAN"|573250.110|151302.470
"699-97-45B"|11/12/2018 11:03:00|117.048|"MAN"|576049.340|152979.410
"199-H4-8"|11/13/2018 8:03:00|114.815|"MAN"|577860.691|152921.704
"199-H4-88"|11/13/2018 10:05:00|114.904|"MAN"|577850.510|152833.590
"699-98-46"|11/13/2018 11:17:00|117.146|"MAN"|575726.860|153365.630
"199-H4-84"|11/13/2018 11:20:00|114.886|"MAN"|577902.580|152848.730
"699-99-42B"|11/13/2018 11:55:00|115.600|"MAN"|577010.230|153761.020
"199-H4-85"|11/13/2018 12:00:00|115.113|"MAN"|577980.020|152880.810
"199-D5-160"|11/16/2018 12:08:00|118.609|"MAN"|573517.160|151429.170
