NAME,DATE,STD_VALUE_RPTD,REVIEW_QUALIFIER
199-D5-36,2020-10-15,1.65,
199-D5-38,2014-03-21,12.2,
199-D5-38,2014-06-20,8.0,
199-D5-38,2014-09-26,8.0,
199-D5-38,2014-12-17,12.4,Q
199-D5-38,2015-02-23,8.8,
199-D5-38,2015-02-23,11.2,
199-D5-38,2015-05-29,12.7,
199-D5-38,2015-05-29,11.8,
199-D5-38,2015-05-29,12.0,Q
199-D5-38,2015-05-29,8.7,Q
199-D5-38,2015-11-16,13.0,
199-D5-38,2015-12-18,1.5,
199-D5-38,2015-12-18,14.0,
199-D5-38,2016-03-14,9.1,
199-D5-38,2016-03-14,8.6,
199-D5-38,2016-06-19,10.0,
199-D5-38,2016-12-08,9.6,
199-D5-38,2016-12-08,8.8,
199-D5-38,2017-12-07,7.9,
199-D5-38,2018-12-14,5.9,
199-D5-38,2018-12-14,6.2,
199-D5-38,2019-12-03,6.83,H
199-D5-38,2020-12-07,4.62,
