wname,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
199-H4-82_E_DX,-71.52352393,-5.566988796,-92.15780355,-87.08415508,-87.00524756,-86.57590046,-94.83848564,-85.79000827,-47.81795251,-119.9511516,-119.599959,-91.84984198,-113.0021814,-114.2874764,-124.9206059,-125.1657173,-125.241511,-0.815629675,0,0,-122.3433156,-125.1253843,-121.4068051,-125.3887756,-124.9422193,-123.1938189,-125.2098845,-121.4802421,-125.2808304,-122.3979517,-120.8848704,-121.3733104,-126.2173042,-134.2819248,-129.6325011,-130.7826185,-129.9636268,-128.5901073,-126.0802845,-130.2871246,-126.6281921,-129.9461854,-130.8445283,-129.4005776,-76.789944,-29.57443145,-131.3448944,-130.9002105,-130.7111842,-114.9031463,-129.2853057,-130.8500151,-131.5797526,-127.6199248,-36.5206588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H4-82_I_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.49440515,88.54250642,104.4663261,104.9558651,93.66164255,97.333881,94.62301051,95.82570039,94.83282398,95.41922146,94.28821338,86.92613635,92.79358698,94.68357707,22.43246177,76.50399087,169.0162853,145.1720609,147.9985533,147.758595,151.2770725,163.4081733,148.6465789,139.7466119,148.8622251,148.7868019,157.7749119,142.7015314,185.0216296,162.7329443,198.900583,181.6958946
199-H4-86_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.23593341,-246.5183544,-204.6275298,-177.4584334,-170.9036907,-170.7890294,-169.5477812,-166.2074327,-177.2502358,-188.2124779,-178.5770831,-156.1392037,-170.0886064,-143.6947742,-111.5181786,-82.15963763,-80.13511081,-88.69056887,-116.9175165,-130.4222458,-137.6406825,-220.7007592,-160.1312686,-163.138553,-300.0340388,-74.72301652,-20.79628546,-158.732987,-116.9749733,-111.821622,-120.9773076,-146.0473367,-154.582346,-134.6041324,-130.9038738,-154.2698421,-163.5255603,-148.6920038,-194.0254797,-123.9302938,-94.60976157,-86.48147686,-77.61714563,-71.41689699,-72.21524345,-61.9505059,-53.38319503,-92.5314453,-65.75061794,-4.18080218,-0.000252361,-0.00012211,0,0,-0.00012211,0,-67.86702846,-77.23864126,-81.63493096,-165.4655707,-213.3654894,-170.0021526,-100.0996155,-62.2162661,-51.40914849,-47.84709396,-49.76397674,-36.16391444,-63.71162516,-33.99966936,-41.75759037,-80.73471976,-91.39103152,-96.23928696,-82.58830886,-47.87615614,-2.387584267,-3.2554526
199-H4-92_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.32747325,-147.6781245,-146.5571547,-131.1976419,-138.9593484,-130.4276895,-126.5482101,-122.9199556,-119.5786684,-116.0513902,-117.2317503,-121.140935,-132.3328864,-140.5429929,-51.45141483,-12.52743585,-141.1169099,-143.0921572,-138.2468365,-133.7478157,-132.6271119,-133.8446489,-135.2322581,-132.3179076,-136.7576521,-149.0035064,-119.4003791,-150.8647396,-148.6954229,-146.1004226,-141.0712408,-136.401266,-131.5793645,-128.763896,-124.9321575,-112.6133832,-113.109565,-119.9629399,-118.3818596,-114.8739446,-115.8407505,-115.4970231,-108.8947674,-110.4986822,-111.222525,-108.7823041,-107.8762356,-101.3525211,-104.7462063,-111.8290707,-115.1883168,-114.8045454,-115.0848896,-114.8796227,-114.0932343,-113.92863,-114.5785474,-112.1962554,-112.7426326,-108.8298048,-109.0251076,-110.5382459,-110.6700025,-77.34324476,-84.85252946,-103.4076853,-114.5892451
199-H4-93_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.92700931,-38.79581232,-25.26079801,-16.12206119,-19.54834568,-30.01086101,-34.99208582,-36.27179862,-41.72437645,-48.69816403,-50.76247021,-51.62517736,-49.10345526,-43.58179166,-36.80213456,-7.49938565,-0.00012211,-11.46168071,-36.75254569,-37.85939957,-63.02854182,-117.0697347,-225.0467762,-75.86999575,-42.9945606,-137.9306937,-63.87563924,-75.62040291,-25.99782955,-48.10972204,-61.32767163,-59.50916881,-62.263889,-66.80100409,-78.75191386,-87.12646188,-173.35222,-162.2906618,-44.29182061,-0.00012211,0,0,-0.89653162,-28.43650464,-33.14651528,-42.22385112,-41.99057625,-34.94556191,-14.17812697,-18.7963923,-7.549747884,-24.47743794,-7.78561149,0,0,-23.25162856,-27.5785435,-34.05544107,-20.3459682,0,-38.83161904,-67.67897906,-43.84425896,-28.13646409,-12.76879848,-8.472558739,-3.28903285,-33.30252302,-24.3426285,-37.72350336,-45.90896404,-59.3515655,-55.72880602,-38.88519684,-42.57841786,-38.64757078
199-H5-16_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-154.3969057,-302.1394594,-294.3887714,-293.2288363,-301.0181233,-291.9159299,-281.0747518,-265.6100087,-249.3225146,-244.622963,-297.8132202,-268.9493509,-297.0502077,-271.1536806,-107.8222752,-35.32872681,-306.1532151,-308.0628486,-307.1651407,-306.0480784,-305.9633341,-305.1959948,-306.8277955,-241.392543,-277.5441161,-309.7980765,-238.5865773,-305.1151499,-178.7518225,-130.6047205,-129.1303481,-129.6014485,-129.3696314,-13.03658571,-169.180572,-261.41089,-55.0539936,-28.18811662,-162.9164756,-165.4331423,-248.2734415,-262.0963626,-248.6102208,-249.6814919,-248.4441597,-280.4803203,-287.3743212,-273.5698712,-275.0278279,-258.8938366,-288.1665342,-288.0803001,-286.9352991,-285.7864679,-284.5532993,-283.272976,-282.6391248,-282.1589665,-281.9928561,-281.9651779,-284.4288937,-284.9021676,-273.1623901,-185.3219388,-236.6042435,-274.4482817,-273.6116328
199-H6-2_E_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08861065,-12.05066957,-2.320961051,0,0,0,0,0,0,-1.98368102,-0.53276593,0,0,0,0,-0.00012211,0,0,0,0,-16.92762086,-20.97419973,-21.55925316,-57.13571674,-45.45166209,0,0,0,-6.573616826,-11.13301292,0,0,-1.79709287,-14.14721279,-5.41240364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H6-2_I_HX,168.4160228,120.7361143,189.9336466,211.076075,239.7130326,179.1396915,162.0426105,134.4364572,94.0883025,95.03080898,99.76225621,100.7401868,142.3289738,155.6136085,142.6056751,120.4199488,126.5975425,25.2345525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199-H6-7_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0012339,341.6524319,244.2738505,343.7693594,424.7695259,418.9180147,379.8190327,394.8117912,385.3123414,600.76789,663.1693848,714.7498821,715.9555962,538.2002565,681.4501188,735.736073,750.0593318,749.5365789,749.8935064,744.4693802,667.9262572,760.4933871,852.9226507,770.0715734,209.7555515,87.28057691,754.82846,550.7673129,514.5720284,489.7114093,563.6576885,539.7583149,563.4141154,776.100022,540.6698579,566.8029935,425.9379965,548.8241358,474.7979929,455.4264625,509.5264432,3.16081735,0,0.07021325,205.2800083,254.1166492,358.9880955,320.8943343,350.5282333,95.85528764,103.3324126,285.5175776,287.5165427,134.6626638,201.6848174,230.2253392,208.3772308,265.6235629,609.6971878,500.5937304,63.790264,225.9705547,331.1363106,364.5416706,367.3430246,419.9353131,420.4894265,411.3677092,303.1549384,209.6522464,0,0,0,0,0,0,0
199-H6-8_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.9938555,386.6473293,286.6617727,247.681269,410.6218613,425.1685814,385.2239456,411.538419,472.2343138,638.1781202,666.1430767,711.962355,713.7149998,553.316408,682.6382491,737.5041118,750.1643464,750.8027375,750.4376591,741.3365261,644.6577204,726.8239968,811.7684303,733.7793824,196.1836355,77.8446854,665.610498,489.7818342,454.9000463,426.6053277,233.5883228,458.7032844,614.7300166,369.551506,397.6773832,635.6642416,476.2214292,607.2398258,530.0085641,479.0416166,536.9549136,5.98351211,0,24.26240223,135.4139578,139.2012483,159.9479571,152.2772755,155.8104062,250.8559662,152.8320212,159.7892222,130.6680794,54.78367462,0.2716358,87.06797119,92.65447113,117.9570389,388.6263417,313.3265671,28.76459793,102.4830358,143.1598102,153.9836651,124.4319217,0,0,0,0,0,0,0,0,0,0,0,0
699-90-45B_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5561797,155.4484722,156.7924393,59.87395208,0.27450328,67.39990102,275.1912477,773.6348408,796.0061499,877.6589171,614.5157665,303.848511,453.6836597,198.886052,274.7882115,337.4468333,366.1649073,586.7781616,425.6180683,421.4831958,691.7275069,655.3532702,520.654816,276.2506741,248.7925392,184.11526,251.1647295,124.6102023,362.8977321,285.0900426,234.1802379,226.8245432,337.220075,369.0734372,376.0121019,465.6661187,404.1679733,367.7795678,399.2066888,406.6889424,393.0928487,351.8812711,288.642519,292.074791,424.7545064,271.8307968,432.2093219,628.0549569,387.2784834,347.3966003,382.8566198,345.2375734,316.7637194,298.6304541,310.5695675,211.153829,277.0589202,228.8409049,53.58699662,0,0,0,0,0
699-90-47B_I_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.84679181,229.8625504,202.4644204,202.2124505,236.8234513,152.7038057,316.9194096,281.5291885,321.023893,352.8119468,338.2471422,270.1674877,276.1390656,260.5231503,250.6038579,257.3705143,234.193727,227.1829686,245.1769761,202.3488212,339.8029457,321.6489375,411.6291467,371.0113148,389.7279855,358.7275535,308.2146436,289.8781501,287.6105308,287.6431708,288.6684063,275.33788,261.4550938,250.7074519,294.7544908,269.451919,311.7130055,313.0917495,280.1338413,277.9515443,280.5407729,283.675939,297.5467802,282.7667332,280.3627284,260.8902048,277.3356215,282.7029991,67.13742121,225.8093532,334.2851408,274.0827332,278.749643,279.2805895,285.3002462,309.2467717,281.7406176,264.6595899,283.6435798,284.8674965,302.9547879,272.8556498,354.8987171,78.61160947,0,92.70041705
699-93-48C_I_DX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91887775,374.2571777,417.1459544,405.4031526,403.5745269,430.5058874,458.2422854,442.8077372,366.0143212,411.7480818,370.4278569,318.5862111,250.1314672,238.0616589,248.2465773,286.6750298,290.840499,4.68255217,307.3482534,311.3813548,358.4532171,408.7345292,327.6797265,334.2803989,315.5003693,304.1372523,313.6090075,274.5007727,272.3488933,295.064406,253.7153477,297.9777064,286.3936476,391.5033428,368.7357787,389.9553544,359.5521623,308.0863182,290.7078876,289.8711776,288.8626833,278.1184687,277.6627978,261.2892685,245.6969571,277.961191,266.8296393,312.0422141,313.7842354,279.6958694,184.3492228,282.3045216,287.0671779,301.9030545,284.5618007,281.7551487,259.4950289,277.5927851,282.9559906,67.11116756,224.7272144,336.4408056,275.0095481,281.1945132,281.7914154,287.9776301,313.4164008,283.5986434,264.2953073,280.877422,282.9090515,301.140966,269.4818726,355.5448866,251.244622,320.1249314,314.6191014
699-95-45B_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07199153,273.0090688,212.9160025,326.9188591,393.1805237,368.2313748,459.7245998,418.9436578,436.6084323,630.8866878,661.0409749,699.7705263,716.3807832,467.3622388,0,0,0,0,0,59.34521578,862.6939296,941.8827856,1012.575093,889.7592773,269.8977792,104.5079778,898.646321,660.7325902,612.0424284,575.0984143,698.7473448,695.3796949,729.9925966,827.6001587,695.830407,705.3281187,570.9707299,731.7422131,583.202855,594.3855829,651.7897219,512.9694568,547.5605029,442.4210149,409.2015592,330.922496,478.1603732,423.5733364,467.1780847,367.4525247,318.3719081,367.8504974,383.3893776,478.7803663,354.4075754,306.8536381,277.5320028,353.5920954,812.9295417,586.1547421,86.20953789,301.9713669,431.0829792,463.9705114,489.4900239,559.8946203,560.6577511,567.3568845,485.9539015,416.8466628,435.2228461,443.4485705,404.9460664,427.9919559,490.9488721,435.6696506,484.1619983
699-97-47C_I_HX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53369856,62.74228749,153.0877196,196.7343191,170.9119942,164.7062419,147.5768195,121.2645104,122.6595235,178.3502027,257.3271246,222.8590535,264.1553123,184.1898489,167.5059799,176.8422419,170.0021526,161.3342963,231.8036371,126.8083044,137.6515136,216.5606197,187.7404373,67.13864231,73.9913334,204.2426798,86.710311,76.73783152,78.22305545
