TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014540E+03 1.062036E+03 6.138446E+02 4.511076E-02 1.082279E-02 
2.014542E+03 1.061796E+03 6.167516E+02 4.539010E-02 1.094706E-02 
2.014545E+03 1.061556E+03 6.196580E+02 4.567200E-02 1.107211E-02 
2.014548E+03 1.061316E+03 6.225637E+02 4.595660E-02 1.119793E-02 
2.014551E+03 1.061075E+03 6.254688E+02 4.624404E-02 1.132454E-02 
2.014553E+03 1.060835E+03 6.283732E+02 4.653444E-02 1.145194E-02 
2.014556E+03 1.060594E+03 6.312770E+02 4.682795E-02 1.158015E-02 
2.014559E+03 1.060353E+03 6.341801E+02 4.712469E-02 1.170917E-02 
2.014562E+03 1.060112E+03 6.370825E+02 4.742482E-02 1.183901E-02 
2.014564E+03 1.059872E+03 6.399843E+02 4.772848E-02 1.196969E-02 
2.014567E+03 1.059631E+03 6.428854E+02 4.803583E-02 1.210120E-02 
2.014570E+03 1.059391E+03 6.457858E+02 4.834702E-02 1.223357E-02 
2.014573E+03 1.059150E+03 6.486856E+02 4.866224E-02 1.236680E-02 
2.014575E+03 1.058910E+03 6.515848E+02 4.898164E-02 1.250090E-02 
2.014578E+03 1.058670E+03 6.544832E+02 4.930544E-02 1.263589E-02 
2.014581E+03 1.058431E+03 6.573811E+02 4.963382E-02 1.277178E-02 
2.014581E+03 1.058426E+03 6.574426E+02 4.985437E-02 1.277468E-02 
2.014584E+03 1.062470E+03 6.603515E+02 5.258889E-02 1.291866E-02 
2.014586E+03 1.065239E+03 6.632679E+02 5.443978E-02 1.306771E-02 
2.014589E+03 1.067718E+03 6.661912E+02 5.602513E-02 1.322110E-02 
2.014592E+03 1.070063E+03 6.691209E+02 5.750271E-02 1.337853E-02 
2.014595E+03 1.072338E+03 6.720568E+02 5.893157E-02 1.353988E-02 
2.014597E+03 1.074573E+03 6.749988E+02 6.033742E-02 1.370507E-02 
2.014600E+03 1.076784E+03 6.779469E+02 6.173169E-02 1.387409E-02 
2.014603E+03 1.078980E+03 6.809010E+02 6.311916E-02 1.404690E-02 
2.014605E+03 1.081165E+03 6.838610E+02 6.450146E-02 1.422349E-02 
2.014608E+03 1.083342E+03 6.868270E+02 6.587875E-02 1.440386E-02 
2.014611E+03 1.085512E+03 6.897990E+02 6.725052E-02 1.458798E-02 
2.014614E+03 1.087677E+03 6.927769E+02 6.861600E-02 1.477584E-02 
2.014616E+03 1.089838E+03 6.957607E+02 6.997434E-02 1.496742E-02 
2.014619E+03 1.091995E+03 6.987504E+02 7.132472E-02 1.516270E-02 
2.014622E+03 1.094148E+03 7.017461E+02 7.266636E-02 1.536165E-02 
2.014625E+03 1.096299E+03 7.047476E+02 7.399855E-02 1.556424E-02 
2.014627E+03 1.098447E+03 7.077549E+02 7.532066E-02 1.577046E-02 
2.014630E+03 1.100593E+03 7.107682E+02 7.663214E-02 1.598027E-02 
2.014633E+03 1.102736E+03 7.137873E+02 7.793249E-02 1.619363E-02 
2.014636E+03 1.104878E+03 7.168123E+02 7.922131E-02 1.641053E-02 
2.014638E+03 1.107017E+03 7.198432E+02 8.049821E-02 1.663092E-02 
2.014641E+03 1.109156E+03 7.228799E+02 8.176290E-02 1.685478E-02 
2.014644E+03 1.111292E+03 7.259224E+02 8.301510E-02 1.708206E-02 
2.014647E+03 1.113427E+03 7.289708E+02 8.425459E-02 1.731274E-02 
2.014649E+03 1.115561E+03 7.320251E+02 8.548120E-02 1.754677E-02 
2.014652E+03 1.117694E+03 7.350851E+02 8.669478E-02 1.778413E-02 
2.014655E+03 1.119826E+03 7.381511E+02 8.789521E-02 1.802477E-02 
2.014657E+03 1.121956E+03 7.412228E+02 8.908242E-02 1.826867E-02 
2.014660E+03 1.124086E+03 7.443004E+02 9.025634E-02 1.851578E-02 
2.014663E+03 1.126215E+03 7.473838E+02 9.141694E-02 1.876606E-02 
2.014666E+03 1.128343E+03 7.504730E+02 9.256420E-02 1.901949E-02 
2.014666E+03 1.128388E+03 7.505386E+02 9.273182E-02 1.902488E-02 
2.014668E+03 1.132837E+03 7.536402E+02 9.625563E-02 1.928841E-02 
2.014671E+03 1.136511E+03 7.567518E+02 9.913659E-02 1.955983E-02 
2.014674E+03 1.139948E+03 7.598728E+02 1.017800E-01 1.983849E-02 
2.014677E+03 1.143275E+03 7.630029E+02 1.043184E-01 2.012410E-02 
2.014679E+03 1.146543E+03 7.661420E+02 1.067982E-01 2.041650E-02 
2.014682E+03 1.149776E+03 7.692899E+02 1.092388E-01 2.071558E-02 
2.014685E+03 1.152988E+03 7.724466E+02 1.116484E-01 2.102125E-02 
2.014688E+03 1.156186E+03 7.756120E+02 1.140304E-01 2.133345E-02 
2.014690E+03 1.159374E+03 7.787862E+02 1.163857E-01 2.165210E-02 
2.014693E+03 1.162555E+03 7.819691E+02 1.187142E-01 2.197712E-02 
2.014696E+03 1.165729E+03 7.851607E+02 1.210154E-01 2.230844E-02 
2.014699E+03 1.168899E+03 7.883610E+02 1.232885E-01 2.264599E-02 
2.014701E+03 1.172065E+03 7.915699E+02 1.255326E-01 2.298968E-02 
2.014704E+03 1.175228E+03 7.947875E+02 1.277471E-01 2.333943E-02 
2.014707E+03 1.178387E+03 7.980138E+02 1.299311E-01 2.369516E-02 
2.014710E+03 1.181544E+03 8.012487E+02 1.320842E-01 2.405679E-02 
