SAMP_SITE_NAME_ID,SAMP_SITE_TYPE,SAMP_DATE_TIME,FILTERED_FLAG,STD_CON_LONG_NAME,STD_CON_ID,STD_VALUE_RPTD,STD_ANAL_UNITS_RPTD,LAB_QUALIFIER,REVIEW_QUALIFIER,SAMP_COMMENT,RESULT_COMMENT,MEDIA,SAMP_NUM,SAF_NUM,STD_MDA
199-D5-103 (C5399),GROUNDWATER WELL,02-May-23,Y,Sodium,7440-23-5,29600,ug/L,,,,,GW,B48MH0,T23-036,
199-D5-103 (C5399),GROUNDWATER WELL,02-May-23,N,Sodium,7440-23-5,28700,ug/L,,,,,GW,B48MF7,T23-036,
199-D5-103 (C5399),GROUNDWATER WELL,20-Apr-23,Y,Sodium,7440-23-5,27500,ug/L,,,,,GW,B48LX0,T23-034,
199-D5-103 (C5399),GROUNDWATER WELL,20-Apr-23,N,Sodium,7440-23-5,28600,ug/L,,,,,GW,B48LW7,T23-034,
199-D5-103 (C5399),GROUNDWATER WELL,30-May-23,N,Sodium,7440-23-5,27300,ug/L,,,,,GW,B48MN9,T23-037,
199-D5-103 (C5399),GROUNDWATER WELL,24-Aug-23,Y,Sodium,7440-23-5,25200,ug/L,,,,,GW,B49H64,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Nitrate,14797-55-8,19700,ug/L,D,,,,GW,B48MP5,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Nitrate,14797-55-8,19100,ug/L,D,,,,GW,B48VP4,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Nitrate,14797-55-8,18800,ug/L,D,,,,GW,B49RJ3,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Nitrate,14797-55-8,20100,ug/L,D,,,,GW,B49H70,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Nitrate,14797-55-8,20100,ug/L,D,,,,GW,B49H69,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Nitrate,14797-55-8,20000,ug/L,D,,,,GW,B495L5,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Nitrate,14797-55-8,19800,ug/L,D,,,,GW,B48N02,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Nitrate,14797-55-8,18500,ug/L,DX,H,,"Analyzed within hold-time, but continuing calibration verification out of range. Re-analyzed within two times the hold-time with passing continuing calibration verification. | h0011176 6/8/2023 H Review Qualifier added: result out of 1x holding time |",GW,B48MH3,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Nitrate,14797-55-8,19800,ug/L,D,,,,GW,B48LX3,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Nitrate,14797-55-8,19900,ug/L,D,,,,GW,B48N03,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,Y,Hexavalent Chromium,18540-29-9,15.8,ug/L,,,,,GW,B48VP6,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,07-Feb-23,N,Hexavalent Chromium,18540-29-9,29,ug/L,,,(V-ME14-03),,GW,B47V85,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,13-Mar-23,N,Hexavalent Chromium,18540-29-9,20,ug/L,,,(V-ME14-03),,GW,B48924,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,Y,Hexavalent Chromium,18540-29-9,18.9,ug/L,,,,,GW,B48LX5,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,Y,Hexavalent Chromium,18540-29-9,13,ug/L,,,,,GW,B48MH5,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Hexavalent Chromium,18540-29-9,13.6,ug/L,,,,,GW,B48N07,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Hexavalent Chromium,18540-29-9,12.8,ug/L,,,,,GW,B49H73,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Hexavalent Chromium,18540-29-9,14.1,ug/L,,,,,GW,B48MP7,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,Y,Hexavalent Chromium,18540-29-9,14,ug/L,,,,,GW,B495L7,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,13-Dec-22,N,Hexavalent Chromium,18540-29-9,29,ug/L,,,(V-ME14-03) Data Entry Verified by CESTRAND on 03/24/2023.,,GW,B46HX6,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,07-Jun-22,N,Hexavalent Chromium,18540-29-9,37,ug/L,,,(V-ME14-03) Data Entry Verified by CESTRAND on 03/24/2023.,,GW,B44X95,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Hexavalent Chromium,18540-29-9,13.8,ug/L,,,,,GW,B48N06,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,09-Nov-22,N,Hexavalent Chromium,18540-29-9,34,ug/L,,,Data Entry Verified by PLBEST on 07/26/2023.  (V-ME14-03),,GW,B46HR8,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,24-Oct-22,Y,Hexavalent Chromium,18540-29-9,24.8,ug/L,,,,,GW,B46513,S23-010,
199-D5-104 (C5400),GROUNDWATER WELL,11-Oct-22,N,Hexavalent Chromium,18540-29-9,19,ug/L,,,(V-ME14-03) Data Entry Verified by CESTRAND on 03/24/2023.,,GW,B46BK5,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,13-Sep-22,N,Hexavalent Chromium,18540-29-9,24,ug/L,,,Data Entry Verified by PLBEST on 07/26/2023. (V-ME14-03),,GW,B46BC8,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,19-Jul-22,N,Hexavalent Chromium,18540-29-9,28,ug/L,,,Data Entry Verified by PLBEST on 07/26/2023.  (V-ME14-03),,GW,B45L09,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Hexavalent Chromium,18540-29-9,13.8,ug/L,,,,,GW,B49H74,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,03-May-22,N,Hexavalent Chromium,18540-29-9,21,ug/L,,,Data Entry Verified by PLBEST on 07/25/2023. (V-ME14-03),,GW,B44X45,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,06-Apr-22,N,Hexavalent Chromium,18540-29-9,28,ug/L,,,Data Entry Verified by CESTRAND on 12/08/2022. VALVE: (V-ME14-03),,GW,B44989,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,28-Mar-22,N,Hexavalent Chromium,18540-29-9,28,ug/L,,,Data Entry Verified by CESTRAND on 12/08/2022. VALVE: (V-ME14-03),,GW,B44973,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,24-Feb-22,N,Hexavalent Chromium,18540-29-9,28,ug/L,,,Data Entry Verified by CESTRAND on 12/07/2022. VALVE: (V-ME14-03),,GW,B44907,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,26-Jan-22,N,Hexavalent Chromium,18540-29-9,28,ug/L,,,Data Entry Verified by PLBEST on 07/11/2023.  (V-ME14-03),,GW,B43KY6,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,11-Jan-22,Y,Hexavalent Chromium,18540-29-9,27.1,ug/L,,,,,GW,B43CV0,S22-001,
199-D5-104 (C5400),GROUNDWATER WELL,04-Aug-22,N,Hexavalent Chromium,18540-29-9,24,ug/L,,,Data Entry Verified by PLBEST on 07/26/2023. (V-ME14-03),,GW,B45L38,F21-025,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Specific Conductance,CONDUCT,611,uS/cm,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48MY9,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Specific Conductance,CONDUCT,613,uS/cm,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MH1,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Specific Conductance,CONDUCT,611,uS/cm,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49H66,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Specific Conductance,CONDUCT,592,uS/cm,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RW5,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Specific Conductance,CONDUCT,599,uS/cm,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VP2,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Specific Conductance,CONDUCT,611,uS/cm,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48MP3,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,24-Oct-22,N,Specific Conductance,CONDUCT,638,uS/cm,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 DX P&T TRANSFER BLDG #1,,GW,B46512,S23-010,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Specific Conductance,CONDUCT,588,uS/cm,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495L3,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,11-Jan-22,N,Specific Conductance,CONDUCT,650,uS/cm,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 1/19/2022,,GW,B43CT8,S22-001,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Specific Conductance,CONDUCT,637,uS/cm,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LX1,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Temperature,TEMPERATURE,23.6,Deg C,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48MY9,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Temperature,TEMPERATURE,17.6,Deg C,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RW5,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Temperature,TEMPERATURE,23.4,Deg C,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49H66,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Temperature,TEMPERATURE,24.6,Deg C,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495L3,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Temperature,TEMPERATURE,21.3,Deg C,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VP2,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Temperature,TEMPERATURE,23.6,Deg C,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48MP3,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Temperature,TEMPERATURE,18.9,Deg C,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MH1,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Temperature,TEMPERATURE,15.3,Deg C,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LX1,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,11-Jan-22,N,Temperature,TEMPERATURE,13.3,Deg C,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 1/19/2022,,GW,B43CT8,S22-001,
199-D5-104 (C5400),GROUNDWATER WELL,24-Oct-22,N,Temperature,TEMPERATURE,14.4,Deg C,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 DX P&T TRANSFER BLDG #1,,GW,B46512,S23-010,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Dissolved oxygen,DO,9970,ug/L,,,Data Entry Verified by PLBEST on 05/15/2023.,,GW,B48LX1,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Dissolved oxygen,DO,8980,ug/L,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48MY9,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Dissolved oxygen,DO,9030,ug/L,,,Data Entry Verified by PLBEST on 09/11/2023.,,GW,B49H66,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Dissolved oxygen,DO,9710,ug/L,,,Data Entry Verified by PLBEST on 10/04/2023.,,GW,B49RW5,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Dissolved oxygen,DO,8720,ug/L,,,Data Entry Verified by PLBEST on 07/31/2023.,,GW,B495L3,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Dissolved oxygen,DO,9260,ug/L,,,Data Entry Verified by PLBEST on 06/29/2023.,,GW,B48VP2,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,24-Oct-22,N,Dissolved oxygen,DO,9120,ug/L,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 DX P&T TRANSFER BLDG #1,,GW,B46512,S23-010,
199-D5-104 (C5400),GROUNDWATER WELL,11-Jan-22,N,Dissolved oxygen,DO,8920,ug/L,,,MANUAL DATA ENTRY VERIFIED BY PLBEST ON 1/19/2022,,GW,B43CT8,S22-001,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Dissolved oxygen,DO,8980,ug/L,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48MP3,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Dissolved oxygen,DO,9740,ug/L,,,Data Entry Verified by PLBEST on 05/16/2023.,,GW,B48MH1,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Chloride,16887-00-6,16700,ug/L,D,,,,GW,B48VP4,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Chloride,16887-00-6,19000,ug/L,D,,,,GW,B49H70,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Chloride,16887-00-6,19000,ug/L,D,,,,GW,B49H69,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Chloride,16887-00-6,18300,ug/L,D,,,,GW,B49RJ3,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Chloride,16887-00-6,18600,ug/L,D,,,,GW,B495L5,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Chloride,16887-00-6,19000,ug/L,D,,,,GW,B48N02,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Chloride,16887-00-6,19000,ug/L,D,,,,GW,B48MP5,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Chloride,16887-00-6,18900,ug/L,D,,,,GW,B48LX3,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Chloride,16887-00-6,18200,ug/L,D,,,,GW,B48MH3,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Chloride,16887-00-6,19000,ug/L,D,,,,GW,B48N03,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Fluoride,16984-48-8,160,ug/L,D,,,,GW,B48N02,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Fluoride,16984-48-8,150,ug/L,D,,,,GW,B49RJ3,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Fluoride,16984-48-8,170,ug/L,D,,,,GW,B49H70,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Fluoride,16984-48-8,170,ug/L,D,,,,GW,B49H69,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Fluoride,16984-48-8,140,ug/L,D,,,,GW,B495L5,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Fluoride,16984-48-8,160,ug/L,D,,,,GW,B48N03,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Fluoride,16984-48-8,160,ug/L,D,,,,GW,B48MP5,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Fluoride,16984-48-8,130,ug/L,D,,,,GW,B48MH3,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Fluoride,16984-48-8,110,ug/L,D,,,,GW,B48LX3,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Fluoride,16984-48-8,140,ug/L,D,,,,GW,B48VP4,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,Y,Potassium,7440-09-7,4870,ug/L,,,,,GW,B48VP5,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Potassium,7440-09-7,5150,ug/L,,,,,GW,B495L4,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,Y,Potassium,7440-09-7,5330,ug/L,,,,,GW,B495L6,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Potassium,7440-09-7,4930,ug/L,,,,,GW,B49H68,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Potassium,7440-09-7,5040,ug/L,,,,,GW,B49H67,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Potassium,7440-09-7,5080,ug/L,,,,,GW,B49H72,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Potassium,7440-09-7,4700,ug/L,,,,,GW,B48N04,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Potassium,7440-09-7,4720,ug/L,,,,,GW,B48N05,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Potassium,7440-09-7,5010,ug/L,,,,,GW,B49H71,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Potassium,7440-09-7,5150,ug/L,,,,,GW,B48LX2,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Potassium,7440-09-7,4670,ug/L,,,,,GW,B48MP6,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Potassium,7440-09-7,4740,ug/L,,,,,GW,B48MP4,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Potassium,7440-09-7,4700,ug/L,,,,,GW,B48N01,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Potassium,7440-09-7,4700,ug/L,,,,,GW,B48N00,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,Y,Potassium,7440-09-7,5170,ug/L,,,,,GW,B48MH4,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Potassium,7440-09-7,4980,ug/L,,,,,GW,B48MH2,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,Y,Potassium,7440-09-7,5130,ug/L,,,,,GW,B48LX4,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Potassium,7440-09-7,4870,ug/L,,,,,GW,B48VP3,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Calcium,7440-70-2,64100,ug/L,,,,,GW,B48MP4,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Calcium,7440-70-2,63400,ug/L,,,,,GW,B48MP6,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Calcium,7440-70-2,64100,ug/L,,,,,GW,B48N05,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Calcium,7440-70-2,64200,ug/L,,,,,GW,B48VP3,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Calcium,7440-70-2,67400,ug/L,,,,,GW,B495L4,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,Y,Calcium,7440-70-2,63900,ug/L,,,,,GW,B48VP5,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Calcium,7440-70-2,63300,ug/L,,,,,GW,B48N00,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,Y,Calcium,7440-70-2,67800,ug/L,,,,,GW,B48MH4,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Calcium,7440-70-2,65300,ug/L,,,,,GW,B48MH2,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,Y,Calcium,7440-70-2,64200,ug/L,,,,,GW,B48LX4,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Calcium,7440-70-2,63900,ug/L,,,,,GW,B48LX2,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Calcium,7440-70-2,64100,ug/L,,,,,GW,B48N04,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Calcium,7440-70-2,63600,ug/L,,,,,GW,B48N01,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Sulfate,14808-79-8,155000,ug/L,D,,,,GW,B49H70,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Sulfate,14808-79-8,149000,ug/L,D,,,,GW,B48MH3,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Sulfate,14808-79-8,151000,ug/L,D,,,,GW,B49RJ3,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Sulfate,14808-79-8,151000,ug/L,D,,,,GW,B48VP4,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B49H70,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Sulfate,14808-79-8,153000,ug/L,D,,,,GW,B48N02,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B49H69,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Sulfate,14808-79-8,155000,ug/L,D,,,,GW,B49H69,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Sulfate,14808-79-8,163000,ug/L,D,,,,GW,B48LX3,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Sulfate,14808-79-8,152000,ug/L,D,,,,GW,B48MP5,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,28-Sep-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B49RJ3,T23-051,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B495L5,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Sulfate,14808-79-8,152000,ug/L,D,,,,GW,B495L5,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B48VP4,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Phosphate,14265-44-2,184,ug/L,DU,,,,GW,B48N03,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Phosphate,14265-44-2,184,ug/L,DU,,,,GW,B48N02,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Phosphate,14265-44-2,184,ug/L,DU,,,,GW,B48MP5,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Phosphate,14265-44-2,153,ug/L,DUX,H,,"Analyzed within hold-time, but continuing calibration verification out of range. Re-analyzed within two times the hold-time with passing continuing calibration verification. | h0011176 6/8/2023 H Review Qualifier added: result out of 1x holding time |",GW,B48MH3,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Phosphate,14265-44-2,153,ug/L,DU,,,,GW,B48LX3,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Sulfate,14808-79-8,153000,ug/L,D,,,,GW,B48N03,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Calcium,7440-70-2,63300,ug/L,,,,,GW,B49H68,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Calcium,7440-70-2,64700,ug/L,,,,,GW,B49H67,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Calcium,7440-70-2,64300,ug/L,,,,,GW,B49H71,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Calcium,7440-70-2,66000,ug/L,,,,,GW,B49H72,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,Y,Calcium,7440-70-2,68700,ug/L,,,,,GW,B495L6,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Magnesium,7439-95-4,17000,ug/L,,,,,GW,B48N04,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,N,Magnesium,7439-95-4,16400,ug/L,,,,,GW,B48LX2,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,20-Apr-23,Y,Magnesium,7439-95-4,16300,ug/L,,,,,GW,B48LX4,T23-034,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,N,Magnesium,7439-95-4,17300,ug/L,,,,,GW,B48MH2,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,02-May-23,Y,Magnesium,7439-95-4,18200,ug/L,,,,,GW,B48MH4,T23-036,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Magnesium,7439-95-4,16700,ug/L,,,,,GW,B48N00,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Magnesium,7439-95-4,17000,ug/L,,,,,GW,B48MP4,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Magnesium,7439-95-4,16400,ug/L,,,,,GW,B49H71,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,Magnesium,7439-95-4,17100,ug/L,,,,,GW,B48N01,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,Y,Magnesium,7439-95-4,16800,ug/L,,,,,GW,B49H72,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Magnesium,7439-95-4,16900,ug/L,,,,,GW,B48MP6,T23-037,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Magnesium,7439-95-4,16500,ug/L,,,,,GW,B49H67,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Aug-23,N,Magnesium,7439-95-4,16200,ug/L,,,,,GW,B49H68,T23-048,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,Y,Magnesium,7439-95-4,17700,ug/L,,,,,GW,B495L6,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,24-Jul-23,N,Magnesium,7439-95-4,17600,ug/L,,,,,GW,B495L4,T23-042,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,Y,Magnesium,7439-95-4,16700,ug/L,,,,,GW,B48VP5,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,21-Jun-23,N,Magnesium,7439-95-4,16700,ug/L,,,,,GW,B48VP3,T23-040,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,Y,Magnesium,7439-95-4,17000,ug/L,,,,,GW,B48N05,T23-038,
199-D5-104 (C5400),GROUNDWATER WELL,24-Oct-22,N,pH Measurement,PH,7.58,unitless,,,MANUAL DATA ENTRY VERIFIED BY H8875088 ON 10/27/2022 DX P&T TRANSFER BLDG #1,,GW,B46512,S23-010,
199-D5-104 (C5400),GROUNDWATER WELL,30-May-23,N,pH Measurement,PH,7.66,unitless,,,Data Entry Verified by PLBEST on 06/07/2023.,,GW,B48MY9,T23-038,
