TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014507E+03 -7.861655E+02 -3.745556E+02 0.000000E+00 1.059929E-04 
2.014510E+03 -7.872708E+02 -3.767110E+02 0.000000E+00 1.059929E-04 
2.014512E+03 -7.883946E+02 -3.788695E+02 0.000000E+00 1.059929E-04 
2.014515E+03 -7.895315E+02 -3.810311E+02 0.000000E+00 1.059929E-04 
2.014518E+03 -7.906787E+02 -3.831959E+02 0.000000E+00 1.059929E-04 
2.014521E+03 -7.918343E+02 -3.853638E+02 0.000000E+00 1.059929E-04 
2.014523E+03 -7.929968E+02 -3.875349E+02 0.000000E+00 1.059929E-04 
2.014526E+03 -7.941649E+02 -3.897092E+02 0.000000E+00 1.059929E-04 
2.014529E+03 -7.953378E+02 -3.918867E+02 0.000000E+00 1.059929E-04 
2.014531E+03 -7.965145E+02 -3.940675E+02 0.000000E+00 1.059929E-04 
2.014534E+03 -7.976944E+02 -3.962514E+02 0.000000E+00 1.059929E-04 
2.014537E+03 -7.988771E+02 -3.984386E+02 0.000000E+00 1.059929E-04 
2.014540E+03 -8.000621E+02 -4.006291E+02 0.000000E+00 1.059929E-04 
2.014542E+03 -8.012491E+02 -4.028228E+02 0.000000E+00 1.059929E-04 
2.014545E+03 -8.024379E+02 -4.050197E+02 0.000000E+00 1.059929E-04 
2.014548E+03 -8.036282E+02 -4.072200E+02 0.000000E+00 1.059929E-04 
2.014551E+03 -8.048198E+02 -4.094234E+02 0.000000E+00 1.059929E-04 
2.014553E+03 -8.060127E+02 -4.116302E+02 0.000000E+00 1.059929E-04 
2.014556E+03 -8.072067E+02 -4.138402E+02 0.000000E+00 1.059929E-04 
2.014559E+03 -8.084017E+02 -4.160535E+02 0.000000E+00 1.059929E-04 
2.014562E+03 -8.095978E+02 -4.182700E+02 0.000000E+00 1.059929E-04 
2.014564E+03 -8.107947E+02 -4.204899E+02 0.000000E+00 1.059929E-04 
2.014567E+03 -8.119926E+02 -4.227130E+02 0.000000E+00 1.059929E-04 
2.014570E+03 -8.131913E+02 -4.249394E+02 0.000000E+00 1.059929E-04 
2.014573E+03 -8.143909E+02 -4.271691E+02 0.000000E+00 1.059929E-04 
2.014575E+03 -8.155914E+02 -4.294020E+02 0.000000E+00 1.059929E-04 
2.014578E+03 -8.167928E+02 -4.316383E+02 0.000000E+00 1.059929E-04 
2.014581E+03 -8.179952E+02 -4.338778E+02 0.000000E+00 1.059929E-04 
2.014581E+03 -8.180193E+02 -4.339254E+02 0.000000E+00 1.059929E-04 
2.014584E+03 -8.190208E+02 -4.361677E+02 0.000000E+00 1.059929E-04 
2.014586E+03 -8.214157E+02 -4.384166E+02 0.000000E+00 1.059929E-04 
2.014589E+03 -8.241885E+02 -4.406732E+02 0.000000E+00 1.059929E-04 
2.014592E+03 -8.271467E+02 -4.429378E+02 0.000000E+00 1.059929E-04 
2.014595E+03 -8.302166E+02 -4.452108E+02 0.000000E+00 1.059929E-04 
2.014597E+03 -8.333615E+02 -4.474924E+02 0.000000E+00 1.059929E-04 
2.014600E+03 -8.365602E+02 -4.497828E+02 0.000000E+00 1.059929E-04 
2.014603E+03 -8.397991E+02 -4.520820E+02 0.000000E+00 1.059929E-04 
2.014605E+03 -8.430688E+02 -4.543902E+02 0.000000E+00 1.059929E-04 
2.014608E+03 -8.463625E+02 -4.567074E+02 0.000000E+00 1.059929E-04 
2.014611E+03 -8.496753E+02 -4.590337E+02 0.000000E+00 1.059929E-04 
2.014614E+03 -8.530033E+02 -4.613691E+02 0.000000E+00 1.059929E-04 
2.014616E+03 -8.563437E+02 -4.637136E+02 0.000000E+00 1.059929E-04 
2.014619E+03 -8.596941E+02 -4.660674E+02 0.000000E+00 1.059929E-04 
2.014622E+03 -8.630530E+02 -4.684303E+02 0.000000E+00 1.059929E-04 
2.014625E+03 -8.664189E+02 -4.708024E+02 0.000000E+00 1.059929E-04 
2.014627E+03 -8.697907E+02 -4.731837E+02 0.000000E+00 1.059929E-04 
2.014630E+03 -8.731675E+02 -4.755744E+02 0.000000E+00 1.059929E-04 
2.014633E+03 -8.765488E+02 -4.779742E+02 0.000000E+00 1.059929E-04 
2.014636E+03 -8.799338E+02 -4.803833E+02 0.000000E+00 1.059929E-04 
2.014638E+03 -8.833222E+02 -4.828017E+02 0.000000E+00 1.059929E-04 
2.014641E+03 -8.867136E+02 -4.852294E+02 0.000000E+00 1.059929E-04 
2.014644E+03 -8.901076E+02 -4.876664E+02 0.000000E+00 1.059929E-04 
2.014647E+03 -8.935041E+02 -4.901127E+02 0.000000E+00 1.059929E-04 
2.014649E+03 -8.969027E+02 -4.925683E+02 0.000000E+00 1.059929E-04 
2.014652E+03 -9.003033E+02 -4.950332E+02 0.000000E+00 1.059929E-04 
2.014655E+03 -9.037058E+02 -4.975074E+02 0.000000E+00 1.059929E-04 
2.014657E+03 -9.071099E+02 -4.999909E+02 0.000000E+00 1.059929E-04 
2.014660E+03 -9.105157E+02 -5.024838E+02 0.000000E+00 1.059929E-04 
2.014663E+03 -9.139228E+02 -5.049860E+02 0.000000E+00 1.059929E-04 
2.014666E+03 -9.173314E+02 -5.074975E+02 0.000000E+00 1.059929E-04 
2.014666E+03 -9.174034E+02 -5.075508E+02 0.000000E+00 1.059929E-04 
2.014668E+03 -9.196431E+02 -5.100687E+02 4.648958E-04 1.072657E-04 
